Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Banks Peninsula 2,Addington,"Addington School, Entrance off Somerset Crescent",1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
Banks Peninsula 2,Akaroa,"Akaroa Fire Station, 49 Beach Road",36,11,3,53,0,274,1,162,2,8,0,0,0,0,0,3,0,553,3
Banks Peninsula 2,Beckenham,"Beckenham Te Kura o Pūroto (School Hall), 71 Sandwich Road",5,0,0,5,0,10,0,8,0,0,0,0,0,0,0,1,0,29,0
Banks Peninsula 2,,"St Peter's Parish Centre Hall, 11 Fisher Avenue",4,0,0,10,0,19,0,5,0,1,0,0,0,0,0,0,0,39,0
Banks Peninsula 2,Bromley,"Bromley School Hall, 33 Keighleys Road",1,0,0,1,0,28,0,5,0,1,0,0,0,0,0,0,0,36,0
Banks Peninsula 2,Cashmere,"Cashmere Primary School Hall, 135 Hackthorne Road",25,0,0,24,0,68,0,29,0,0,0,0,0,0,0,3,0,149,1
Banks Peninsula 2,,"South Christchurch Library, 66 Colombo Street",257,21,1,789,1,2172,3,894,47,65,1,1,0,1,0,68,0,4321,10
Banks Peninsula 2,Central City,"Aldersgate Centre (Garden Entrance), 309 Durham Street North",4,0,0,8,0,14,0,9,0,0,0,0,0,0,0,0,0,35,0
Banks Peninsula 2,,"Ara Institute of Canterbury (Rakaia Building), 130 Madras Street",12,0,2,60,0,122,3,25,3,6,0,0,0,0,0,11,0,244,0
Banks Peninsula 2,,"Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",15,0,0,43,0,101,1,27,0,1,1,0,0,0,0,10,0,199,1
Banks Peninsula 2,,"Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",17,0,0,54,0,214,1,55,5,3,0,1,0,1,0,9,0,360,1
Banks Peninsula 2,,"South City Shopping Mall, 555 Colombo Street",67,9,1,127,0,506,1,197,10,23,0,0,1,0,1,29,0,972,3
Banks Peninsula 2,,"Transitional Cathedral, 234 Hereford Street",1,0,0,6,0,22,0,5,0,0,0,0,0,0,0,1,0,35,0
Banks Peninsula 2,,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",21,0,0,94,0,154,1,33,3,4,1,0,0,0,0,13,0,324,0
Banks Peninsula 2,Christchurch,"Rest Homes 1 - Taken in Banks Peninsula, 46 Birmingham Drive",2,0,0,7,0,104,0,33,2,5,0,0,1,0,0,2,0,156,11
Banks Peninsula 2,Cracroft,"Christchurch Adventure Park, 225 Worsleys Road",29,0,0,56,0,128,0,49,4,6,1,0,1,0,0,7,0,281,0
Banks Peninsula 2,Diamond Harbour,"Diamond Harbour Community Hall, 2A Waipapa Avenue",13,3,0,52,0,92,0,19,2,1,0,0,0,0,0,7,0,189,2
Banks Peninsula 2,Halswell,"Aidanfield Christian School, 2 Nash Road",2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,12,0
Banks Peninsula 2,,"Halswell School Hall, Corner Kennedys Bush & School Roads",25,3,0,15,0,110,0,51,2,6,0,0,0,0,0,2,0,214,3
Banks Peninsula 2,,"Knights Stream School, 1 Killarney Avenue",1,0,0,3,0,10,0,0,1,0,0,0,0,0,0,0,0,15,0
Banks Peninsula 2,,"Saint Peter & Paul's Church Hall Halswell (formerly Our Lady of the Apostles), 56 Nicholls Road",20,0,0,17,0,108,1,65,3,9,0,0,0,0,0,6,0,229,1
Banks Peninsula 2,,"St Mary's Anglican Church Hall, 329 Halswell Road",13,1,0,13,0,39,0,27,5,1,0,0,0,0,0,4,0,103,1
