Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Napier 26,Bluff Hill,"Napier Central School, 32 Napier Terrace",61,3,0,76,0,259,1,150,2,11,1,0,0,0,0,12,0,576,3
Napier 26,Clive,"Clive Community Hall, 162 Main Road",9,1,1,4,0,24,1,25,2,3,0,0,0,0,0,3,1,74,2
Napier 26,Frasertown,"Whetu Marama Marae, Frasertown Rd",6,0,1,4,0,15,0,15,1,3,0,0,0,0,0,0,0,45,1
Napier 26,,"Treble Court One, Peel Street",23,4,0,7,0,32,0,66,4,2,0,1,0,0,1,1,0,141,1
Napier 26,,"Treble Court Two, Bright Street",13,1,1,2,0,11,0,50,1,2,0,0,0,0,0,0,0,81,1
Napier 26,Havelock North,"Havelock North Function Centre, 30 Te Mata Road",10,1,0,8,1,25,1,49,1,1,0,0,0,0,0,3,0,100,0
Napier 26,Kelburn,"Victoria University, Student Union Building Memorial Theatre Foyer, 1 Kelburn Parade",0,0,0,7,0,6,0,3,0,1,0,0,0,0,0,1,0,18,0
Napier 26,Māhia,"Mokotahi Hall, 10 Ratau St",13,1,1,7,0,40,1,36,0,5,0,0,0,0,0,0,0,104,0
Napier 26,Mahora,"St John's Presbyterian Church, Jireh Hall, 608 Frederick Street",5,0,1,2,0,18,0,15,0,0,0,1,0,0,0,0,0,42,0
Napier 26,Maraenui,"Maraenui Bilingual School, 2a Lister Crescent",2,0,0,2,0,17,1,6,0,0,0,0,0,0,0,0,0,28,1
Napier 26,,"Richmond School, 13a Barnard Avenue",2,0,0,1,0,21,0,1,0,1,0,0,0,0,0,0,0,26,0
Napier 26,,"Te Roopu a Iwi Trust, 32 Bledisloe Rd",2,0,2,10,0,129,2,10,4,4,0,2,0,0,1,1,1,168,4
Napier 26,Marewa,"Marewa School, 80 Latham Street",7,2,3,14,0,137,0,52,4,7,0,1,0,0,0,0,0,227,4
Napier 26,,"Marewa Shopping Centre, 126 Kennedy Road",388,48,20,335,1,3416,16,1218,63,127,7,8,1,2,4,50,3,5707,50
Napier 26,Meeanee,"Meeanee School, 6 Gavin Black Street",13,0,0,3,0,46,0,28,4,1,0,0,0,0,0,0,0,95,0
Napier 26,Muriwai,"Muriwai School, 1684 Wharerata Road",3,0,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,13,0
Napier 26,Napier,"Napier City Shopping Centre, 1/1 Dickens St",285,28,9,339,0,1688,8,865,42,58,0,4,0,1,1,54,1,3383,15
Napier 26,,"Napier Intermediate, 3 Jull Street",19,4,1,21,0,127,0,36,1,4,0,0,0,0,0,1,0,214,0
Napier 26,Nūhaka,"Nuhaka School, 14 Ihaka Street (Tamakahu Street entrance)",1,0,0,2,0,8,0,5,0,2,0,0,0,0,0,0,0,18,0
Napier 26,Onekawa,"Henry Hill School, 13a Dick Place",7,2,1,9,0,92,0,18,1,0,0,0,0,0,0,2,0,132,0
Napier 26,,"Onekawa Primary School, 235 Kennedy Road",16,0,0,15,0,127,1,64,2,1,0,0,0,0,0,2,0,228,6
Napier 26,,"Te Kura Kaupapa Māori O Te Ara Hou, 22 Wycliffe Street",5,2,0,5,0,45,0,15,1,4,0,1,1,0,0,2,0,81,0
Napier 26,Opoutama,"Opoutama Community Centre, 1631 Main Rd",3,0,0,3,0,30,2,13,3,1,0,0,0,0,0,1,0,56,0
Napier 26,Puketapu,"Puketapu School, 708 Puketapu Road",19,0,0,9,0,46,0,38,1,0,0,0,0,0,0,0,0,113,0
Napier 26,Raureka,"Hawkes Bay Racecourse, 300 Prospect Road",9,1,0,5,0,33,0,38,3,2,0,0,0,0,0,3,0,94,0
Napier 26,Tamatea,"Tamatea Intermediate, 15 Freyberg Avenue",16,0,2,24,0,194,0,65,8,9,1,0,0,0,0,4,0,323,3
Napier 26,,"Tamatea Shopping Centre, Unit 2 7 Leicester Avenue",333,18,10,152,0,2157,11,1091,67,71,2,3,1,3,0,44,1,3964,26
Napier 26,Taradale,"Bledisloe School, 30a Meeanee Road",15,3,1,6,0,88,0,55,5,3,0,0,0,0,0,6,0,182,1
Napier 26,,"EIT Cafeteria and Student Association, 501 Gloucester Street",17,3,1,37,0,153,0,76,6,4,0,1,0,0,0,1,0,299,1
Napier 26,,"Taradale High School, 50 Murphy Road",28,3,1,7,0,167,0,110,6,5,0,0,0,2,0,9,0,338,7
Napier 26,,"Taradale Shopping Centre, 264 Gloucester St",513,33,9,298,1,3186,6,2117,101,103,5,10,4,1,1,51,1,6440,35
Napier 26,Te Awa,"Te Awa School, 1a Te Awa Avenue",31,4,0,16,0,185,1,117,4,5,0,0,1,0,0,0,0,364,3
Napier 26,Tuai,"Tuai Public Hall, Corner Main Road & Waikare-Taheke Street",0,0,0,2,0,10,0,7,0,0,0,0,0,0,0,0,0,19,0
Napier 26,Waerenga o Kuri,"Waerenga-O-Kuri School, 1763 Tiniroto Road",4,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,18,0
Napier 26,Wairoa,"Taihoa Marae, 174 State Highway 2 North",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
Napier 26,,"Wairoa Community Centre, 33 Marine Parade",42,22,3,33,3,475,7,169,8,25,0,5,1,2,0,3,4,802,12
Napier 26,,"Wairoa Memorial Hall, 93 Queen Street",24,2,1,21,0,200,1,120,6,7,0,0,1,0,0,1,0,384,3
Napier 26,Westshore,"Westshore School, Alfred Street",46,3,0,27,0,166,0,136,3,8,0,0,0,0,0,4,0,393,3
Napier 26,Ahuriri,"Port Ahuriri School, 15 Lever Street",48,6,0,42,0,198,1,200,7,15,0,0,0,1,0,8,0,526,4
Napier 26,Bayview,"King George Hall, 1 Hill Road",90,5,2,35,0,278,3,300,6,14,1,1,0,2,0,3,1,741,1
Napier 26,Bluff Hill,"Napier Central School, 32 Napier Terrace",58,7,0,50,0,197,1,139,7,9,0,1,0,1,0,10,0,480,0
Napier 26,Clive,"Clive Community Hall, 162 Main Road",1,0,0,0,0,11,0,5,1,0,0,0,0,0,0,1,0,19,0
Napier 26,Eskdale,"Eskdale School, 324 Hill Road",26,1,0,7,0,53,0,94,0,3,0,0,0,0,0,6,0,190,0
Napier 26,Frasertown,"Frasertown School, 5 Russell Parade",8,2,0,1,0,22,0,38,0,4,0,0,0,0,0,1,0,76,2
Napier 26,,"Whetu Marama Marae, Frasertown Rd",1,1,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,11,1
Napier 26,,"Makaraka School, 137 Main Road South",12,1,1,2,1,15,0,24,0,0,0,0,0,0,0,0,0,56,0
