Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Christchurch East 6,Aranui,"Aranui Library, 109 Aldershot Street",30,9,7,43,1,718,5,82,23,30,0,4,0,2,1,9,0,964,16
Christchurch East 6,,"Aranui Wainoni Community Hall, 31 Hampshire Street",2,0,1,2,0,51,1,9,0,4,0,2,0,0,0,0,0,72,1
Christchurch East 6,,"Haeata Community Campus, 240 Breezes Road",2,1,1,9,0,78,0,4,8,4,0,0,0,0,0,1,0,108,0
Christchurch East 6,,"Nga Hau e Wha Marae, He Tangata, 250 Pages Road",25,7,2,39,1,432,3,45,18,21,2,4,0,1,0,4,3,607,5
Christchurch East 6,Bromley,"Bromley Community Centre, Corner Maces Road & Bromley Road",9,1,1,7,0,70,0,20,5,1,0,0,0,0,0,1,0,115,0
Christchurch East 6,,"Bromley School Hall, 33 Keighleys Road",4,0,1,2,0,49,0,3,1,1,1,0,0,0,0,3,0,65,0
Christchurch East 6,Burwood,"Burwood Christian Centre, 54 Bassett Street",5,0,3,12,0,100,1,25,9,1,0,1,1,0,0,1,0,159,3
Christchurch East 6,,"Waitakiri School Hall, 170 Burwood Road",18,2,1,16,0,97,1,41,0,2,0,0,0,0,0,5,0,183,1
Christchurch East 6,Central City,"Aldersgate Centre (Garden Entrance), 309 Durham Street North",0,0,1,4,0,14,0,5,1,0,0,0,0,0,0,0,0,25,0
Christchurch East 6,,"Ara Institute of Canterbury (Rakaia Building), 130 Madras Street",6,2,3,30,0,95,3,13,3,1,0,2,0,0,0,5,0,163,0
Christchurch East 6,,"Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",5,1,0,20,0,42,1,14,1,0,1,0,0,0,0,3,0,88,0
Christchurch East 6,,"Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",6,1,0,12,0,145,1,22,0,5,0,0,0,0,0,3,0,195,1
Christchurch East 6,,"South City Shopping Mall, 555 Colombo Street",36,1,2,42,0,245,2,57,4,10,1,2,1,1,0,6,2,412,3
Christchurch East 6,,"Transitional Cathedral, 234 Hereford Street",1,0,0,2,0,9,1,3,0,1,0,0,0,1,0,0,0,18,0
Christchurch East 6,,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",3,0,1,31,0,108,0,20,2,0,0,2,0,0,0,4,0,171,0
Christchurch East 6,Cracroft,"Christchurch Adventure Park, 225 Worsleys Road",2,0,0,3,0,9,0,2,0,0,0,0,0,0,0,2,0,18,0
Christchurch East 6,Dallington,"Banks Avenue School Library, 71 Banks Avenue",7,2,2,10,0,44,0,10,0,0,0,0,0,0,0,2,0,77,0
Christchurch East 6,Harewood,"Business Park, 100 Orchard Road",4,0,2,1,0,14,0,3,0,0,0,0,0,0,0,1,0,25,0
Christchurch East 6,Ilam,"University Canterbury, Student Association Haere-Roa, Ilam Road",3,0,0,8,0,5,0,5,0,0,0,0,0,0,0,1,0,22,0
