Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Waitaki 59,,"St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",3,0,1,2,0,10,0,15,0,0,0,0,0,0,0,0,0,31,0
Waitaki 59,Geraldine,"Geraldine Central, 1A Talbot Street",169,13,4,99,0,691,1,488,24,40,2,0,0,1,0,9,2,1543,9
Waitaki 59,,"Geraldine Primary School Hall, 73 Wilson Street",42,2,0,34,0,205,0,116,9,3,0,0,0,0,0,2,0,413,3
Waitaki 59,Kurow,"Memorial Hall, 49 Gordon Street",10,1,1,2,0,64,1,25,0,2,0,0,0,0,0,0,0,106,1
Waitaki 59,Lincoln,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",9,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,49,0
Waitaki 59,Makarora,"Makarora School, 31 Rata Road",3,5,0,1,0,11,0,10,0,1,0,0,0,0,0,0,0,31,0
Waitaki 59,Mount Cook,"Mount Cook Community Hall, Corner Sebastapol & Bowen Drives",1,0,0,5,0,10,1,1,2,0,0,0,0,0,0,1,0,21,0
Waitaki 59,Oamaru,"Fenwick School Hall, 25a Arun Street (Hull Street entrance)",11,0,0,12,0,117,0,40,2,3,0,0,0,0,0,3,0,188,1
Waitaki 59,,"Oamaru Central (Previously House Of Travel Shop), 61 Thames Street",374,47,12,218,0,2483,2,987,98,110,5,6,2,5,1,35,1,4386,29
Waitaki 59,,"Pembroke School, 2 Harlech Street",4,0,1,4,0,63,0,11,3,1,0,0,0,0,0,0,0,87,2
Waitaki 59,,"St Mary's Anglican Church Hall, 410 Thames Highway",153,17,10,60,0,1076,2,443,61,40,3,4,0,1,0,9,1,1880,13
Waitaki 59,,"Waitaki Girls' High School Hall, 270 Thames Street",8,1,1,3,0,86,0,31,7,0,0,0,0,0,0,1,0,138,0
Waitaki 59,Oturehua,"Oturehua Community Hall, Ida Valley-Omakau Road",11,0,0,5,0,19,0,25,0,0,0,0,0,0,0,0,0,60,0
Waitaki 59,Palmerston,"East Otago High School, 3 Stour Street",10,6,0,13,0,66,0,26,1,0,0,1,0,0,0,1,0,124,2
Waitaki 59,,"Waihemo Service Centre, 54 Tiverton Street",43,7,1,26,0,177,0,127,7,17,2,0,0,1,0,3,0,411,2
Waitaki 59,Pleasant Point,"Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",2,0,0,2,0,10,0,12,2,1,0,0,0,0,0,0,0,29,0
Waitaki 59,Ranfurly,"Maniototo Community Library, 15 Caulfeild Street",38,1,1,10,0,161,0,130,3,7,0,0,0,0,1,3,0,355,6
Waitaki 59,Temuka,"St John Ambulance Rooms, 47 King Street",17,1,0,11,0,53,0,46,1,4,0,0,0,0,0,0,0,133,1
Waitaki 59,Timaru,"Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",26,6,3,13,0,121,0,68,5,5,0,0,0,0,0,1,0,248,2
Waitaki 59,,"Craighead Diocesan School Gymnasium, 1 Wrights Avenue",18,2,1,4,0,47,1,41,1,1,0,0,0,0,0,0,0,116,0
Waitaki 59,,"Gleniti School, 22 Heath Street",2,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,17,0
Waitaki 59,,"Muslim Community Centre, 9 Napier Street",1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,6,0
Waitaki 59,,"South School, 44 Queen Street",4,0,0,1,0,29,0,12,0,0,0,0,0,0,0,0,0,46,0
Waitaki 59,,"The Southern Trust Events Centre, upstairs room, 70 Morgans Road",11,1,0,1,0,33,0,43,1,0,1,0,0,0,0,0,0,91,0
Waitaki 59,,"Timaru Central (old National Bank Building), 15 Church Street",45,4,1,22,0,194,2,141,7,8,0,0,0,0,0,7,0,431,4
Waitaki 59,,"Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",42,5,3,10,0,142,0,103,8,1,0,0,0,1,0,0,0,315,1
Waitaki 59,,"Washdyke Central, 144 Hilton Highway",28,3,0,9,0,82,0,70,5,3,0,0,0,0,0,5,0,205,2
Waitaki 59,Twizel,"Twizel Area School, Mt Cook Street",38,3,2,17,0,234,0,72,2,6,0,2,0,1,0,1,0,378,5
Waitaki 59,Waikouaiti,"Waikouaiti Church Hall, 10 Kildare Street",2,1,0,0,0,8,0,6,0,0,0,0,0,0,0,2,0,19,0
Waitaki 59,Waimate,"Waimate Event Centre, 15 Paul Street",125,13,8,78,0,1005,3,477,83,57,3,3,0,3,0,9,0,1867,17
Waitaki 59,Waitohi,"Centennial Hall, 834 Waitohi-Temuka Road",5,0,0,2,0,3,0,19,0,1,1,0,0,0,0,3,0,34,1
Waitaki 59,Wanaka,"Lake Wanaka Centre, Armstrong Room, 89 Ardmore Street",600,45,22,528,0,2076,7,1343,26,38,10,6,1,9,0,123,1,4835,15
Waitaki 59,,"Te Kura O Take Kārara, 3 Grace Wright Drive",79,0,1,60,0,259,0,173,5,0,0,1,0,0,0,7,0,585,2
Waitaki 59,,"Wanaka Primary School Hall, 7 Ironside Drive",31,1,0,22,0,132,0,61,1,3,0,0,0,0,0,3,0,254,2
Waitaki 59,Weston,"Weston Primary School, 1 Charles Street",18,2,2,3,0,70,0,33,3,0,0,0,0,0,0,0,0,131,1
Waitaki 59,,"Hospital, Rest Homes & Miscellaneous - Taken in Waitaki",7,0,0,1,0,130,0,84,5,5,0,0,0,1,0,0,1,234,5
Waitaki 59,Albury,"Albury School, 5-7 Station Street",27,3,0,2,0,27,0,62,7,2,0,0,0,0,0,0,0,130,1
Waitaki 59,Alexandra,"Alexandra Primary School, Ventry Street",3,1,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,14,0
Waitaki 59,,"Dunstan High School, Te Whare Whakaruruhau, 12 Enterprise Street",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
Waitaki 59,,"St Gerard's Parish Hall, 2 Station Street (Tarbert Street entrance)",6,0,0,2,0,8,0,14,0,1,0,0,0,0,0,1,0,32,0
Waitaki 59,Ardgowan,"Ardgowan School, 286 Ardgowan Road",18,1,1,3,0,35,0,48,2,3,1,0,0,0,0,0,0,112,0
Waitaki 59,Bannockburn,"Bannockburn Community Church, 33 Hall Road",21,0,0,10,0,60,0,57,2,3,0,0,0,0,0,3,0,156,1
Waitaki 59,Cave,"Cave Hall, Elizabeth Street",24,0,0,1,2,33,1,63,5,5,0,0,0,0,0,0,0,134,0
Waitaki 59,Clyde,"Clyde Primary School Hall, 25 Blyth Street",3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7,1
Waitaki 59,Cromwell,"Cromwell Presbyterian Church, 10 Elspeth Street",48,7,2,20,0,115,1,134,3,9,2,1,0,0,0,5,0,347,2
Waitaki 59,,"Cromwell Sports Club, 7 Barry Avenue",73,5,2,18,0,190,1,182,6,13,1,0,0,2,0,11,0,504,6
Waitaki 59,,"Harvest Hotel, 6 Barry Avenue",65,2,3,16,0,136,0,121,4,5,0,2,0,1,0,10,0,365,1
Waitaki 59,Dunback,"Dunback Coronation Hall, 1238 Dunback-Morrisons Road",11,0,0,4,0,18,0,71,1,2,1,0,0,0,0,1,0,109,0
Waitaki 59,Dunedin,"Dunedin Hospital, Octagonal Room, 1st Floor, 201 Great King Street",3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7,1
Waitaki 59,,"Meridian Mall (ex Factorie Shop), 285 George Street",6,0,0,2,0,4,0,8,0,0,0,0,0,0,0,1,0,21,0
Waitaki 59,,"University of Otago, ISB Link East, 660 Cumberland Street",1,0,0,4,0,4,0,7,0,0,0,0,0,0,0,1,0,17,0
Waitaki 59,Duntroon,"Duntroon Primary School, 1 Livingstone Street",41,2,1,5,0,39,0,85,2,2,0,0,0,0,0,1,0,178,1
Waitaki 59,Fairlie,"Fairlie Primary School, 21 School Road",111,4,1,12,0,141,0,256,13,14,0,0,0,0,0,1,0,553,4
Waitaki 59,Fairview,"Barton Rural School Hall, 462 Fairview Road",31,2,0,2,0,56,0,103,11,6,0,0,0,0,0,3,0,214,3
Waitaki 59,Five Forks,"Five Forks Hall, 1399 Kakanui Valley Road",26,2,0,0,0,8,0,74,1,3,0,0,0,0,0,0,0,114,0
Waitaki 59,Frankton,"Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,10,1
Waitaki 59,,"St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0
Waitaki 59,Geraldine,"Geraldine Central, 1A Talbot Street",25,3,2,9,0,85,0,84,4,6,1,0,0,0,0,2,0,221,1
Waitaki 59,,"Geraldine High School Library, 85 McKenzie Street",27,0,0,8,0,58,0,92,9,5,0,0,0,1,0,1,0,201,2
Waitaki 59,,"Geraldine Primary School Hall, 73 Wilson Street",54,0,0,15,0,125,0,140,14,2,0,0,0,0,1,2,0,353,4
Waitaki 59,Glenavy,"Glenavy School, 15 Ruane Street",24,1,0,6,0,52,0,108,1,3,1,0,0,0,0,2,0,198,1
Waitaki 59,Hampden,"Hampden Primary School, 41-47 Norwich Street",26,2,0,8,0,68,0,57,8,16,3,0,0,0,0,4,0,192,2
Waitaki 59,Herbert,"Herbert Public Hall, 17 Tain Street",30,2,0,9,0,42,0,47,3,3,0,2,0,0,0,1,0,139,0
Waitaki 59,Kakanui,"Kakanui Primary School, 5 Fyfe Place",16,1,0,16,0,80,0,44,2,7,0,0,0,0,0,4,0,170,0
Waitaki 59,Kingsdown,"Normanby-Kingsdown Hall, 39 Normanby Road",11,3,0,1,0,29,0,43,0,1,0,0,0,0,0,0,0,88,2
Waitaki 59,Kurow,"Memorial Hall, 49 Gordon Street",34,5,0,5,0,79,0,155,6,3,1,0,1,0,0,2,1,292,1
Waitaki 59,Lake Hāwea,"Lake Hāwea Community Centre, 28 Myra Street",45,5,3,43,0,220,1,89,8,7,2,1,0,0,0,12,0,436,3
Waitaki 59,Lake Tekapo,"Lake Tekapo School, Aorangi Crescent",31,0,0,7,0,61,0,65,6,8,0,0,0,0,0,2,0,180,0
Waitaki 59,Luggate,"Luggate Hall, 54 Main Road",23,7,0,12,0,68,1,60,1,4,0,1,0,0,0,4,0,181,2
Waitaki 59,Maheno,"Maheno Primary School, 5 Short Street",17,0,0,5,0,58,0,61,3,5,1,0,0,0,0,1,0,151,1
Waitaki 59,Makikihi,"Makikihi School, 12 Station Road",16,0,1,1,0,36,0,72,3,1,0,0,0,0,0,0,0,130,0
Waitaki 59,Moeraki,"Moeraki Coronation Hall, 41 Haven Street",9,0,0,1,0,25,0,28,2,5,0,0,0,0,0,0,0,70,0
Waitaki 59,Naseby,"Naseby Lodge, 26 Derwent Street (corner Oughter Street)",4,0,0,5,0,34,0,53,0,2,0,0,0,0,0,0,0,98,1
Waitaki 59,Ngapara,"Ngapara Union Sports Centre, 11 Paradise Gully Road",11,1,0,1,0,19,0,45,3,4,0,0,0,0,0,2,0,86,0
Waitaki 59,Oamaru,"Fenwick School Hall, 25a Arun Street (Hull Street entrance)",48,2,0,17,0,243,1,109,13,10,0,0,1,0,0,7,0,451,4
Waitaki 59,,"Garrison Band Hall, 38 Severn Street (corner of Isis Street)",22,1,1,13,0,83,0,54,6,11,0,0,0,1,0,2,0,194,1
Waitaki 59,,"Oamaru Central (Previously House Of Travel Shop), 61 Thames Street",32,7,0,13,0,139,2,73,8,9,0,0,0,0,0,5,0,288,3
Waitaki 59,,"Oamaru North School, 40 Torridge Street",9,1,2,2,0,112,0,44,9,5,0,1,0,1,0,2,0,188,2
Waitaki 59,,"Pembroke School, 2 Harlech Street",17,6,2,4,0,120,0,27,18,3,0,0,0,0,0,2,0,199,2
Waitaki 59,,"St Mary's Anglican Church Hall, 410 Thames Highway",32,4,1,7,0,176,0,84,11,10,1,0,0,0,1,1,0,328,2
Waitaki 59,,"Waitaki Girls' High School Hall, 270 Thames Street",15,4,0,7,0,96,0,69,9,6,0,2,0,0,0,2,0,210,4
Waitaki 59,Omakau,"Omakau Primary School, 9 Deaker Street",52,1,1,11,0,94,3,129,1,5,0,0,0,0,0,6,0,303,3
Waitaki 59,Omarama,"Omarama School, Omarama Avenue",38,3,1,1,0,70,0,73,3,5,0,0,0,0,0,2,1,197,2
Waitaki 59,Orari,"Orari Coronation Hall, 8 MacDonald Street",1,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,23,0
Waitaki 59,Otematata,"Otematata Community Hall, 1 West Road",25,0,0,0,0,59,0,43,2,3,0,0,0,0,0,0,0,132,0
Waitaki 59,Palmerston,"East Otago High School, 3 Stour Street",27,4,0,13,0,90,1,82,7,16,0,0,0,0,0,1,0,241,3
Waitaki 59,Papakaio,"Papakaio Primary School, 17 Papakaio Road",21,2,0,3,0,21,0,70,0,2,0,0,0,1,0,0,0,120,0
Waitaki 59,Pareora,"Pareora Country Club, 30 Queen Street",7,1,1,6,0,79,0,19,1,4,1,1,0,1,0,2,0,123,2
Waitaki 59,Patearoa,"Patearoa Bowling Club, 1615 Ranfurly-Patearoa Road",17,1,0,1,0,14,0,56,0,3,0,1,0,0,0,1,0,94,1
Waitaki 59,Peel Forest,"Peel Forest Hall, 1209 Peel Forest Road",19,0,0,7,0,15,0,47,2,2,0,0,0,0,0,0,0,92,0
Waitaki 59,Pleasant Point,"Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",16,0,0,1,0,13,0,36,2,0,0,0,0,1,0,1,0,70,0
Waitaki 59,Poolburn,"Poolburn School, 1017 Ida Valley-Omakau Road",19,1,1,2,0,10,0,59,0,0,0,1,0,0,0,0,0,93,2
Waitaki 59,Pukeuri,"Pukeuri War Memorial Hall, 51 Works Road",18,0,0,0,0,22,0,26,3,2,0,0,0,0,0,0,0,71,2
Waitaki 59,Ranfurly,"Maniototo Community Library, 15 Caulfeild Street",41,2,1,4,0,79,1,168,2,6,3,12,0,1,0,2,1,323,4
Waitaki 59,Southburn,"Southburn Hall, Corner Caird & Pareora River Roads",15,2,0,1,0,40,0,66,1,5,0,0,0,0,0,0,0,130,1
Waitaki 59,St Andrews,"St Andrews School Library, 21 Bluecliffs Road",24,4,0,3,0,68,0,95,4,6,1,0,0,0,0,1,0,206,0
Waitaki 59,Tarras,"Tarras Primary School, 2612 Tarras-Cromwell Road",11,2,1,5,0,37,0,57,1,2,1,0,0,0,0,1,0,118,0
Waitaki 59,Temuka,"St John Ambulance Rooms, 47 King Street",6,0,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,19,0
Waitaki 59,Timaru,"Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",4,0,2,0,0,16,0,6,0,1,0,0,0,0,0,0,0,29,0
Waitaki 59,,"Craighead Diocesan School Gymnasium, 1 Wrights Avenue",2,2,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,13,0
Waitaki 59,,"Gleniti School, 22 Heath Street",3,0,0,0,0,11,0,5,1,0,0,0,0,0,0,1,0,21,0
Waitaki 59,,"South School, 44 Queen Street",6,0,0,2,0,12,0,10,1,0,0,0,0,0,0,1,0,32,0
Waitaki 59,,"The Southern Trust Events Centre, upstairs room, 70 Morgans Road",2,1,0,1,0,11,0,11,0,1,0,0,0,0,0,0,0,27,0
Waitaki 59,,"Timaru Central (old National Bank Building), 15 Church Street",5,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,19,0
Waitaki 59,,"Timaru Girls High School, Corner Hassall & Cain Streets",2,0,0,1,0,5,0,10,2,0,0,0,0,0,0,2,0,22,0
Waitaki 59,,"Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",3,0,0,1,0,10,0,12,1,0,0,0,0,1,0,0,0,28,0
Waitaki 59,,"Washdyke Central, 144 Hilton Highway",3,0,0,1,0,11,0,11,1,0,1,0,0,0,0,1,0,29,0
Waitaki 59,Totara,"Totara Public Hall, 633 Fortification Road",19,0,0,4,0,39,0,58,8,4,0,0,0,0,0,3,0,135,2
Waitaki 59,Totara Valley,"Combined Districts Hall, Cleland Road",18,0,0,2,0,9,0,42,1,2,0,0,0,0,0,0,0,74,0
Waitaki 59,Twizel,"Twizel Area School, Mt Cook Street",79,8,1,18,0,228,2,157,9,11,0,0,1,3,0,7,0,524,4
Waitaki 59,Waiareka,"Oamaru Farmers' Saleyards Building, 31-39 Weston Road",26,2,0,8,0,54,0,70,3,8,0,1,0,0,0,3,0,175,1
Waitaki 59,Waihao Downs,"Waihao Downs School, 1139 Hakataramea Highway",15,1,1,7,0,25,0,79,4,1,0,0,0,0,0,0,0,133,0
Waitaki 59,Waikouaiti,"Waikouaiti Church Hall, 10 Kildare Street",0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,7,0
Waitaki 59,Waimate,"Centennial School, 5 Hughes Street",18,1,1,1,0,105,0,55,7,6,0,0,0,0,0,2,0,196,0
Waitaki 59,,"Waimate Event Centre, 15 Paul Street",53,6,1,9,0,145,0,145,15,19,1,1,0,0,0,1,0,396,4
Waitaki 59,,"Waimate Silver Band Hall, 135 High Street",18,0,2,18,0,164,0,105,7,17,1,1,0,0,0,2,0,335,0
Waitaki 59,Wanaka,"Presbyterian Community Church Centre, 91 Tenby Street",49,11,2,37,0,203,1,204,3,12,0,5,0,4,0,13,0,544,0
Waitaki 59,,"Te Kura O Take Kārara, 3 Grace Wright Drive",91,7,2,39,0,209,1,202,6,9,2,0,0,2,0,23,0,593,2
Waitaki 59,,"Wanaka Primary School Hall, 7 Ironside Drive",53,4,1,42,0,221,2,149,3,8,0,0,0,1,1,11,0,496,4
Waitaki 59,Weston,"Weston Primary School, 1 Charles Street",44,6,0,5,0,150,0,137,12,6,0,0,0,0,0,5,0,365,1
Waitaki 59,Woodbury,"Woodbury School, 559 Woodbury Road",32,0,0,6,0,44,0,59,1,3,0,0,0,1,0,1,0,147,1
Waitaki 59,Non-place,Overseas Special Votes Including Defence Force - Waitaki,52,11,1,104,0,330,1,133,14,1,2,0,1,2,0,17,0,669,2
Waitaki 59,Non-place,Overseas Votes Allowed for Party Only - Waitaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waitaki 59,Non-place,Special Votes BEFORE Polling Day - Waitaki,270,38,26,222,0,1173,6,654,53,37,5,1,1,5,1,41,1,2534,12
Waitaki 59,Non-place,Special Votes ON Polling Day - Waitaki,241,33,24,118,0,815,3,636,41,35,7,4,1,4,0,55,0,2017,16
Waitaki 59,Non-place,Votes Allowed for Party Only - Waitaki,13,7,3,10,0,103,2,50,2,5,1,1,0,0,0,4,1,202,1
Waitaki 59,Non-place,Voting places where less than 6 votes were taken,2,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,17,0
Waitaki 59,Non-place,Waitaki Total,5145,471,185,2501,2,19466,54,13805,848,876,73,71,9,63,8,576,11,44164,273
