Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Whangārei 64,Dargaville,"Dargaville Baptist Church Hall, 187 Victoria Street",0,2,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,14,0
Whangārei 64,,"Northern Wairoa Memorial Hall, Conference Room, 37 Hokianga Road",3,0,0,1,0,8,0,2,0,1,0,0,0,0,0,0,0,15,0
Whangārei 64,Glenbervie,"Glenbervie School Hall, 151 Ngunguru Road",31,5,0,12,0,98,1,63,5,8,0,0,0,0,0,5,0,228,2
Whangārei 64,Hikurangi,"Hikurangi Hall, 24 King Street",26,4,1,12,0,194,2,55,17,29,0,2,1,0,0,5,1,349,3
Whangārei 64,Kaikohe,"Northland Region Correctional Facilities, Ohaeawai Road State Highway 12",0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,0
Whangārei 64,Kamo,"Kamo Bowling Club, 15 Three Mile Bush Road",283,34,10,115,0,1542,6,1003,63,167,0,12,18,1,1,28,9,3292,25
Whangārei 64,,"Kamo Intermediate School Hall, 10 Hailes Road",14,1,0,4,0,122,0,39,1,9,0,2,1,0,0,2,0,195,1
Whangārei 64,,"Kamo Primary School Hall, 6 Three Mile Bush Road",15,5,1,10,0,117,1,95,5,9,0,0,0,0,0,4,0,262,0
Whangārei 64,Kawakawa,"Kawakawa Baptist Church, Level 1/19 Gillies Street",3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0
Whangārei 64,Kensington,"Northland Table Tennis Centre, ASB Sports Complex, 193 Western Hills Drive",56,9,2,54,0,338,2,196,18,28,0,7,2,1,0,10,2,725,4
Whangārei 64,,"St Johns Church, Leigh Hall, 149 Kamo Road",8,0,2,13,0,138,0,59,2,8,0,0,1,0,0,1,0,232,2
Whangārei 64,Mangapai,"Mangapai Hall, Corner McAlister & Mangapai Roads",6,2,1,7,0,35,0,38,0,3,0,0,0,0,0,1,0,93,1
Whangārei 64,Maungatapere,"Maungatapere School Hall, Mangakahia Road",13,1,0,7,0,46,1,34,1,8,0,0,1,0,0,5,0,117,1
Whangārei 64,Maunu,"Maunu Primary School Hall, 13 Austin Road",41,1,2,12,0,135,0,109,10,13,0,0,0,0,0,2,0,325,1
Whangārei 64,,"Northland Vintage Car Clubrooms - Kiwi North, Gate 2 , 500 SH14",125,18,2,47,0,428,3,366,23,44,0,7,1,1,0,16,0,1081,5
Whangārei 64,Ngunguru,"Ngunguru Community Hall, 1879 Ngunguru Road",69,12,2,115,0,480,5,265,12,42,1,0,1,0,0,10,1,1015,0
Whangārei 64,Okara,"Northland Cricket Association Clubrooms Upstairs Lounge, 79 Okara Drive",204,23,12,102,0,767,4,432,29,76,1,9,1,1,0,27,1,1689,9
Whangārei 64,Onerahi,"Onerahi Bowling Club, 35 Alamein Avenue",120,23,3,101,1,863,0,430,31,77,3,8,4,1,0,18,5,1688,6
Whangārei 64,Otangarei,"Otangarei Rugby Club, 10 Matai Street",0,2,0,1,0,50,3,2,0,3,0,0,0,0,0,0,1,62,1
Whangārei 64,Parua Bay,"Mt Manaia Bowling Club, 1341 Whangarei Heads Road",110,11,6,115,0,532,5,300,16,48,2,3,4,0,2,16,0,1170,8
Whangārei 64,Pataua North,"Pataua Outdoor Education and Recreation Centre, 17 Aubrey Street",7,0,0,13,0,31,0,16,2,0,0,0,0,0,0,0,0,69,1
Whangārei 64,Raumanga,"Manaia View School Hall Te Moemoea, 64 Murdoch Crescent",8,1,0,12,0,64,0,22,2,10,0,0,2,0,0,3,0,124,1
Whangārei 64,,"Northland Polytechnic, Gate 3 - Training Dining Room C100, 49-53 Raumanga Valley Road",3,1,0,5,0,25,0,7,2,5,0,0,0,0,0,2,0,50,0
Whangārei 64,,"Northtec, Future Trades Building, Classroom, 19 Dyer Street",5,1,0,2,0,18,1,8,2,6,0,0,0,0,0,1,0,44,0
Whangārei 64,,"Raumanga Te Ora Hou (The Pulse), 89 Raumanga Valley Road",37,4,4,27,0,238,4,70,9,27,1,3,0,0,1,8,1,434,2
Whangārei 64,Regent,"Anglican Parish Hall, 2A Kamo Road",66,10,3,61,0,539,2,261,19,62,0,5,4,0,0,13,0,1045,10
Whangārei 64,Ruakākā,"Bream Bay College Hall, 2 Peter Snell Road",26,5,1,16,0,117,0,86,1,9,0,1,0,0,0,5,0,267,0
Whangārei 64,,"Bream Bay Community Trust Hall, 9 Takutai Place",128,19,3,44,0,687,1,464,26,80,0,3,5,1,0,12,1,1474,4
Whangārei 64,,"One Tree Point School Hall, 97 One Tree Point Road",54,2,1,12,0,130,0,122,3,14,1,0,0,0,0,4,0,343,2
Whangārei 64,Tikipunga,"Tikipunga Shopping Centre, Shop by roundabout, 165 Kiripaka Road",186,44,14,105,1,1473,9,654,40,118,0,14,6,1,2,33,0,2700,16
Whangārei 64,Waipu,"Waipu Coronation Hall, 47 The Centre",163,32,11,133,0,754,3,531,18,75,1,2,4,1,0,23,0,1751,10
Whangārei 64,Whangārei,"Auckland University, Tai Tokerau Campus Room M-101, 13 Alexander Street",4,0,0,2,0,18,0,5,1,2,0,1,0,0,0,1,0,34,0
Whangārei 64,,"Forum North Exhibition Hall, 5 Rust Avenue",329,58,26,415,1,2471,11,1113,91,209,2,38,12,4,0,77,3,4860,41
Whangārei 64,,"The Strand Arcade, 41 Cameron Street",157,33,15,160,0,1090,7,476,37,108,2,14,12,3,0,43,0,2157,17
Whangārei 64,Non-place,Rest Homes Team - Taken in Whangārei,8,2,3,5,0,168,2,157,5,31,0,0,8,0,0,1,0,390,13
Whangārei 64,Avenues,"Regent Training Centre Maunu, Behind Reception, 29 Maunu Road",4,1,1,2,0,49,0,14,5,4,0,2,0,0,0,0,1,83,1
Whangārei 64,,"Whangarei Bowling Club, 2 Second Avenue",3,0,0,5,0,31,1,6,1,6,0,1,0,0,0,0,0,54,0
Whangārei 64,Glenbervie,"Glenbervie School Hall, 151 Ngunguru Road",26,2,0,7,0,73,0,84,8,15,0,0,1,0,0,5,0,221,0
Whangārei 64,Hikurangi,"Hikurangi Hall, 24 King Street",26,3,1,7,0,86,0,45,8,20,0,5,0,0,0,7,0,208,1
Whangārei 64,Kamo,"Hurupaki School Hall, 20 Dip Road",17,0,0,7,0,85,1,80,3,5,0,0,1,0,0,2,0,201,2
Whangārei 64,,"Kamo Bowling Club, 15 Three Mile Bush Road",49,10,2,14,0,194,0,118,5,27,2,4,1,0,1,8,0,435,6
Whangārei 64,,"Kamo Intermediate School Hall, 10 Hailes Road",30,4,1,13,0,113,2,64,10,11,0,3,0,0,0,4,0,255,1
Whangārei 64,,"Kamo Primary School Hall, 6 Three Mile Bush Road",30,0,3,14,0,107,1,70,4,11,2,1,1,1,0,3,0,248,0
Whangārei 64,Kauri,"Kaurihohore Hall, 24 Apotu Road",37,5,1,6,0,86,0,123,6,24,2,1,0,0,0,3,0,294,1
Whangārei 64,Kensington,"Northland Table Tennis Centre, ASB Sports Complex, 193 Western Hills Drive",22,1,3,12,0,116,1,71,6,16,0,2,0,0,0,6,0,256,0
Whangārei 64,,"St Johns Church, Leigh Hall, 149 Kamo Road",14,3,1,11,0,86,0,47,4,20,0,0,1,0,0,4,0,191,4
Whangārei 64,Kokopu,"Kokopu School Classroom 5, 921 Kokopu Road",13,1,0,0,0,35,0,36,2,5,0,0,0,1,0,0,0,93,1
Whangārei 64,Mangapai,"Mangapai Hall, Corner McAlister & Mangapai Roads",28,3,0,12,0,60,0,83,3,16,0,1,1,0,0,0,0,207,0
Whangārei 64,Mata,"Mata Hall, 1707 State Highway 1",20,1,0,4,0,31,0,43,4,6,0,0,1,0,0,1,0,111,0
Whangārei 64,Matapouri,"Matapouri Public Hall, Matapouri Road",6,4,0,14,0,43,1,29,0,9,1,0,0,0,0,1,0,108,0
Whangārei 64,Maungakaramea,"Maungakaramea School Library, Tangihua Road",6,0,0,2,0,14,0,17,0,4,0,0,0,0,0,0,0,43,0
Whangārei 64,Maungatapere,"Maungatapere School Hall, Mangakahia Road",23,1,1,6,0,57,0,66,10,14,0,2,2,0,0,1,0,183,2
Whangārei 64,Maunu,"Maunu Primary School Hall, 13 Austin Road",34,3,1,12,0,169,1,170,3,23,1,5,1,0,0,10,1,434,1
Whangārei 64,,"Northland Vintage Car Clubrooms - Kiwi North, Gate 2 , 500 SH14",25,3,0,8,0,74,0,74,10,9,2,1,1,0,0,8,0,215,0
Whangārei 64,Morningside,"Morningside School Staffroom, 53A Morningside Road",15,2,0,11,0,110,2,36,5,19,0,2,2,0,0,0,0,204,2
Whangārei 64,Ngararatunua,"Regent Training Centre Ngararatunua, Dining Room, 370 Pipiwai Road",12,0,0,8,0,42,0,47,2,6,0,2,0,0,0,0,0,119,0
Whangārei 64,Ngunguru,"Ngunguru Community Hall, 1879 Ngunguru Road",15,8,2,23,0,107,1,57,0,18,1,0,3,0,0,4,0,239,1
Whangārei 64,Ōakura,"Oakura Hall, 153 Oakura Road",6,0,0,1,0,11,0,5,0,3,0,0,0,0,0,0,0,26,0
Whangārei 64,Okara,"Northland Cricket Association Clubrooms Upstairs Lounge, 79 Okara Drive",21,3,3,13,0,88,2,61,2,13,0,0,0,1,0,2,0,209,0
Whangārei 64,Onerahi,"Hope Whangarei (Onerahi) Church Hall (St James), 135 Onerahi Road",18,3,2,15,0,178,2,73,17,26,0,7,1,0,0,6,0,348,1
Whangārei 64,,"Onerahi Bowling Club, 35 Alamein Avenue",11,2,0,14,0,86,0,41,3,10,0,1,0,0,0,6,0,174,3
Whangārei 64,,"Onerahi Primary School Library, Church Street",15,6,0,20,0,100,0,57,3,16,0,3,3,0,0,4,0,227,3
Whangārei 64,,"Raurimu Avenue School, 48 Raurimu Avenue",2,2,1,6,0,54,3,20,2,7,0,1,0,0,0,2,0,100,0
Whangārei 64,Otaika,"Otaika Valley School, Classroom 5, Valley View Road",27,2,3,4,0,59,0,79,3,14,0,0,0,0,0,2,0,193,0
Whangārei 64,Otangarei,"Otangarei Rugby Club, 10 Matai Street",1,1,2,3,0,15,1,1,0,7,0,0,0,0,0,0,0,31,3
Whangārei 64,Parua Bay,"Mt Manaia Bowling Club, 1341 Whangarei Heads Road",31,3,1,26,0,146,1,67,3,17,1,1,2,2,0,5,0,306,1
Whangārei 64,Pataua North,"Pataua Outdoor Education and Recreation Centre, 17 Aubrey Street",3,3,0,7,0,19,1,6,0,3,0,0,0,0,0,0,0,42,0
Whangārei 64,Poroti,"Poroti School, 673 Mangakahia Road",1,0,0,1,0,12,0,6,1,0,0,1,0,0,0,0,0,22,0
Whangārei 64,Portland,"Portland School Room 4, 10 Portland School Road",11,0,0,2,0,43,2,12,1,4,0,0,1,0,0,2,0,78,0
Whangārei 64,Raumanga,"Manaia View School Hall Te Moemoea, 64 Murdoch Crescent",8,3,1,4,0,78,2,29,7,12,0,1,0,0,0,5,1,151,1
Whangārei 64,,"Raumanga Te Ora Hou (The Pulse), 89 Raumanga Valley Road",3,3,1,7,0,33,3,8,0,6,0,0,1,0,0,3,0,68,0
Whangārei 64,,"Smeatons Drive Community House, 30 Smeatons Drive",1,0,1,6,0,27,0,6,3,3,0,1,0,0,0,0,0,48,0
Whangārei 64,Regent,"Anglican Parish Hall, 2A Kamo Road",32,5,1,24,0,172,0,84,9,25,1,1,0,0,0,8,0,362,1
Whangārei 64,Riverside,"Shackleton Sea Scout Hall, 52a Riverside Drive",20,5,0,11,0,75,0,44,3,12,0,1,1,1,0,3,0,176,1
Whangārei 64,Ruakākā,"Bream Bay College Hall, 2 Peter Snell Road",24,13,1,12,0,128,0,78,8,20,0,0,2,0,0,5,1,292,2
Whangārei 64,,"One Tree Point School Hall, 97 One Tree Point Road",37,9,2,7,0,114,1,145,6,14,0,1,0,0,0,2,0,338,1
Whangārei 64,,"Ruakākā School Multipurpose Room, 12 Sandford Road",6,1,0,2,0,28,0,30,0,4,0,0,0,0,0,0,0,71,0
Whangārei 64,Ruatangata,"Ruatangata Hall, 1190 Pipiwai Road",32,5,0,5,0,65,0,89,9,16,0,0,0,0,0,0,0,221,0
Whangārei 64,Springs Flat,"Arise Church Whangarei Hall, 55 Great North Road",2,2,0,3,0,21,0,29,7,3,0,4,0,0,0,1,0,72,0
Whangārei 64,Tamaterau,"Tamaterau Hall, 650 Whangarei Heads Road",14,5,1,11,0,45,0,68,1,13,0,0,0,0,0,1,0,159,0
Whangārei 64,Taurikura,"Taurikura Hall, Whangarei Heads Road",7,1,0,10,0,36,0,18,1,7,0,0,0,0,0,1,0,81,0
Whangārei 64,Tikipunga,"Hope Whangarei (Tikipunga) Church Hall (Trinity), 4 Otuhiwai Crescent",16,4,1,7,0,84,0,51,6,15,2,2,0,0,0,4,0,192,1
Whangārei 64,,"Tikipunga High School Hall, 194 Corks Road",16,2,1,7,0,57,0,42,0,12,1,0,0,0,0,4,0,142,3
Whangārei 64,,"Tikipunga Shopping Centre, Shop by roundabout, 165 Kiripaka Road",14,1,2,8,0,132,1,46,11,17,1,5,0,0,0,7,1,246,2
Whangārei 64,,"Totara Grove School, 38 Corks Road",6,0,0,8,0,65,0,41,6,7,0,0,0,0,0,7,0,140,0
Whangārei 64,Waipu,"Waipu Coronation Hall, 47 The Centre",50,9,2,16,0,146,2,143,2,40,0,1,2,0,0,11,0,424,2
Whangārei 64,Whananaki,"Whananaki School, 2168 Whananaki North Road",0,0,0,1,0,3,0,5,0,1,1,0,0,0,0,1,0,12,1
