Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Ikaroa-Rāwhiti 67,Non-place,Rest Homes Team - Taken in East Coast,0,0,0,2,0,15,4,0,0,1,0,0,0,0,1,0,0,23,0
Ikaroa-Rāwhiti 67,Gisborne,"Gisborne Central School Hall, 7 Central Street",1,0,0,3,0,14,2,1,0,3,0,0,0,0,0,1,0,25,0
Ikaroa-Rāwhiti 67,,"Gisborne Hospital, Poutama Room, 421 Ormond Road",0,2,0,1,0,47,2,1,0,1,0,0,0,0,0,0,0,54,0
Ikaroa-Rāwhiti 67,,"House of Breakthrough, Corner Lytton & Ormond Roads",1,8,1,16,0,188,30,7,2,9,1,1,0,0,0,1,0,265,4
Ikaroa-Rāwhiti 67,,"Kaiti Hub, 498-508 Wainui Road",3,25,15,82,0,767,98,9,6,39,0,15,0,0,0,4,4,1067,18
Ikaroa-Rāwhiti 67,,"Lawson Field Theatre, 7 Fitzherbert Street",0,1,0,0,0,22,2,0,0,0,0,3,0,0,0,0,0,28,0
Ikaroa-Rāwhiti 67,,"St Mark's Hall, 776 Childers Road",3,2,1,7,0,94,22,0,0,2,0,0,0,0,0,3,1,135,1
Ikaroa-Rāwhiti 67,,"Te Tihi o Titirangi Kōhanga Reo, 24 Ranfurly Street",0,0,0,1,0,14,4,0,0,0,0,0,0,0,0,0,0,19,0
Ikaroa-Rāwhiti 67,,"Te Whakaruruhau Kōhanga Reo, 170 Tyndall Road",0,1,0,4,0,17,4,0,1,2,0,0,0,0,0,0,0,29,0
Ikaroa-Rāwhiti 67,,"Treble Court One, Peel Street",5,14,5,66,0,494,82,9,3,30,1,4,0,0,0,2,4,719,9
Ikaroa-Rāwhiti 67,,"Treble Court Two, Bright Street",2,11,5,24,0,243,57,10,1,9,1,4,0,0,0,4,2,373,6
Ikaroa-Rāwhiti 67,,"Waikirikiri School, 7 Pickering Street",0,1,1,0,0,22,6,0,0,0,0,0,0,0,0,0,0,30,0
Ikaroa-Rāwhiti 67,Ruatoria,"Hati Nati Cafe, 163 Waiomatatini Road",2,10,1,24,0,136,36,3,1,10,0,0,0,0,0,2,0,225,1
Ikaroa-Rāwhiti 67,Tolaga Bay,"Tolaga Bay Area School Kahukuranui Block, Discovery Street",0,4,0,3,0,59,4,0,1,3,0,0,0,0,0,0,0,74,3
Ikaroa-Rāwhiti 67,Belmont,"Belmont Hall, 711 Western Hutt Road",1,0,0,2,0,12,3,3,0,0,0,0,0,0,0,0,0,21,0
