Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Tāmaki 49,Auckland City,"Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",4,0,0,17,0,18,0,6,0,0,0,0,0,1,0,4,0,50,0
Tāmaki 49,,"Liston Hall, 30-32 Hobson Street",8,0,0,9,0,11,0,31,0,1,0,0,0,0,0,3,0,63,0
Tāmaki 49,,"Pioneer Women's Hall, Ellen Melville Centre, 2 Freyberg Place",19,1,0,48,0,70,1,47,0,2,0,0,0,0,4,6,0,198,0
Tāmaki 49,Ellerslie,"Ellerslie Kindergarten, 122 Celtic Crescent",3,1,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,13,0
Tāmaki 49,,"Ellerslie War Memorial Hall, 134-138 Main Highway",23,0,0,30,0,60,0,37,0,1,0,0,0,0,0,3,0,154,1
Tāmaki 49,Epsom,"Jack Dickey Community Hall, 174 Green Lane West",2,0,0,1,0,7,0,9,0,1,0,0,0,0,0,2,0,22,0
Tāmaki 49,Glendowie,"Churchill Park School, Kinsale Avenue",14,0,0,11,0,30,0,46,1,0,0,0,0,0,0,1,0,103,0
Tāmaki 49,,"Glendowie Primary School, 217 Riddell Road",70,2,0,34,0,210,0,208,6,7,0,0,0,0,1,2,0,540,3
Tāmaki 49,Glen Innes,"Glen Innes Community Centre, 96 Line Road",87,11,5,142,1,1276,10,289,17,42,0,2,1,0,2,22,3,1910,18
Tāmaki 49,Kohimarama,"Kohimarama School, 112 Kohimarama Road",115,0,1,59,0,154,0,273,1,7,0,2,0,1,1,5,0,619,4
Tāmaki 49,,"St Thomas's Church, 368 Kohimarama Road",474,14,1,260,0,1135,6,1489,33,73,2,1,0,5,5,33,1,3532,16
Tāmaki 49,Meadowbank,"Meadowbank Community Centre, 29 St Johns Road",431,12,1,290,0,1415,6,1395,25,45,0,2,0,2,9,50,0,3683,13
Tāmaki 49,Mission Bay,"Patteson Guide Hall, 87 Patteson Avenue",22,0,0,9,0,62,0,58,0,1,0,0,0,0,0,0,0,152,0
Tāmaki 49,Mt Eden,"University of Auckland, Epsom Campus, Room B118, 74 Epsom Avenue (Gate 3)",1,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,11,0
Tāmaki 49,Mt Wellington,"Mountainside Lutheran Church, 1 Harris Road",17,0,1,5,0,29,1,22,0,1,0,0,0,0,1,2,0,79,1
Tāmaki 49,,"Salvation Army Community Centre, 18 Allright Place",4,0,0,1,0,6,0,11,0,0,0,0,0,0,0,2,0,24,1
Tāmaki 49,,"Stanhope Road School Hall, 2B Harris Road",0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,6,0
Tāmaki 49,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",55,0,0,33,0,174,0,199,1,5,0,2,0,0,2,6,0,477,4
Tāmaki 49,Orakei,"Orakei Community Centre, 156 Kepa Road",380,7,2,204,1,984,17,1023,9,31,0,2,2,2,0,34,2,2700,8
Tāmaki 49,,"Orakei Primary School, 1 Grace Street",27,1,0,15,0,55,0,59,0,1,0,0,0,0,0,0,0,158,0
Tāmaki 49,Panmure,"Panmure Community Centre, 7-13 Pilkington Road",9,1,0,5,0,83,2,24,3,2,1,0,0,0,0,3,0,133,1
Tāmaki 49,Parnell,"Parnell Community Centre, Parnell Room, 545 Parnell Road",9,0,0,10,0,32,1,43,2,0,0,0,0,0,1,1,0,99,0
Tāmaki 49,,"Parnell District School Hall, 48 St Stephens Avenue",1,0,0,2,0,5,0,9,0,0,0,0,0,0,0,1,0,18,0
Tāmaki 49,Point England,"Point England Primary School, 130 Point England Road",5,1,0,8,0,45,0,18,0,0,0,0,0,0,0,4,0,81,0
Tāmaki 49,Ponsonby,"All Saints Anglican Church, 284 Ponsonby Road",4,0,0,2,0,10,0,16,0,2,0,0,0,0,0,2,0,36,0
Tāmaki 49,Remuera,"Edmund Hillary Retirement Village, 221 Abbotts Way",26,1,0,14,0,67,0,107,1,4,0,1,0,0,2,0,0,223,2
Tāmaki 49,,"Remuera Baptist Church, 641 Remuera Road",134,1,0,63,0,311,3,334,7,23,0,2,0,2,4,14,0,898,2
Tāmaki 49,,"Remuera Bowling Club, 5 Dromorne Road",4,2,0,2,0,25,0,19,2,3,0,0,0,0,0,0,0,57,0
Tāmaki 49,,"Remuera Intermediate School, 55 Ascot Avenue",13,0,0,6,0,50,0,36,1,2,0,1,0,0,1,1,0,111,0
Tāmaki 49,,"St Aidan's Church Social Lounge, 5 Ascot Avenue",28,0,0,15,0,53,0,71,1,2,0,0,0,0,1,1,0,172,0
Tāmaki 49,,"St Mark's Church Hall, 95 Remuera Road",8,2,1,8,0,35,1,36,0,1,0,0,0,0,0,1,0,93,0
Tāmaki 49,St Heliers,"St Heliers Church & Community Centre, 100 St Heliers Bay Road",439,7,4,201,1,1070,1,1469,26,46,0,2,0,3,6,22,0,3297,14
Tāmaki 49,,"Tāmaki Ex-Services Association Hall, 19 Turua Street",500,11,3,199,0,1103,4,1391,20,53,0,1,0,2,2,28,0,3317,8
Tāmaki 49,St Johns,"Auckland Netball Centre, 7 Allison Ferguson Drive",228,6,0,126,0,741,0,758,8,23,1,0,0,0,2,25,0,1918,4
Tāmaki 49,,"St John's College, Wesley Hall, 202-210 St John's Road",23,0,1,29,0,114,2,79,0,4,0,2,0,0,0,4,0,258,0
Tāmaki 49,Ellerslie,"Ellerslie Kindergarten, 122 Celtic Crescent",5,0,2,0,0,2,0,5,1,0,0,0,0,0,0,1,0,16,0
Tāmaki 49,,"Ellerslie Masonic Centre, 9A Robert Street",0,0,0,0,0,3,0,5,0,1,0,0,0,0,0,0,0,9,1
Tāmaki 49,,"Ellerslie War Memorial Hall, 134-138 Main Highway",3,0,0,1,0,10,0,10,0,0,0,0,0,0,0,0,0,24,1
Tāmaki 49,,"YMCA Ellerslie - Group Fitness Room, 46 Michaels Avenue",1,0,1,1,0,6,0,3,0,0,0,0,0,0,0,0,0,12,0
Tāmaki 49,Epsom,"Jack Dickey Community Hall, 174 Green Lane West",0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0
Tāmaki 49,Glendowie,"Churchill Park School, Kinsale Avenue",33,0,1,21,0,107,1,132,1,4,0,0,0,0,0,6,0,306,1
Tāmaki 49,,"Glendowie Primary School, 217 Riddell Road",53,0,1,25,0,171,2,193,5,9,0,2,0,0,0,9,0,470,2
Tāmaki 49,,"Glen Taylor School, 172 West Tamaki Road",24,3,0,28,0,129,1,77,1,8,0,0,1,1,0,3,1,277,1
Tāmaki 49,,"Sacred Heart College, Gate 1, Crossfield Road",32,1,0,26,0,98,1,105,1,11,0,0,0,0,4,0,0,279,1
Tāmaki 49,Glen Innes,"Glen Innes Community Centre, 96 Line Road",12,6,0,27,0,187,2,46,0,12,0,1,0,0,0,3,1,297,2
Tāmaki 49,,"Glen Innes School, 38-42 Eastview Road",10,0,2,8,0,93,2,26,2,2,0,0,0,0,1,4,0,150,3
Tāmaki 49,,"Tāmaki College, 109-115 Taniwha Street",6,4,0,11,0,146,0,35,0,6,1,0,0,0,0,3,0,212,1
Tāmaki 49,Kohimarama,"Kohimarama School, 112 Kohimarama Road",93,3,1,37,0,189,1,286,0,10,1,0,0,1,0,8,0,630,1
Tāmaki 49,,"St Thomas's Church, 368 Kohimarama Road",66,2,2,29,0,189,3,209,2,5,1,1,0,0,0,5,0,514,5
Tāmaki 49,,"St Thomas's School, 113 Allum Street",51,2,1,25,0,155,1,171,6,4,0,0,0,0,0,0,1,417,0
Tāmaki 49,Meadowbank,"Meadowbank Community Centre, 29 St Johns Road",111,4,0,66,0,323,0,347,8,20,1,1,0,0,3,24,0,908,4
Tāmaki 49,Mission Bay,"Patteson Guide Hall, 87 Patteson Avenue",40,1,1,16,0,88,2,146,6,9,0,0,0,0,0,5,0,314,4
Tāmaki 49,Mt Wellington,"Stanhope Road School Hall, 2B Harris Road",0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,2,0,11,0
Tāmaki 49,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",5,0,1,5,0,15,0,20,0,0,0,0,0,0,0,0,0,46,0
Tāmaki 49,Orakei,"Orakei Community Centre, 156 Kepa Road",63,3,1,41,0,144,2,148,2,14,0,0,0,0,0,2,0,420,3
Tāmaki 49,,"Orakei Primary School, 1 Grace Street",53,0,0,25,0,104,2,156,3,5,0,0,0,0,0,5,2,355,1
Tāmaki 49,Panmure,"Panmure Community Centre, 7-13 Pilkington Road",0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,17,0
Tāmaki 49,,"Tamaki Primary School, 11A Alamein Road",0,0,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,10,0
Tāmaki 49,Parnell,"Parnell Community Centre, Jubilee Hall, 545 Parnell Road",6,0,0,4,0,6,0,9,1,0,0,0,0,0,0,3,0,29,0
Tāmaki 49,,"Parnell District School Hall, 48 St Stephens Avenue",4,0,0,4,0,6,0,9,0,0,0,0,0,0,0,0,0,23,0
Tāmaki 49,Point England,"Point England Primary School, 130 Point England Road",2,0,0,7,0,29,2,4,0,1,0,0,0,0,0,0,0,45,2
Tāmaki 49,Remuera,"Edmund Hillary Retirement Village, 221 Abbotts Way",5,0,0,4,0,11,0,21,0,0,0,0,0,0,0,1,0,42,0
Tāmaki 49,,"Remuera Baptist Church, 641 Remuera Road",51,0,0,19,0,110,3,138,2,7,0,0,0,0,2,5,0,337,3
Tāmaki 49,,"Remuera Intermediate School, 55 Ascot Avenue",5,0,0,2,0,17,1,15,0,2,0,0,0,0,0,0,0,42,1
Tāmaki 49,,"Somervell Presbyterian Church and Community Centre - Main Hall, 497 Remuera Road",26,0,0,12,0,39,0,59,0,1,0,0,0,0,0,4,0,141,1
Tāmaki 49,,"St Aidan's Anglican Church Hall, 5 Ascot Avenue",0,0,0,2,0,13,0,16,0,0,0,0,0,0,0,0,0,31,0
Tāmaki 49,St Heliers,"St Heliers Church & Community Centre, 100 St Heliers Bay Road",55,2,0,34,0,130,0,236,2,13,0,0,0,0,0,2,0,474,1
Tāmaki 49,,"St Heliers School, 126-160 St Heliers Bay Road",71,1,0,33,0,140,0,204,4,7,1,0,0,0,0,8,0,469,1
Tāmaki 49,,"Tāmaki Ex-Services Association Hall, 19 Turua Street",92,2,0,29,0,163,1,289,6,15,0,2,0,0,1,4,0,604,2
Tāmaki 49,St Johns,"Auckland Netball Centre, 7 Allison Ferguson Drive",78,1,1,42,0,231,0,254,3,8,0,0,0,1,0,9,0,628,0
Tāmaki 49,,"St John's College, Wesley Hall, 202-210 St John's Road",39,0,0,33,0,134,3,157,5,4,0,0,0,1,1,7,0,384,0
Tāmaki 49,Non-place,Overseas Special Votes Including Defence Force - Tāmaki,106,9,6,214,0,786,1,356,8,11,0,0,0,4,0,34,1,1536,0
Tāmaki 49,Non-place,Overseas Votes Allowed for Party Only - Tāmaki,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
Tāmaki 49,Non-place,Special Votes BEFORE Polling Day - Tāmaki,301,26,8,319,0,1539,14,1251,34,47,2,2,0,3,4,62,1,3613,28
Tāmaki 49,Non-place,Special Votes ON Polling Day - Tāmaki,182,20,7,159,0,928,12,580,14,40,4,0,1,3,2,50,2,2004,25
Tāmaki 49,Non-place,Votes Allowed for Party Only - Tāmaki,16,6,4,26,1,165,15,79,5,11,1,2,1,0,0,7,1,340,7
Tāmaki 49,Non-place,Voting places where less than 6 votes were taken,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0
Tāmaki 49,Non-place,Tāmaki Total,4887,178,60,3200,4,16082,127,15435,286,673,16,31,6,32,62,558,16,41653,202
