Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Takanini 48,Goodwood Heights,"Everglade School Hall, 64 Everglade Drive",44,3,0,19,0,409,1,260,17,26,1,1,0,0,6,5,3,795,3
Takanini 48,Manurewa,"Hillpark School Hall, 57 Grande Vue Road",0,0,0,1,0,66,2,50,6,4,0,0,0,0,0,1,0,130,2
Takanini 48,,"James Cook High School Hall, 12 Dr Pickering Avenue",2,0,0,3,0,24,3,3,0,2,0,0,0,0,0,0,1,38,0
Takanini 48,,"Manurewa South School Hall, 39 Tawa Crescent",4,2,0,8,0,74,0,21,3,8,0,1,0,0,0,0,1,122,1
Takanini 48,,"St Anne's Catholic Church, 126 Russell Road",1,0,0,2,0,30,1,8,0,3,0,0,0,0,0,0,0,45,3
Takanini 48,,"St Luke's Anglican Church Hall, 3 Russell Road",4,0,0,1,0,93,1,22,3,7,0,2,0,0,0,0,1,134,1
Takanini 48,Manurewa East,"Alfriston College, KTK Foyer, Alfriston Road entrance",14,4,2,21,0,335,6,162,11,12,0,0,0,0,1,4,2,574,3
Takanini 48,,"Greenmeadows Intermediate School, Technology Block, Ferguson Street entrance",0,1,1,2,0,71,0,13,3,4,0,0,0,0,0,0,0,95,2
Takanini 48,,"Manurewa East School Hall, 10 Scotts Road",5,0,0,2,0,83,1,19,2,3,0,0,0,1,0,0,2,118,1
Takanini 48,Meadowlands,"Auckland Fijian Methodist Church, 128 Whitford Road",0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,6,0
Takanini 48,Papakura,"Accent Point Building, Level 3, Library Foyer, 28 East Street",16,1,0,6,0,126,1,78,5,6,0,0,0,0,0,1,1,241,5
Takanini 48,,"Papakura Normal School Hall, 49 Walters Road (Walters Road entrance)",11,1,0,4,0,101,1,73,13,2,0,0,0,0,0,0,1,207,2
Takanini 48,,"South Auckland Car Club, Wellington Park, 1 Great South Road",12,1,0,1,0,84,2,82,1,3,0,1,0,0,1,1,2,191,1
Takanini 48,Papatoetoe,"Hunters Plaza Shopping Centre, Pop Up Shop, 217 Great South Road",0,0,0,0,0,15,0,7,0,1,0,0,0,0,0,0,0,23,0
Takanini 48,Takanini,"Conifer Grove School Hall, 70 Walter Strevens Drive",52,1,0,17,1,316,2,275,6,31,2,0,0,0,0,5,0,708,5
Takanini 48,,"Takanini School Hall, Old Park Place entrance",18,2,1,20,0,247,3,129,10,4,0,0,0,0,0,6,5,445,3
Takanini 48,The Gardens,"The Gardens School Hall, 101 Charles Prevost Drive",50,3,0,20,0,239,5,246,11,18,0,2,0,0,1,5,0,600,5
Takanini 48,Wattle Downs,"Clayton Park School Hall, Wattle Farm Road entrance",33,5,3,22,0,306,5,167,18,21,1,2,0,0,0,5,2,590,2
Takanini 48,,"Reremoana School Hall, 15 Scotsmoor Drive",43,1,1,11,0,218,0,201,6,13,1,0,0,0,5,3,2,505,0
Takanini 48,Wiri,"Vodafone Events Centre, 770 Great South Road",1,0,1,2,0,17,0,5,0,0,0,2,0,0,0,0,0,28,0
Takanini 48,Non-place,Overseas Special Votes Including Defence Force - Takanini,22,5,0,52,0,296,1,92,13,4,0,1,0,1,2,6,2,497,0
Takanini 48,Non-place,Overseas Votes Allowed for Party Only - Takanini,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,1,7,0
Takanini 48,Non-place,Special Votes BEFORE Polling Day - Takanini,172,46,28,162,0,3142,31,1324,78,77,1,14,1,3,37,27,35,5178,42
Takanini 48,Non-place,Special Votes ON Polling Day - Takanini,88,32,15,112,0,1909,27,841,54,56,2,8,0,2,22,25,23,3216,47
Takanini 48,Non-place,Votes Allowed for Party Only - Takanini,8,7,10,21,0,354,13,79,8,6,1,3,1,0,4,3,10,528,5
Takanini 48,Non-place,Voting places where less than 6 votes were taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takanini 48,Non-place,Takanini Total,1688,223,97,1206,3,20022,162,10952,618,722,15,69,2,13,211,219,183,36405,318
