Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Taieri 47,,"Scenic Hotel Southern Cross (off Princes Street), Cargill Room, 118 High Street",55,2,1,69,0,377,2,80,2,8,2,1,1,0,0,15,0,615,9
Taieri 47,,"Te Hou Ora Whānau Services, 78 Carroll Street",4,0,0,1,0,12,0,1,0,0,0,1,0,0,0,1,0,20,0
Taieri 47,,"Te Huka Mātauraka Māori Centre, 519 Castle Street North",0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
Taieri 47,,"University of Otago, ISB Link East, 660 Cumberland Street",26,0,1,137,0,359,3,67,4,9,0,0,0,1,0,23,0,630,4
Taieri 47,,"University of Otago, St David's Complex, St David Street",9,0,1,52,0,131,0,19,2,3,1,0,0,0,0,5,0,223,0
Taieri 47,,"University of Otago, Unipol, University Plaza Building One, 130 Anzac Avenue",9,0,0,19,0,53,1,14,0,1,0,0,0,0,0,3,0,100,0
Taieri 47,East Taieri,"East Taieri School, 11 Cemetery Road",12,0,0,2,0,54,0,34,4,0,0,0,0,0,0,2,0,108,0
Taieri 47,Fairfield,"Fairfield Community Hall, 10 Fairplay Street",38,1,0,28,0,328,0,119,6,8,0,0,5,0,0,6,0,539,5
Taieri 47,Green Island,"Green Island Civic Hall, 5 Howden Street",224,10,2,104,0,2127,2,429,30,81,3,8,3,1,0,28,0,3052,19
Taieri 47,,"Otago School of Piping and Drumming, 186 Main South Road",18,0,1,5,0,124,0,21,2,8,0,0,0,0,0,5,0,184,2
Taieri 47,Lawrence,"St John's Rooms, 10 Ross Place",10,0,0,7,0,70,0,41,0,5,0,0,0,0,0,1,0,134,1
Taieri 47,Milburn,"Otago Correctional Facility Milton, 62 Narrowdale Road",2,0,0,1,0,13,0,4,1,0,0,0,0,0,0,0,0,21,0
Taieri 47,Milton,"Milton Coronation Hall - Chamber Room, 93 Union Street",86,9,6,27,0,596,1,308,25,39,2,3,2,2,1,6,0,1113,15
Taieri 47,Mornington,"Mornington School Hall, 34 Elgin Road",3,1,0,4,0,17,0,3,2,1,0,1,0,0,1,1,0,34,1
Taieri 47,Mosgiel,"Coronation Hall Mosgiel (Keith Willis Lounge), 97 Gordon Road",422,24,7,179,0,3866,4,1622,73,121,1,18,10,1,0,42,3,6393,74
Taieri 47,,"Elmgrove School, Ayr Street",11,0,0,2,0,108,0,30,2,7,0,0,0,0,0,4,0,164,1
Taieri 47,Musselburgh,"Musselburgh Baptist Church, 131 Musselburgh Rise",21,0,0,48,0,312,0,41,3,10,0,0,0,0,0,6,0,441,1
Taieri 47,North Dunedin,"Al Huda Mosque, 21 Clyde Street",2,0,0,1,0,16,0,4,0,0,0,0,0,0,0,0,0,23,1
Taieri 47,Outram,"Outram War Memorial Hall, 41 Holyhead Street",77,5,1,19,0,268,1,242,6,16,0,0,1,0,0,4,0,640,2
Taieri 47,South Dunedin,"Bathgate Park School, 213 Macandrew Road",8,1,3,12,0,156,1,24,0,5,0,0,0,0,0,5,0,215,1
Taieri 47,,"Nations Church, 334 King Edward Street",139,16,6,191,0,2395,5,433,36,98,0,6,6,1,1,33,1,3367,37
Taieri 47,St Clair,"St Clair School Hall, 135 Richardson Street",18,0,1,29,0,157,1,35,0,7,0,0,0,0,0,3,0,251,0
Taieri 47,Tainui,"Tainui School Hall, 41 Tahuna Road",6,3,1,25,0,104,0,13,0,2,0,0,0,0,0,1,0,155,0
Taieri 47,x,"Rest Homes Teams, x",0,0,0,0,0,22,0,2,0,1,0,0,0,0,0,0,0,25,0
Taieri 47,Abbotsford,"Abbotsford School Hall, 72 North Taieri Road",29,1,0,13,0,137,0,67,1,10,0,0,0,0,0,4,0,262,1
Taieri 47,Alexandra,"Alexandra Primary School, Ventry Street",1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,6,0
Taieri 47,Allanton,"Allanton Hall, 13 Douglas Street",15,0,0,5,0,78,1,64,1,5,0,0,1,0,0,2,0,172,2
Taieri 47,Andersons Bay,"Andersons Bay School, 92 Jeffery Street",11,0,0,27,0,94,0,25,2,2,0,0,0,0,0,7,0,168,4
Taieri 47,,"Edgar Centre, 116 Portsmouth Drive",6,1,1,11,0,58,1,35,0,5,0,0,0,0,0,4,0,122,1
Taieri 47,Balclutha,"Balclutha Primary School Hall, 21 Lanark Street",13,0,0,2,0,54,0,21,3,8,0,1,0,0,0,0,0,102,3
Taieri 47,,"Rosebank School Hall, 43 Frances Street",33,0,1,2,0,121,1,94,3,9,0,2,0,0,0,2,0,268,2
Taieri 47,,"South Otago Town and Country Club, Matau Room,, 1 Yarmouth Street",7,0,0,0,0,35,0,40,0,8,0,0,0,0,0,0,0,90,0
Taieri 47,,"War Memorial Hall, 4 Clyde Street",36,0,1,8,0,166,0,159,8,12,1,4,0,0,0,1,1,397,5
Taieri 47,Brighton,"Big Rock School, 2 Bath Street",28,3,0,11,0,125,0,56,3,8,0,1,1,0,0,2,0,238,2
Taieri 47,Caversham,"Carisbrook School, 217 South Road",16,2,0,14,0,105,0,26,6,12,1,1,0,0,0,6,0,189,1
Taieri 47,,"Caversham Presbyterian Church Hall, 61 Thorn Street",9,5,0,28,0,199,0,29,1,18,0,1,2,1,0,9,0,302,4
Taieri 47,Concord,"Concord School, 5 Thoreau Street",20,0,0,8,0,147,0,37,1,9,0,0,1,0,0,1,1,225,1
Taieri 47,Corstorphine,"Caversham Harrier & Athletic Clubrooms, 201 Middleton Road",9,3,1,15,0,197,0,52,3,15,0,0,0,0,0,5,0,300,2
Taieri 47,Dunedin,"Dunedin Hospital, Octagonal Room, 1st Floor, 201 Great King Street",5,1,0,7,0,36,1,12,0,1,0,0,0,0,0,5,0,68,1
Taieri 47,,"George Street Normal School Hall, 989 George Street",3,0,0,0,0,6,0,3,0,1,0,0,0,0,0,1,0,14,1
Taieri 47,,"Knox Church Hall, 453 George Street",0,0,0,3,0,11,0,4,0,1,0,0,0,0,0,0,0,19,0
Taieri 47,,"Meridian Mall (ex Factorie Shop), 285 George Street",14,0,0,13,0,84,0,23,0,3,0,0,0,0,0,1,0,138,0
Taieri 47,,"Municipal Chambers, The Octagon",5,0,0,5,0,19,0,4,2,2,0,0,0,0,0,1,0,38,0
Taieri 47,,"Scenic Hotel Southern Cross (off Princes Street), Cargill Room, 118 High Street",5,0,0,4,0,17,0,4,1,1,0,0,0,0,0,0,0,32,1
Taieri 47,,"The Salvation Army, McMillan Lounge, 575 Princes Street",3,0,0,5,0,37,0,3,0,1,0,1,0,0,0,2,0,52,0
Taieri 47,,"University of Otago, ISB Link East, 660 Cumberland Street",4,0,0,10,0,22,0,6,2,1,0,0,0,1,0,3,0,49,0
Taieri 47,,"University of Otago, Unipol, University Plaza Building One, 130 Anzac Avenue",1,0,0,1,0,16,0,2,0,0,0,0,0,0,0,2,0,22,0
Taieri 47,East Taieri,"East Taieri School, 11 Cemetery Road",39,0,0,8,0,119,0,118,2,13,1,0,0,0,0,3,0,303,0
Taieri 47,Fairfield,"Fairfield Community Hall, 10 Fairplay Street",62,0,1,23,0,352,0,124,8,11,0,3,0,0,0,17,0,601,1
Taieri 47,Forbury,"St Bernadette's School, 16 Forbury Road",11,2,1,6,0,69,0,32,3,12,1,0,0,0,0,3,0,140,3
Taieri 47,Greenfield,"Clutha Valley School, 2155 Clutha Valley Road",35,0,0,1,0,17,0,89,4,6,0,3,0,0,0,1,0,156,0
Taieri 47,Green Island,"Green Island Civic Hall, 5 Howden Street",71,4,0,16,0,334,1,86,8,19,0,2,0,0,0,6,0,547,6
Taieri 47,,"Otago School of Piping and Drumming, 186 Main South Road",39,0,1,8,0,183,0,37,0,13,0,0,0,1,0,5,0,287,1
Taieri 47,Henley,"Henley Community Centre, 1216 Centre Road",12,0,0,0,0,30,0,71,7,1,0,1,0,0,0,0,0,122,0
Taieri 47,Kaikorai,"Kaikorai Presbyterian Church Hall, 127 Taieri Road",5,0,0,0,0,12,0,5,0,1,0,0,0,0,0,0,0,23,0
Taieri 47,Kaitangata,"Kaitangata School, 108 Salcombe Street",30,0,0,2,0,143,0,52,1,14,2,1,0,0,0,0,0,245,5
Taieri 47,Kaka Point,"Kaka Point Community Hall, 3 Moana Street",11,2,0,6,0,50,0,41,2,5,0,0,0,0,0,2,0,119,2
Taieri 47,Lawrence,"St John's Rooms, 10 Ross Place",31,10,2,10,0,108,1,158,3,16,0,0,0,0,0,2,0,341,3
Taieri 47,Lee Stream,"Lee Stream School, Clarks Junction-Lee Stream Road (SH87)",11,0,0,0,0,9,0,32,1,0,0,0,0,0,0,1,0,54,0
Taieri 47,Middlemarch,"Strath Taieri School, 33 Swansea Street",27,1,0,6,0,50,0,103,3,4,0,0,0,0,0,1,0,195,0
Taieri 47,Milton,"Milton Coronation Hall - Chamber Room, 93 Union Street",16,2,0,7,0,114,0,84,3,15,0,1,0,0,1,2,0,245,1
Taieri 47,,"Tokomairiro High School Hall, 238 Union Street",42,2,0,2,0,103,0,75,4,6,0,0,0,0,0,0,0,234,5
Taieri 47,Mornington,"Mornington School Hall, 34 Elgin Road",1,0,0,2,0,11,0,4,0,0,0,0,0,0,0,1,0,19,0
Taieri 47,Mosgiel,"Coronation Hall Mosgiel (Keith Willis Lounge), 97 Gordon Road",72,4,0,24,0,434,0,256,3,26,1,4,0,1,1,11,0,837,13
Taieri 47,,"Elmgrove School, Ayr Street",59,4,0,9,1,290,0,113,10,8,0,3,0,0,0,2,0,499,2
Taieri 47,,"Mosgiel Abilities Resource Centre, 16 Green Street",16,1,1,6,0,116,0,63,4,6,0,0,0,0,0,3,1,217,2
Taieri 47,,"Reid Park Kindergarten, 63 Murray Street",19,1,0,5,0,119,0,64,3,9,0,0,0,0,0,0,0,220,1
Taieri 47,,"Wee Nippers Early Childhood Centre, 1 Ayrshire Drive",32,0,1,6,0,188,1,112,7,6,0,0,0,0,0,5,0,358,2
Taieri 47,Musselburgh,"Musselburgh Baptist Church, 131 Musselburgh Rise",33,0,1,28,0,253,1,79,8,13,1,1,0,1,0,8,0,427,3
Taieri 47,,"Musselburgh School Hall, 34 Marlow Street",8,1,0,25,0,112,0,32,1,2,0,0,0,0,0,3,0,184,1
Taieri 47,Ocean View,"Ocean View Public Hall, 812 Brighton Road",20,1,0,13,0,123,0,51,2,11,0,0,0,2,0,4,0,227,1
Taieri 47,Outram,"Outram School Hall, 1 Beaumaris Street",51,1,0,4,0,100,0,139,8,9,1,2,0,0,0,0,0,315,1
Taieri 47,South Dunedin,"Bathgate Park School, 213 Macandrew Road",17,3,4,18,0,192,1,22,1,10,0,0,0,0,0,2,0,270,3
Taieri 47,,"Nations Church, 334 King Edward Street",17,8,1,19,1,295,1,54,4,17,0,1,0,0,0,4,0,422,2
Taieri 47,St Clair,"St Clair School Hall, 135 Richardson Street",22,0,0,29,0,196,0,93,3,7,0,1,0,0,0,9,0,360,0
Taieri 47,,"Vintage Car Club, 125 Forbury Road",18,1,0,17,0,91,0,67,2,12,0,1,0,0,0,3,0,212,2
Taieri 47,Stirling,"Stirling School, 2 Boyd Street",8,0,0,2,0,30,0,52,3,5,0,0,0,0,0,2,0,102,1
Taieri 47,St Kilda,"Holy Cross, Parish of St Kilda, 17 Ajax Street",13,0,2,7,0,81,0,13,2,3,0,1,1,0,0,2,0,125,0
Taieri 47,,"St Kilda Community Hall, 95 Victoria Road",12,1,1,4,0,57,0,18,2,7,0,0,0,0,0,1,0,103,1
Taieri 47,Taieri Beach,"Taieri Beach School Library, 208 Moturata Road",19,5,1,9,0,58,0,32,2,8,0,0,0,2,0,1,0,137,1
Taieri 47,Tainui,"Tainui School Hall, 41 Tahuna Road",23,2,0,14,0,170,0,24,3,6,0,1,0,0,0,6,0,249,2
Taieri 47,Waihola,"Waihola District School, 5 Kilgour Street",27,3,1,1,0,80,0,75,9,2,1,0,0,0,0,4,0,203,1
Taieri 47,Waitahuna,"Waitahuna School, 18 Sunderland Street",13,4,0,0,0,27,0,63,1,1,0,0,1,0,0,0,0,110,1
Taieri 47,Waiwera South,"Waiwera South School, 16 May Street",3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0
Taieri 47,Warepa,"Warepa School, 383 Old Port Road",4,0,0,0,0,6,0,22,0,1,0,0,0,0,0,1,0,34,0
Taieri 47,Waverley,"Grant's Braes School, 137 Belford Street",0,0,0,1,0,8,0,4,1,0,0,0,1,0,0,2,0,17,0
Taieri 47,Wingatui,"Wingatui Hall, 270 Gladstone Road North",28,0,0,4,0,91,0,77,0,3,0,0,0,0,0,2,0,205,3
Taieri 47,Non-place,Overseas Special Votes Including Defence Force - Taieri,22,5,1,118,0,449,2,98,3,10,0,1,1,2,0,16,0,728,1
Taieri 47,Non-place,Overseas Votes Allowed for Party Only - Taieri,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
Taieri 47,Non-place,Special Votes BEFORE Polling Day - Taieri,152,17,20,178,1,1838,2,532,27,67,2,4,1,4,0,51,0,2896,32
Taieri 47,Non-place,Special Votes ON Polling Day - Taieri,172,14,20,94,0,939,6,363,17,40,3,6,3,3,0,29,0,1709,17
Taieri 47,Non-place,Votes Allowed for Party Only - Taieri,11,4,4,7,0,143,4,45,1,6,0,2,0,0,0,4,1,232,1
Taieri 47,Non-place,Voting places where less than 6 votes were taken,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,12,0
Taieri 47,Non-place,Taieri Total,3302,236,122,2440,3,26608,55,9531,501,1179,34,105,45,27,6,571,10,44775,382
