Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Maungakiekie 23,Auckland City,"Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",2,0,0,16,0,28,0,10,0,0,0,0,0,0,0,1,0,57,0
Maungakiekie 23,,"Liston Hall, 30-32 Hobson Street",3,0,0,7,0,11,0,13,0,0,0,0,0,0,0,2,0,36,0
Maungakiekie 23,,"Pioneer Women's Hall, Ellen Melville Centre, 2 Freyberg Place",8,0,0,21,0,39,0,20,1,0,0,0,0,0,1,5,0,95,0
Maungakiekie 23,Botany,"Botany Library, Level 1, Sunset Terrace",2,0,0,1,0,9,0,9,2,1,0,0,0,0,0,0,0,24,0
Maungakiekie 23,Ellerslie,"Ellerslie Kindergarten, 122 Celtic Crescent",39,3,0,32,0,193,0,106,2,7,0,0,0,0,2,11,0,395,1
Maungakiekie 23,,"Ellerslie War Memorial Hall, 134-138 Main Highway",339,23,1,379,0,1668,10,1110,38,74,1,7,1,1,8,83,6,3749,24
Maungakiekie 23,,"Michael Park School, 55 Amy Street",0,2,0,11,0,20,1,22,0,0,0,0,0,0,0,1,0,57,0
Maungakiekie 23,Epsom,"Jack Dickey Community Hall, 174 Green Lane West",56,3,0,91,0,308,2,223,6,3,1,1,0,0,4,15,0,713,3
Maungakiekie 23,Glen Innes,"Glen Innes Community Centre, 96 Line Road",0,3,1,3,0,31,0,5,0,3,0,0,0,0,0,1,1,48,1
Maungakiekie 23,Greenlane,"Logan Campbell Retirement Village, 187 Campbell Road",45,0,1,24,0,150,0,190,9,4,0,2,0,0,0,7,0,432,2
Maungakiekie 23,Kohimarama,"St Thomas's Church, 368 Kohimarama Road",1,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,16,0
Maungakiekie 23,Meadowbank,"Meadowbank Community Centre, 29 St Johns Road",4,0,0,6,0,19,0,20,0,1,0,0,0,0,0,1,0,51,0
Maungakiekie 23,Mt Eden,"Food Stuffs Building (formerly Auckland Deaf Society), 164 Balmoral Road",0,0,1,4,0,18,1,10,0,0,0,0,0,0,0,3,0,37,0
Maungakiekie 23,,"University of Auckland, Epsom Campus, Room B118, 74 Epsom Avenue (Gate 3)",0,0,0,7,0,8,0,5,1,1,0,0,0,0,0,0,0,22,0
Maungakiekie 23,Mt Wellington,"Bailey Road School Hall, 19 Bailey Road",26,0,0,21,0,292,1,117,3,6,0,0,1,1,0,3,0,471,7
Maungakiekie 23,,"Mountainside Lutheran Church, 1 Harris Road",97,5,4,123,0,979,3,410,21,30,0,4,0,0,3,33,3,1715,10
Maungakiekie 23,,"Panmure District School Hall, 87 Mt Wellington Highway",12,3,0,21,0,136,2,63,4,2,0,0,0,0,0,1,0,244,4
Maungakiekie 23,,"Salvation Army Community Centre, 18 Allright Place",13,0,0,16,0,157,2,43,1,6,0,0,0,0,0,6,0,244,2
Maungakiekie 23,,"Stanhope Road School Hall, 2B Harris Road",34,2,0,36,0,244,1,106,2,8,0,3,0,0,1,11,0,448,4
Maungakiekie 23,,"Sylvia Park School Hall, 3 Longford Street",5,0,0,15,0,208,0,57,8,4,0,0,0,0,8,3,0,308,7
Maungakiekie 23,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",52,2,2,55,0,289,0,209,4,3,0,4,0,2,3,12,0,637,4
Maungakiekie 23,Onehunga,"Onehunga Community Centre, 83 Church Street",236,14,11,355,0,2046,21,664,26,79,1,2,1,1,5,58,4,3524,40
Maungakiekie 23,,"Onehunga Primary School Hall, 122 Arthur Street",26,0,1,38,0,197,1,85,1,5,0,0,0,1,1,6,0,362,1
Maungakiekie 23,,"Oranga Community Centre, 52 Waitangi Road",112,15,0,186,0,922,11,314,20,29,1,2,0,2,2,32,5,1653,12
Maungakiekie 23,,"Te Papapa School Hall, 219 Mt Smart Road",12,0,2,23,0,137,1,58,4,4,0,0,0,0,1,7,0,249,0
Maungakiekie 23,One Tree Hill,"Oranga School Hall (Maroa Road entrance), 21 Rangipawa Road",23,1,0,34,0,147,0,54,3,4,0,0,1,0,0,11,0,278,1
Maungakiekie 23,Ōtāhuhu,"Ōtāhuhu Community Library, 28 Mason Avenue",1,0,0,1,0,24,0,3,1,0,0,0,0,0,0,0,0,30,0
Maungakiekie 23,,"Panama Road School, 139 Panama Road",0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
Maungakiekie 23,Panmure,"Panmure Community Centre, 7-13 Pilkington Road",11,0,2,15,0,264,1,72,5,7,0,2,0,1,0,3,0,383,5
Maungakiekie 23,Parnell,"Parnell Community Centre, Parnell Room, 545 Parnell Road",0,0,0,10,0,16,2,10,0,0,0,0,0,0,0,3,0,41,0
Maungakiekie 23,Penrose,"One Tree Hill College, 421-451 Great South Road",11,1,1,7,0,73,0,29,1,3,0,0,0,0,0,1,0,127,1
Maungakiekie 23,Ponsonby,"All Saints Anglican Church, 284 Ponsonby Road",3,0,0,5,0,9,0,5,0,0,0,0,0,0,0,1,0,23,0
Maungakiekie 23,Remuera,"Edmund Hillary Retirement Village, 221 Abbotts Way",61,0,0,23,0,214,2,323,4,16,0,2,0,0,1,5,0,651,5
Maungakiekie 23,,"Remuera Baptist Church, 641 Remuera Road",2,0,0,1,0,9,1,14,0,0,0,0,0,0,0,0,0,27,0
