Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Te Atatū 53,Glendene,"Glendene School, 60 Barrys Road",0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,7,0
Te Atatū 53,,"Methodist Centre of the West, 302 West Coast Road",2,0,1,6,0,28,0,8,0,2,1,1,0,0,0,0,0,49,0
Te Atatū 53,,"Our Lady of Lourdes Catholic Church, 7 Glendale Road",1,1,0,5,0,63,0,11,2,1,0,1,1,0,0,0,1,87,3
Te Atatū 53,Henderson,"Henderson North School, 14 Norval Road",8,0,0,3,0,84,0,27,0,5,0,0,0,0,0,2,0,129,2
Te Atatū 53,,"Henderson South School, 24 Garelja Road",8,0,0,8,0,75,1,19,2,0,1,0,0,0,0,0,0,114,0
Te Atatū 53,,"Holy Cross Catholic School, 8 Lavelle Road",4,0,0,5,0,59,0,21,5,6,0,0,0,0,0,4,0,104,1
Te Atatū 53,,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",103,17,5,105,0,1159,8,438,36,52,1,8,2,1,3,20,0,1958,21
Te Atatū 53,,"Waitākere Central Library, 3 Ratanui Street",48,8,6,63,0,507,5,184,13,18,0,11,0,2,8,10,0,883,10
Te Atatū 53,,"Waitākere College, 42 Rathgar Road (Gate 2)",11,2,1,9,0,181,1,79,7,12,0,4,0,0,1,2,0,310,7
Te Atatū 53,,"West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",185,17,5,226,1,3051,16,1084,66,115,2,18,0,3,22,41,4,4856,52
Te Atatū 53,Lincoln North,"Pomaria Primary School, 33a Pomaria Road",8,0,1,17,0,144,1,37,3,5,0,1,0,0,2,1,0,220,1
Te Atatū 53,Massey,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",6,1,1,12,0,70,2,20,2,8,1,0,0,0,0,2,0,125,1
Te Atatū 53,,"Massey High School, Massey West, 274 Don Buck Road",12,1,0,16,0,147,2,59,0,1,0,0,1,0,1,5,0,245,1
Te Atatū 53,,"Massey Methodist Church, Massey West, 112 Waimumu Road",3,0,0,5,0,29,0,7,1,2,0,0,0,0,1,0,0,48,1
Te Atatū 53,,"Westgate Shopping Centre, Shop F18 (former Sierra Cafe), 6 Maki Street",19,3,1,16,0,184,1,50,5,4,0,0,0,0,0,3,0,286,2
Te Atatū 53,Mt Albert,"UNITEC, Te Puna, Building 180, 139 Carrington Road",0,0,0,7,0,24,0,14,1,2,0,0,0,0,0,0,0,48,0
Te Atatū 53,New Lynn,"Lynn Mall (former House of Travel shop), 3058 Great North Road",3,0,1,8,0,99,0,29,2,4,0,0,0,0,0,2,0,148,2
Te Atatū 53,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",5,0,0,5,0,47,0,15,0,2,0,0,0,0,1,1,0,76,0
Te Atatū 53,Ranui,"Birdwood School, 23 Karepo Crescent",2,1,0,3,0,54,0,15,0,3,0,0,0,0,0,1,0,79,1
Te Atatū 53,,"Ranui Pacific Islanders Presbyterian Church, 35 Armada Drive",58,9,4,144,0,1139,5,236,20,44,1,3,1,1,1,6,0,1672,14
Te Atatū 53,,"Ranui Primary School, 16a Ranui Station Road",9,1,1,20,0,232,1,52,7,5,0,2,0,0,0,4,0,334,1
Te Atatū 53,Sunnyvale,"Kelston Community Centre, 126 Awaroa Road",8,0,0,10,0,164,1,36,1,8,1,2,0,0,2,0,1,234,0
Te Atatū 53,,"Sunnyvale Primary School, 34 Ribblesdale Road",1,1,0,0,0,10,0,2,0,0,0,0,0,0,0,1,0,15,0
Te Atatū 53,Swanson,"Swanson School, 703 Swanson Road",27,1,2,31,0,211,1,62,2,4,0,0,1,0,0,4,0,346,1
Te Atatū 53,Te Atatū Peninsula,"Matipo Primary School, 63b Matipo Road",7,0,0,16,0,71,0,36,1,4,0,0,0,0,1,2,0,138,1
Te Atatū 53,,"Rutherford Primary School, 2 Kotuku Street",11,1,0,7,0,74,1,32,2,7,0,1,0,0,0,4,0,140,0
Te Atatū 53,,"Te Atatū Intermediate School, 8-12 Harbour View Road",16,1,1,14,0,110,0,48,2,3,1,0,1,0,0,2,0,199,0
Te Atatū 53,,"Te Atatū Peninsula Community Centre, 595 Te Atatu Road",286,24,6,442,0,2252,38,898,54,108,2,7,0,2,5,62,4,4190,25
Te Atatū 53,Te Atatū South,"Edmonton Primary School, Corner School & Edmonton Roads",20,0,0,21,0,204,0,81,2,6,0,0,0,0,1,1,0,336,0
Te Atatū 53,,"Flanshaw Road School, 51 Flanshaw Road",13,4,1,16,0,104,1,48,4,7,0,0,0,0,1,1,0,200,0
Te Atatū 53,,"Rangeview Intermediate School, 5 Keru Place",13,2,1,18,1,133,2,61,4,2,0,0,0,0,1,7,0,245,1
Te Atatū 53,,"St Giles Presbyterian Church, 1 Flanshaw Road",106,20,5,141,0,983,10,477,18,60,1,4,0,1,2,25,0,1853,15
Te Atatū 53,,"Tirimoana School, 34 Kokiri Street",29,2,1,20,0,235,3,107,4,13,0,0,0,0,0,1,0,415,6
Te Atatū 53,Western Heights,"Sturges West Community House, 58 Summerland Drive",104,6,3,77,0,1059,9,627,45,30,1,5,0,2,6,17,0,1991,7
Te Atatū 53,,"Western Heights School, 126 Sturges Road",43,1,0,27,0,300,1,160,8,8,0,1,0,1,7,4,0,561,4
Te Atatū 53,Whenuapai,"NorthWest Mall, Shop 20A, Maki Street",16,4,0,24,0,165,1,69,3,6,0,0,0,0,1,2,0,291,1
Te Atatū 53,Non-place,Rest Homes Team - Taken in Te Atatū,7,1,0,11,0,146,0,74,2,11,0,0,0,0,0,0,0,252,5
Te Atatū 53,Glendene,"Glendene School, 60 Barrys Road",1,0,0,1,0,8,0,4,0,2,0,0,0,0,0,0,0,16,0
Te Atatū 53,,"Hoani Waititi Marae School, Te Whare Tapere, 441 West Coast Road",0,0,0,2,0,7,1,3,0,0,0,0,0,0,0,0,0,13,0
Te Atatū 53,,"Methodist Centre of the West, 302 West Coast Road",3,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,8,1
