Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Southland 46,Non-place,Team 1 - Prison - Taken in Invercargill,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,11,0
Southland 46,Alexandra,"Alexandra Primary School, Ventry Street",48,0,2,21,0,189,0,91,1,9,1,0,0,0,0,1,0,363,2
Southland 46,,"St Enoch's Church Lounge, 12 Centennial Avenue",353,20,6,182,0,1529,7,863,24,53,2,1,2,1,0,36,1,3080,19
Southland 46,Arrowtown,"Arrowtown Hall, 33 Buckingham Street",62,3,4,54,0,216,0,121,1,6,1,1,1,2,0,12,0,484,3
Southland 46,,"Arrowtown Primary School, 8 Chalmers Place",19,0,0,16,0,60,0,30,0,0,0,0,0,0,0,1,0,126,0
Southland 46,,"St John's Presbyterian Church, Corner Berkshire Street & Durham Street",212,5,3,125,1,587,1,452,7,14,0,0,1,2,0,22,0,1432,4
Southland 46,,"War Memorial Hall, 4 Clyde Street",25,2,1,8,0,86,0,78,1,11,0,0,0,0,0,5,0,217,2
Southland 46,Clinton,"Clinton Community Centre, 2 Skerry Street",39,0,1,2,0,81,0,80,11,11,0,0,0,0,0,0,0,225,2
Southland 46,Clyde,"Clyde Primary School Hall, 25 Blyth Street",37,2,0,23,0,143,0,99,3,5,0,0,1,0,0,1,0,314,1
Southland 46,Cromwell,"Harvest Hotel, 6 Barry Avenue",20,4,0,4,0,39,1,26,1,1,0,0,0,0,0,2,0,98,0
Southland 46,Dunedin,"Otago Polytechnic, The Hub, 95 Forth Street (corner Forth Street & Union Street East)",2,0,0,1,0,14,0,11,0,0,0,0,0,0,0,0,0,28,0
Southland 46,,"University of Otago, ISB Link East, 660 Cumberland Street",4,0,0,16,0,36,1,26,2,1,0,0,0,0,0,3,0,89,0
Southland 46,Frankton,"Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",205,22,6,189,0,1016,2,443,16,16,4,5,0,3,0,61,0,1988,7
