Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Kaipara ki Mahurangi 18,Albany,"Westfield Mall, 219 Don McKinnon Drive",57,4,1,21,0,120,0,133,3,4,0,0,0,0,0,5,0,348,0
Kaipara ki Mahurangi 18,Auckland City,"Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",1,0,0,5,0,12,0,9,0,1,0,0,0,0,0,1,0,29,0
Kaipara ki Mahurangi 18,Helensville,"St Joseph's Catholic Church Hall, 1 Puriri Street",242,26,7,151,2,1257,4,756,44,72,3,10,2,3,0,13,2,2594,16
Kaipara ki Mahurangi 18,Henderson,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",10,0,0,7,0,23,2,12,0,1,0,0,0,0,0,1,0,56,0
Kaipara ki Mahurangi 18,Hobsonville Point,"Catalina Bay (building opposite Farmers Market), Hobsonville Point, Hudson Bay Road Extension",14,0,0,12,0,47,0,45,0,1,0,0,0,0,0,7,0,126,0
Kaipara ki Mahurangi 18,Huapai,"St Patrick's Church Huapai, 380 Main Road",341,30,3,158,0,1004,8,1114,31,54,1,3,4,5,0,39,0,2795,4
Kaipara ki Mahurangi 18,Kaukapakapa,"Kaukapakapa Memorial Hall, 947 Kaipara Coast Highway",164,13,2,65,0,453,3,449,12,20,2,5,1,3,0,9,0,1201,5
Kaipara ki Mahurangi 18,Kumeū,"Kumeu Showgrounds, 35-41 Access Road",309,18,3,130,0,870,4,919,27,41,0,1,2,3,0,22,2,2351,10
Kaipara ki Mahurangi 18,Mangawhai,"Mangawhai Public Library Hall, 45 Moir Street",11,1,1,1,0,22,0,15,4,0,0,0,0,0,0,1,0,56,0
Kaipara ki Mahurangi 18,,"Mangawhai Museum, Tara Schoolhouse, Corner of Molesworth Drive and Thelma Road",10,2,0,6,0,27,0,32,3,3,0,1,0,0,0,3,0,87,0
Kaipara ki Mahurangi 18,Massey,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",32,5,0,24,0,190,2,78,10,12,0,8,0,0,0,8,0,369,4
Kaipara ki Mahurangi 18,,"Massey High School, Massey West, 274 Don Buck Road",14,2,3,19,0,122,0,59,1,4,0,0,0,0,1,3,0,228,0
Kaipara ki Mahurangi 18,,"Westgate Shopping Centre, Shop F18 (former Sierra Cafe), 6 Maki Street",151,18,10,88,0,744,8,554,20,37,1,8,0,0,0,28,1,1668,9
Kaipara ki Mahurangi 18,Matakana,"Matakana Community Hall, 43 Matakana Valley Road",182,18,1,107,0,519,2,423,12,28,2,1,2,1,0,14,0,1312,4
Kaipara ki Mahurangi 18,Orewa,"Orewa Community Centre, 40-46 Orewa Square",15,1,0,13,0,43,0,37,2,3,0,0,1,0,0,1,0,116,0
Kaipara ki Mahurangi 18,Silverdale,"Silverdale Centre, Shop 12, 61 Silverdale Street",27,3,1,11,0,70,1,68,4,4,0,1,1,0,0,7,0,198,1
Kaipara ki Mahurangi 18,Snells Beach,"Mahurangi East Community Centre, 21 Hamatana Road",191,32,2,118,0,874,0,654,21,51,0,9,1,1,0,13,0,1967,10
Kaipara ki Mahurangi 18,Te Hana,"Te Hana Community Hall, 12 Whakapirau Road",18,7,1,10,0,75,0,88,5,12,0,0,1,0,0,2,0,219,1
Kaipara ki Mahurangi 18,Waimauku,"Waimauku War Memorial Hall, 24 Waimauku Station Road",193,26,0,111,0,576,2,532,13,40,2,1,0,5,0,14,0,1515,0
Kaipara ki Mahurangi 18,Warkworth,"Unit 7, 1/9 The Grange Warkworth, Fairwater Road",119,16,1,57,0,382,3,298,13,29,3,1,0,2,0,3,0,927,4
Kaipara ki Mahurangi 18,,"Warkworth Masonic Lodge (above Westpac Bank), 12 Baxter Street",204,18,4,90,0,686,2,601,17,40,1,4,0,2,0,17,0,1686,4
Kaipara ki Mahurangi 18,,"Warkworth Old Masonic Hall, 3 Baxter Street",424,56,5,245,0,1564,7,1133,64,105,3,18,3,7,1,41,0,3676,15
Kaipara ki Mahurangi 18,Wellsford,"Wellsford District Community Centre, 1 Matheson Road",123,20,4,47,0,505,5,391,30,35,3,4,2,1,0,11,0,1181,10
Kaipara ki Mahurangi 18,West Harbour,"Westgate Baptist Church, West Harbour, 67 Hobsonville Road",26,3,0,12,0,89,0,82,5,9,0,0,0,0,0,6,0,232,1
Kaipara ki Mahurangi 18,Whenuapai,"Defence Force Base, RNZAF Base Airport Drive",20,0,0,3,0,44,0,45,1,6,1,0,0,1,0,2,0,123,0
Kaipara ki Mahurangi 18,,"NorthWest Mall, Shop 20A, Maki Street",133,15,3,103,0,526,3,432,14,23,0,3,0,3,0,19,0,1277,2
Kaipara ki Mahurangi 18,Non-place,Rest Homes Team - Taken in Kaipara ki Mahurangi,14,0,0,10,0,139,1,125,4,12,0,0,3,0,0,0,0,308,7
Kaipara ki Mahurangi 18,Albany,"Westfield Mall, 219 Don McKinnon Drive",3,0,0,3,0,11,1,10,3,1,0,0,0,0,0,0,0,32,0
Kaipara ki Mahurangi 18,Coatesville,"Coatesville Settlers Hall, 4 Mahoenui Valley Road",21,0,0,7,0,44,0,77,1,2,0,0,0,0,0,2,0,154,1
Kaipara ki Mahurangi 18,Glenfield,"St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0
Kaipara ki Mahurangi 18,Helensville,"Helensville War Memorial Hall, 2 Porter Crescent",60,10,0,31,0,246,3,214,13,24,0,4,0,1,0,7,0,613,1
Kaipara ki Mahurangi 18,Henderson,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",1,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,8,0
Kaipara ki Mahurangi 18,Herald Island,"Herald Island Community Hall, 44A Ferry Parade",31,4,1,15,0,80,0,66,3,8,0,0,1,0,0,7,0,216,1
Kaipara ki Mahurangi 18,Hobsonville,"Hobsonville Public Hall, 397 Hobsonville Road",0,0,0,0,0,11,0,13,1,1,0,0,0,0,0,0,0,26,0
Kaipara ki Mahurangi 18,,"Hobsonville School, 104 Hobsonville Road",1,0,0,1,0,5,0,8,0,0,0,0,0,0,0,0,0,15,0
Kaipara ki Mahurangi 18,Hobsonville Point,"Catalina Bay (building opposite Farmers Market), Hobsonville Point, Hudson Bay Road Extension",2,0,0,3,0,7,0,6,0,1,0,0,0,0,0,0,0,19,0
Kaipara ki Mahurangi 18,Huapai,"Huapai District School Hall, 40 Station Road",56,2,1,14,0,116,1,144,3,11,1,0,1,0,0,5,0,355,1
Kaipara ki Mahurangi 18,Kaiwaka,"Kaiwaka War Memorial Hall, 4 Kaiwaka-Mangawhai Road",1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,7,0
Kaipara ki Mahurangi 18,Kaukapakapa,"Kaukapakapa Memorial Hall, 947 Kaipara Coast Highway",68,5,1,20,0,121,0,165,8,11,1,0,0,0,2,1,0,403,1
Kaipara ki Mahurangi 18,Kumeū,"Kumeu Showgrounds, 35-41 Access Road",47,4,0,20,1,157,1,217,12,11,3,2,0,2,0,10,0,487,5
Kaipara ki Mahurangi 18,Leigh,"Leigh School, House of Learning, 22 Hauraki Road",29,6,1,28,0,96,3,50,2,4,0,0,0,0,0,2,0,221,0
Kaipara ki Mahurangi 18,Mangawhai,"Mangawhai Public Library Hall, 45 Moir Street",3,1,1,0,0,14,0,12,0,0,0,0,0,0,0,0,0,31,0
Kaipara ki Mahurangi 18,,"Mangawhai Museum, Tara Schoolhouse, Corner of Molesworth Drive and Thelma Road",1,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,9,0
Kaipara ki Mahurangi 18,Massey,"Don Buck Primary School, Massey West, 124 Don Buck Road",0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,7,0
Kaipara ki Mahurangi 18,,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",11,2,0,5,0,52,1,18,4,7,0,0,0,0,0,3,0,103,0
Kaipara ki Mahurangi 18,,"Massey High School, Massey West, 274 Don Buck Road",3,1,0,1,0,26,0,20,1,1,0,1,0,0,0,0,0,54,0
Kaipara ki Mahurangi 18,,"Massey Presbyterian Church Hall, 510 Don Buck Road",5,2,0,0,0,29,0,22,3,4,0,0,0,0,0,3,0,68,1
Kaipara ki Mahurangi 18,,"Royal Road School, 112 Royal Road",8,0,0,4,0,33,0,20,2,3,0,1,0,0,1,0,0,72,1
Kaipara ki Mahurangi 18,,"Westgate Shopping Centre, Shop F18 (former Sierra Cafe), 6 Maki Street",18,1,0,10,0,98,1,47,2,9,0,0,0,0,1,4,0,191,2
Kaipara ki Mahurangi 18,Matakana,"Matakana Community Hall, 43 Matakana Valley Road",20,4,1,22,0,70,0,63,1,4,0,0,0,1,1,4,0,191,0
