Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Kaikōura 17,,"Witherlea School Hall, 216 Upper Weld Street",51,5,2,27,0,243,1,134,7,13,1,9,0,0,0,4,0,497,4
Kaikōura 17,Cheviot,"Cheviot Area School Hall, Caverhill Road",6,0,0,5,0,17,0,12,1,1,0,0,0,0,0,0,0,42,0
Kaikōura 17,,"Cheviot Knox Community Centre, 13 Reeves Street",54,0,1,16,0,146,2,140,0,8,0,0,0,0,0,1,0,368,4
Kaikōura 17,Culverden,"Amuri Area School Community Room, School Road",9,0,0,4,0,49,0,31,5,1,0,0,0,0,0,1,0,100,0
Kaikōura 17,Fairhall,"Fairhall School Library, 384 New Renwick Road",29,0,0,3,0,36,0,29,2,2,1,0,0,0,0,0,0,102,0
Kaikōura 17,Hanmer Springs,"Hanmer Springs School Korimako Room, 8 Cheltenham Street",12,1,0,9,0,73,0,41,5,2,1,0,0,0,0,0,0,144,1
Kaikōura 17,Havelock,"Havelock School Hall, 47 Main Road",23,1,0,6,0,76,0,58,2,3,2,0,0,0,0,0,0,171,0
Kaikōura 17,Hawarden,"Hurunui College Library, 2 Tenterden Street",8,0,0,15,0,30,2,41,3,5,0,0,0,0,0,0,0,104,1
Kaikōura 17,Kaiapoi,"Kaiapoi Co-operating Parish, 53 Fuller Street",2,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,9,0
Kaikōura 17,,"Kaiapoi Library and Service Centre, 176 Williams Street",1,0,0,4,0,26,0,15,3,3,0,0,0,0,0,0,0,52,1
Kaikōura 17,Kaikōura,"St John Kaikōura Ambulance Station, 116 Beach Road",141,7,3,78,0,745,3,452,13,45,8,10,1,2,0,10,0,1518,4
Kaikōura 17,Lincoln,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",4,0,0,2,0,5,0,25,0,0,0,0,0,0,0,0,0,36,0
Kaikōura 17,Loburn,"Loburn School, 73 Hodgsons Road",22,0,0,11,0,38,0,43,2,4,0,0,0,0,0,0,0,120,0
Kaikōura 17,Northwood,"Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",8,0,0,0,0,10,0,10,1,1,0,0,0,0,0,1,0,31,0
Kaikōura 17,Oxford,"Oxford Jaycee's Hall, 56 Main Street",5,0,0,0,0,7,0,8,0,0,1,0,0,0,0,0,0,21,0
Kaikōura 17,Picton,"Mariners Mall - Shop 17, 100 High Street",239,18,5,154,0,1190,1,532,33,74,9,6,1,3,0,9,1,2275,15
Kaikōura 17,,"Queen Charlotte College Hall, 173 Waikawa Road",8,0,0,8,0,41,0,27,1,4,0,0,0,0,0,2,0,91,2
Kaikōura 17,Rai Valley,"Rai Valley Area School Library, 6700 Main Road",7,1,0,1,0,26,0,13,0,0,0,0,0,0,0,0,0,48,0
Kaikōura 17,Rangiora,"East High Street Business Park (near The Warehouse), 13 High Street",73,14,3,32,0,327,1,242,24,20,4,1,1,0,1,3,0,746,6
Kaikōura 17,,"Rangiora Borough School, 157 King Street",1,0,0,2,0,7,0,2,1,0,0,0,0,0,0,0,0,13,0
Kaikōura 17,,"Rangiora High School, 125 East Belt (Wales Street entrance)",3,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,12,0
Kaikōura 17,,"Rangiora Public Library, 141 Percival Street",51,11,1,34,0,216,0,148,16,14,7,0,1,1,0,10,0,510,8
Kaikōura 17,Renwick,"Renwick Anglican Community Church Hall, 54 High Street",45,0,1,12,0,163,0,102,5,14,1,4,0,0,0,3,0,350,5
Kaikōura 17,Seddon,"Seddon School Staff Room, 15 Redwood Street",15,1,0,4,0,54,0,33,0,3,0,1,1,0,0,0,0,112,0
Kaikōura 17,Spring Creek,"Spring Creek School Studio (next to library), 52 Ferry Road",13,1,0,6,0,54,2,26,1,5,0,0,1,0,0,0,0,109,0
Kaikōura 17,Waipara,"Waipara School Tarata Room, 2 Loffhagen Drive",4,2,0,6,0,37,0,10,0,0,0,0,0,0,0,0,0,59,0
Kaikōura 17,Non-placeWoodbourne,Mobile Team - RNZAF Base Woodbourne,4,0,0,1,0,6,0,2,1,2,0,0,0,0,0,0,0,16,0
Kaikōura 17,Woodend,"Woodend Community Centre, 6A School Road",3,0,0,2,0,14,0,15,1,2,2,0,0,0,0,0,0,39,0
Kaikōura 17,Non-place,Mobile Team - Rural,36,4,1,11,0,72,0,85,4,6,0,1,0,0,0,0,1,221,0
Kaikōura 17,Non-place,Rest Homes Team 1 - Blenheim & Picton,10,2,0,2,0,119,0,86,1,13,1,0,2,1,0,0,0,237,6
Kaikōura 17,Non-place,Rest Homes Team 3 - Amberley,0,0,0,1,0,11,0,12,0,0,0,0,0,0,0,0,0,24,2
Kaikōura 17,Amberley,"Amberley School Rewi Alley Hall, 2 Lawcocks Road (corner Douglas Road & Lawcocks Road)",40,3,1,8,0,93,0,90,11,4,0,0,0,0,0,5,0,255,1
Kaikōura 17,,"Hurunui Library - RSA Room, 111 Carters Road",37,5,2,10,0,172,0,130,17,16,1,2,0,0,0,7,0,399,3
Kaikōura 17,Ashley,"Ashley School, Corner Boundary Road & Fawcetts Road",56,2,0,12,0,107,1,125,8,13,0,0,0,0,0,2,0,326,2
Kaikōura 17,Balcairn,"Balcairn Hall, 4 Ashbys Road",27,1,1,10,0,54,0,79,12,13,0,0,0,0,0,1,0,198,1
Kaikōura 17,Blenheim,"Alzheimers Centre, 8 Wither Road",44,5,1,11,0,176,0,111,7,18,0,2,0,0,0,6,0,381,4
Kaikōura 17,,"Blenheim Baptist Church Hall, 8 Beaver Road (corner Beaver Road & High Street)",20,0,0,7,0,126,1,64,8,15,2,1,1,0,0,2,0,247,1
Kaikōura 17,,"Bohally Intermediate School Hall, 37-49 McLauchlan Street",26,4,1,20,0,124,0,84,6,13,2,1,0,1,0,7,0,289,1
Kaikōura 17,,"Bright Centre, 2 Dillons Point Road",12,1,0,8,0,80,3,46,6,7,1,0,0,0,0,4,0,168,1
Kaikōura 17,,"Market Street North Shop (next to Farmers), 19 Market Street",23,4,3,15,0,101,0,56,2,7,0,2,0,0,0,8,0,221,1
Kaikōura 17,,"Marlborough Boys' College Pavilion, 6 Francis Street",28,2,2,11,0,116,0,55,2,2,2,3,0,0,0,3,0,226,1
Kaikōura 17,,"Marlborough District Council, 15 Seymour Street",21,1,4,8,0,97,0,54,1,2,0,1,0,0,0,3,0,192,1
Kaikōura 17,,"Mayfield School Hall, 79 Hutcheson Street",20,4,0,9,0,99,0,74,4,7,0,2,0,0,0,3,0,222,0
Kaikōura 17,,"Redwoodtown School Hall, 90 Cleghorn Street",92,12,2,19,0,372,1,163,11,23,0,7,0,0,0,8,2,712,2
Kaikōura 17,,"Springlands School Hall, Aston Street (off Murphys Road)",75,4,0,24,0,212,1,216,10,12,0,9,2,0,0,3,0,568,3
Kaikōura 17,,"Stadium 2000 Programmes Room, 26 Redwood Street Entrance",59,4,2,21,0,179,0,119,9,15,1,4,0,0,0,14,0,427,3
Kaikōura 17,,"St Marks Koru Room, 63 Main Street",15,0,0,5,0,55,1,25,0,5,1,0,1,0,0,0,0,108,1
Kaikōura 17,,"St Ninians Church Hall, corner Alabama Road & Riley Crescent",29,3,0,12,0,146,0,86,16,13,0,12,0,0,1,3,0,321,0
Kaikōura 17,,"Whitney Street School Hall, 9 Whitney Street",29,1,1,19,0,142,0,73,9,18,0,2,0,0,0,7,0,301,3
Kaikōura 17,,"Witherlea School Hall, 216 Upper Weld Street",62,2,0,21,0,226,0,126,5,15,3,5,0,0,0,8,0,473,6
Kaikōura 17,Broomfield,"Broomfield School, 115 Mount Brown Road",21,0,0,5,0,38,1,72,4,4,1,0,0,0,0,6,0,152,0
Kaikōura 17,Canvastown,"Canvastown School Te Hora Room, 5044 State Highway 6",15,2,0,2,0,62,1,41,4,3,1,3,1,0,0,2,0,137,1
Kaikōura 17,Cheviot,"Cheviot Area School Hall, Caverhill Road",28,1,1,1,0,19,0,56,0,4,0,0,1,1,0,0,0,112,0
Kaikōura 17,,"Cheviot Knox Community Centre, 13 Reeves Street",14,2,0,2,0,20,0,59,3,2,0,0,0,0,0,1,0,103,0
Kaikōura 17,Culverden,"Amuri Area School Community Room, School Road",36,4,0,4,0,68,0,177,6,3,0,3,0,0,0,3,0,304,2
Kaikōura 17,Fairhall,"Fairhall School Library, 384 New Renwick Road",47,1,0,8,0,87,0,131,2,2,1,0,0,0,0,2,0,281,0
Kaikōura 17,Greta Valley,"Greta Valley School, 8 Motunau Beach Road",29,0,0,7,0,39,0,86,7,2,0,0,0,0,0,2,0,172,1
Kaikōura 17,Grovetown,"Grovetown School, 50-62 Vickerman Street",14,2,0,6,0,71,0,68,2,2,0,0,0,0,0,3,0,168,1
Kaikōura 17,Hanmer Springs,"Hanmer Springs School Korimako Room, 8 Cheltenham Street",52,0,2,20,0,158,0,148,6,4,2,1,0,2,0,5,0,400,4
Kaikōura 17,Hapuku,"Hapuku School Library, 596 Kincaid Road (State Highway 1)",7,2,0,1,0,14,0,33,4,1,1,1,0,0,0,0,0,64,0
Kaikōura 17,Havelock,"Havelock School Hall, 47 Main Road",46,10,0,29,0,104,1,83,7,9,0,3,0,1,0,0,0,293,1
Kaikōura 17,Hawarden,"Hurunui College Library, 2 Tenterden Street",37,1,1,14,0,48,0,94,3,13,0,0,0,0,0,1,0,212,3
Kaikōura 17,Kaikōura,"Kaikōura High School Library, Corner Rorrisons Road & Ludstone Road",7,1,0,2,0,22,3,12,0,1,1,0,0,0,0,0,0,49,0
Kaikōura 17,,"Kaikōura Suburban School Library, 425 Schoolhouse Road",13,1,0,6,0,24,0,33,2,3,0,2,0,0,0,1,0,85,0
Kaikōura 17,,"Little Oaks By The Sea Preschool, 1 South Bay Parade",5,0,0,1,0,23,0,9,1,1,0,0,0,0,0,0,0,40,0
Kaikōura 17,,"St John Kaikōura Ambulance Station, 116 Beach Road",26,4,1,5,0,96,0,83,1,6,0,1,0,0,0,3,0,226,3
Kaikōura 17,,"Takahanga Bowling Club, Killarney Street",5,1,0,3,0,19,0,35,0,1,0,1,0,0,0,1,0,66,0
Kaikōura 17,Leithfield,"Leithfield School Hall, 64 Old Main North Road",25,1,0,14,0,126,0,84,5,8,0,0,0,0,0,2,0,265,1
Kaikōura 17,Linkwater,"Linkwater School, 1357 Queen Charlotte Drive",23,0,1,19,0,74,0,86,7,11,0,2,0,0,1,6,0,230,1
Kaikōura 17,Loburn,"Loburn School, 73 Hodgsons Road",69,7,2,20,0,134,0,163,27,14,3,1,0,0,1,7,0,448,5
Kaikōura 17,Medbury,"Medbury Hall, 447 Medbury Road",6,0,0,5,0,20,0,41,0,1,0,0,0,1,0,2,0,76,0
Kaikōura 17,North Loburn,"North Loburn School, 817 Loburn Whiterock Road",51,0,0,11,0,70,0,95,13,4,0,0,1,2,0,0,0,247,0
Kaikōura 17,Okaramio,"Okaramio Community Hall, 2356 State Highway 6",17,1,1,3,0,29,0,40,2,5,0,0,0,0,0,3,0,101,2
Kaikōura 17,Omihi,"Omihi School, 990 Omihi Road",14,0,0,4,0,4,0,44,0,1,0,0,0,0,0,1,0,68,1
Kaikōura 17,Oxford,"Oxford Jaycee's Hall, 56 Main Street",1,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,9,0
Kaikōura 17,Picton,"Mariners Mall - Shop 17, 100 High Street",18,1,1,8,0,88,0,58,6,10,2,2,0,0,0,0,0,194,0
Kaikōura 17,,"Picton School Hall, 31 York Street (between Buller Street & Broadway)",8,4,1,13,0,79,0,36,3,12,1,0,0,0,0,3,0,160,0
Kaikōura 17,,"Queen Charlotte College Hall, 173 Waikawa Road",18,1,0,7,0,82,0,52,7,10,2,0,0,0,0,1,0,180,2
Kaikōura 17,,"Waikawa Bay School, 282 Waikawa Road",20,0,0,8,0,52,0,48,1,7,0,0,0,0,0,1,0,137,2
Kaikōura 17,Rai Valley,"Rai Valley Area School Library, 6700 Main Road",41,3,0,9,0,55,0,49,9,4,0,1,0,0,0,0,0,171,0
Kaikōura 17,Rangiora,"East High Street Business Park (near The Warehouse), 13 High Street",6,1,0,3,0,18,0,9,1,0,0,0,0,0,0,0,0,38,1
Kaikōura 17,,"Rangiora Borough School, 157 King Street",3,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,8,0
Kaikōura 17,,"Rangiora High School, 125 East Belt (Wales Street entrance)",7,0,0,0,0,12,0,5,1,1,0,0,0,0,0,0,0,26,0
Kaikōura 17,Rapaura,"Rapaura Hall (opposite Rapaura School), 349 Hammerichs Road",26,1,0,3,0,47,0,71,3,7,0,2,0,0,0,2,0,162,1
Kaikōura 17,Rarangi,"Rarangi Community Centre, 252 Rarangi Beach Road",16,2,0,14,0,71,0,33,1,8,0,0,0,0,0,1,0,146,1
Kaikōura 17,Renwick,"Renwick Anglican Community Church Hall, 54 High Street",127,1,4,30,2,322,2,249,11,24,2,2,0,0,0,11,1,788,1
Kaikōura 17,Riverlands,"Riverlands Hall, Corner Alabama & School Roads",22,3,0,5,0,59,0,45,1,3,1,1,0,0,0,2,0,142,0
Kaikōura 17,Riversdale,"NMIT Marlborough Campus, Main Entrance, 85 Budge Street",11,0,0,7,0,126,0,41,2,9,1,0,0,0,0,9,1,207,1
Kaikōura 17,Rotherham,"Rotherham School Library, 71 George Street",18,1,0,4,0,37,0,89,1,0,0,0,0,0,0,1,0,151,1
Kaikōura 17,Seddon,"Seddon School Staff Room, 15 Redwood Street",47,2,1,6,0,101,0,130,5,6,1,2,0,0,0,0,0,301,4
Kaikōura 17,Sefton,"Sefton School, 603 Upper Sefton Road",25,6,0,11,0,104,2,99,12,15,1,0,2,0,0,2,0,279,1
Kaikōura 17,Spotswood,"Spotswood Hall, 6 Waiau East Road (State Highway 1)",8,2,0,2,0,13,0,50,2,3,0,0,0,0,0,2,0,82,1
Kaikōura 17,Spring Creek,"Spring Creek School Studio (next to library), 52 Ferry Road",20,1,0,9,0,90,1,63,1,7,2,1,0,0,0,2,0,197,0
Kaikōura 17,Tua Marina,"Tua Marina School Hall, Campbells Road",23,1,0,8,0,83,0,59,3,9,1,2,0,0,0,4,0,193,1
Kaikōura 17,Waiau,"Waiau School, 11 Montrose Street",29,3,1,8,0,61,0,115,1,5,0,0,0,0,0,5,0,228,0
Kaikōura 17,Waihopai,"Waihopai Valley Community Hall, 1605 Waihopai Valley Road",29,2,0,2,0,25,0,40,1,3,2,0,0,0,0,1,0,105,1
Kaikōura 17,Waikari,"Waikari School, 23 Princes Street",27,0,1,8,0,59,0,100,5,8,1,0,3,0,0,1,0,213,1
Kaikōura 17,Waipara,"Waipara School Tarata Room, 2 Loffhagen Drive",30,7,1,6,0,56,0,64,14,2,0,0,2,0,0,4,0,186,1
Kaikōura 17,Wairau Valley,"Wairau Valley School Library, 30 Morse Street",48,2,1,9,0,67,0,81,2,4,0,5,0,2,0,1,0,222,1
Kaikōura 17,Ward,"Ward School Library, 63 Duncan Street",17,0,1,0,0,40,0,62,0,1,0,0,0,0,0,0,0,121,0
Kaikōura 17,Woodbourne,"RNZAF Community Centre, Caldwell Road",12,0,0,5,0,35,0,18,2,4,0,0,0,0,0,6,0,82,0
Kaikōura 17,Woodend,"Woodend Community Centre, 6A School Road",2,0,0,0,0,6,0,11,2,0,0,0,0,0,0,0,0,21,0
Kaikōura 17,Non-place,Overseas Special Votes Including Defence Force - Kaikōura,31,10,3,89,1,273,3,134,7,5,0,1,0,0,0,21,0,578,1
Kaikōura 17,Non-place,Overseas Votes Allowed for Party Only - Kaikōura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaikōura 17,Non-place,Special Votes BEFORE Polling Day - Kaikōura,271,36,17,208,0,1312,3,672,53,69,7,13,2,3,0,42,0,2708,11
Kaikōura 17,Non-place,Special Votes ON Polling Day - Kaikōura,238,43,22,114,1,905,13,605,31,71,7,9,1,1,0,32,1,2094,18
Kaikōura 17,Non-place,Votes Allowed for Party Only - Kaikōura,16,10,5,11,0,123,1,56,5,7,2,3,0,0,0,2,0,241,4
Kaikōura 17,Non-place,Voting places where less than 6 votes were taken,3,2,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,15,0
Kaikōura 17,Non-place,Kaikōura Total,4917,390,139,2282,4,19159,70,13007,798,1247,124,246,35,27,7,493,10,42955,251
