Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Whanganui 62,Aramoho,"Churton School, Burmah Street",5,3,0,21,0,122,0,24,0,5,0,0,0,0,0,3,0,183,4
Whanganui 62,Castlecliff,"Castlecliff School, 25 Polson Street",2,1,0,7,0,137,1,14,0,4,0,2,0,0,0,0,0,168,1
Whanganui 62,,"Marie McFarland Kindergarten, 40b Cornfoot Street",1,1,0,13,0,73,0,12,0,5,0,0,0,0,0,2,1,108,1
Whanganui 62,Eltham,"All Saints Church Hall, 88 King Edward Street",78,17,5,36,0,527,8,270,16,24,0,6,5,1,0,9,1,1003,4
Whanganui 62,Gonville,"Baden Powell Scout Hall, 13 Swiss Avenue",99,38,9,82,0,1340,8,307,40,66,1,14,7,2,0,8,0,2021,19
Whanganui 62,Hāwera,"Hāwera Intermediate School, 245 South Road",11,1,1,4,0,65,2,24,0,4,0,0,1,0,0,5,0,118,1
Whanganui 62,,"Presbyterian Centre, 35 Argyle Street",367,38,13,89,0,1939,22,1289,50,143,3,7,4,3,0,28,0,3995,27
Whanganui 62,,"Turuturu School, 194 Glover Road",8,2,0,1,0,69,0,45,0,4,0,0,0,0,0,0,0,129,1
Whanganui 62,Inglewood,"Inglewood Public Library, 46 Rata Street",0,0,0,0,0,4,0,3,1,0,0,0,0,1,0,0,0,9,0
Whanganui 62,Manaia,"Manaia School, Patu-Kukupa Street",6,0,0,3,0,88,3,22,1,5,0,0,0,0,0,3,0,131,1
Whanganui 62,Ōpunake,"Ōpunake High School, 154 Tasman Street",2,0,0,0,0,13,1,10,0,1,0,0,0,0,0,1,0,28,1
Whanganui 62,,"Ōpunake Library Plus, 43 Tasman Street",4,1,1,4,0,25,0,50,0,2,0,0,0,0,0,8,0,95,0
Whanganui 62,Pātea,"Patea Old Folks Association Hall, 139 Egmont Street",25,5,1,23,0,276,6,108,9,19,0,1,1,0,0,0,0,474,4
Whanganui 62,Springvale,"Jubilee Stadium, Jubilee Extension, 228 London Street",119,19,4,99,0,1015,4,399,25,37,1,8,3,0,0,12,0,1745,4
Whanganui 62,St John's Hill,"St John's Hill School, 71 Parkes Avenue",32,1,0,20,0,132,0,75,6,6,0,0,0,0,0,1,0,273,3
Whanganui 62,Stratford,"Stratford High School, Swansea Road",8,0,0,0,0,35,0,22,0,0,0,0,0,0,1,0,0,66,3
