Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Northcote 31,Albany,"Westfield Mall, 219 Don McKinnon Drive",13,0,0,22,0,99,0,80,2,2,1,0,0,0,0,1,0,220,0
Northcote 31,Auckland City,"Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",3,0,0,5,0,19,0,6,0,0,0,0,0,0,0,1,0,34,0
Northcote 31,,"ASB Waterfront Theatre, 138 Halsey Street",1,1,0,7,0,14,0,13,0,0,0,0,0,0,0,4,0,40,0
Northcote 31,,"Liston Hall, 30-32 Hobson Street",3,0,0,4,0,10,1,3,0,0,0,0,0,0,0,3,0,24,1
Northcote 31,,"Pioneer Women's Hall, Ellen Melville Centre, 2 Freyberg Place",7,0,0,14,0,35,0,15,0,0,0,0,0,0,0,3,0,74,0
Northcote 31,Beach Haven,"Beach Haven Community House, 130 Beach Haven Road",49,6,2,62,0,277,3,106,5,9,1,1,0,0,0,18,1,540,6
Northcote 31,,"Beach Haven Primary School, 50 Tramway Road",24,2,0,53,0,216,0,91,2,7,1,0,0,0,2,16,0,414,0
Northcote 31,,"Maria Assumpta Parish Hall, 198 Beach Haven Road",113,14,7,185,0,1092,3,359,36,47,1,3,3,0,1,29,0,1893,7
Northcote 31,Birkdale,"Birkdale Intermediate School, 200 Birkdale Road",35,2,2,49,0,302,2,103,4,11,0,1,0,0,0,11,0,522,7
Northcote 31,,"Birkdale North School, 213 Birkdale Road",7,0,0,23,0,148,2,51,3,4,0,0,0,0,1,6,0,245,2
Northcote 31,Birkenhead,"Birkenhead Primary School, 77 Mokoia Road",20,1,0,34,0,162,0,90,2,3,1,1,0,0,0,2,0,316,0
Northcote 31,,"Chelsea Primary School, 2 Onetaunga Road",34,1,1,22,0,130,0,108,2,4,0,0,0,1,0,6,0,309,0
Northcote 31,,"Shop T30 Highbury Mall, Corner Highbury Bypass & Birkenhead Avenue",615,40,11,751,0,3688,12,2061,77,127,3,1,2,7,11,114,3,7523,29
Northcote 31,Devonport,"North Shore Rugby Club, Cambridge Terrace",1,0,0,2,0,11,1,4,0,0,0,0,0,0,0,0,0,19,0
Northcote 31,Glenfield,"Bayview Primary School, 60 Bayview Road",1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,13,0
Northcote 31,,"Girl Guides Glenfield (next to Glenfield War Memorial Hall), Hall Road",10,4,0,14,0,122,0,78,7,4,0,0,0,0,2,2,0,243,2
Northcote 31,,"Glenfield College, 52-60 Kaipatiki Road",18,0,0,8,0,104,0,61,3,4,0,0,0,0,0,0,0,198,0
Northcote 31,,"Glenfield Primary School, 101 Chivalry Road",12,0,0,13,0,107,1,57,4,4,0,0,0,0,0,5,0,203,1
Northcote 31,,"Glenfield War Memorial Hall, Hall Road",3,0,0,4,0,34,0,12,2,0,0,0,0,0,0,3,0,58,0
Northcote 31,,"Marlborough Primary School, 4 Wykeham Place",16,0,0,27,0,155,4,91,6,1,0,0,0,0,0,1,0,301,0
Northcote 31,,"St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",8,2,1,12,0,90,0,74,18,4,0,0,0,1,4,4,0,218,3
Northcote 31,,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",166,23,11,192,0,1663,9,738,62,57,4,4,1,5,12,35,2,2984,25
Northcote 31,,"Windy Ridge School, 54 Seaview Road",11,0,0,17,0,231,0,119,9,3,1,0,0,2,2,7,0,402,1
Northcote 31,Hobsonville Point,"Catalina Bay (building opposite Farmers Market), Hobsonville Point, Hudson Bay Road Extension",1,0,0,1,0,13,0,9,0,0,0,1,0,0,0,0,0,25,0
Northcote 31,Little Shoal Bay,"Northcote Bowling Club, 9 Council Terrace",30,0,0,14,0,118,1,66,1,1,0,0,0,1,0,2,0,234,0
Northcote 31,Mairangi Bay,"Mairangi Bay Community Church, 49 Maxwelton Drive",1,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,8,0
Northcote 31,Milford,"Milford Shopping Centre, Shop next to Whitcoulls, 24 Milford Road",21,2,0,28,0,170,0,100,1,8,0,0,0,0,0,3,0,333,4
Northcote 31,Mt Eden,"University of Auckland, Epsom Campus, Room B118, 74 Epsom Avenue (Gate 3)",0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,8,0
Northcote 31,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",10,0,0,6,0,32,0,36,0,1,0,0,0,0,0,0,0,85,0
Northcote 31,Northcote,"AUT North Campus, AF113A, 90 Akoranga Drive",18,2,1,19,0,122,0,58,1,6,0,0,0,0,1,10,0,238,2
Northcote 31,,"Northcote Citizens Centre Hall, Corner Ernie Mays Street & College Road",292,25,2,326,1,1873,6,1256,43,68,2,6,0,4,20,46,1,3971,20
Northcote 31,,"Northcote Intermediate, 145 Lake Road",11,2,0,15,0,97,0,43,1,6,0,0,0,0,0,1,0,176,2
Northcote 31,,"Northcote Primary School, Corner Lake & Onewa Roads",32,2,0,29,0,137,0,83,2,3,0,0,0,0,0,5,0,293,1
Northcote 31,,"St Luke's Methodist Church, 16 Greenslade Crescent",41,1,1,28,0,132,0,97,4,4,0,0,0,1,0,6,0,315,1
Northcote 31,,"Sunnybrae Normal School, 36 Sunnybrae Road",44,1,0,35,0,177,0,171,3,14,0,0,0,1,1,3,0,450,2
Northcote 31,,"Willow Park School, 13 Compton Street",66,0,0,59,0,385,4,251,4,18,0,0,0,0,4,10,0,801,2
Northcote 31,Northcote Point,"Northcote Point Senior Citizens Association Hall, 119 Queen Street",38,0,0,42,0,175,0,155,0,7,0,0,1,0,0,7,0,425,3
Northcote 31,Ponsonby,"All Saints Anglican Church, 284 Ponsonby Road",2,0,0,2,0,14,0,11,1,0,0,0,0,0,0,2,0,32,0
Northcote 31,Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",4,2,0,4,0,18,0,5,0,1,0,0,0,0,0,0,0,34,0
Northcote 31,Takapuna,"St Joseph's School, 10 Dominion Street",0,0,0,1,0,13,0,7,0,0,0,0,0,0,0,1,0,22,0
Northcote 31,,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0
Northcote 31,,"Takapuna War Memorial Hall, 7 The Strand",6,2,1,25,0,63,0,34,1,1,0,0,0,0,0,10,1,144,0
Northcote 31,Non-place,Postal Votes Received,3,0,0,0,0,31,0,9,3,0,0,0,0,0,0,1,0,47,0
Northcote 31,Non-place,Rest Homes Team - Taken in Northcote,4,0,1,1,0,93,0,67,1,5,0,1,1,0,0,0,0,174,7
Northcote 31,Beach Haven,"Beach Haven Primary School, 50 Tramway Road",20,3,1,34,0,142,2,38,2,4,0,0,0,2,0,5,0,253,1
Northcote 31,,"Maria Assumpta Parish Hall, 198 Beach Haven Road",19,2,0,27,0,177,1,67,8,10,1,1,0,0,0,9,0,322,0
Northcote 31,,"The Beach Haven Hall, 336 Rangatira Road",38,2,1,49,1,268,2,108,9,15,3,0,0,1,0,9,0,506,2
Northcote 31,Birkdale,"Birkdale Intermediate School, 200 Birkdale Road",47,4,1,34,0,300,1,114,2,14,0,1,0,0,0,13,2,533,1
Northcote 31,,"Birkdale North School, 213 Birkdale Road",29,9,2,15,0,135,0,64,5,13,0,0,0,1,0,4,0,277,1
Northcote 31,,"Birkenhead Baptist Church Hall, 25 Birkdale Road",35,4,0,45,0,211,2,133,15,17,0,1,0,2,2,18,0,485,0
Northcote 31,Birkenhead,"All Saints Hall, 187 Hinemoa Street",21,0,0,30,0,122,1,135,3,8,0,0,0,3,0,9,0,332,0
Northcote 31,,"Birkenhead Primary School, 77 Mokoia Road",62,5,0,58,0,273,0,213,4,16,0,1,1,1,0,15,0,649,3
Northcote 31,,"Chelsea Primary School, 2 Onetaunga Road",47,1,0,36,0,172,2,168,8,7,0,0,0,0,0,9,0,450,3
Northcote 31,,"Zion Hill Methodist Church Hall, Corner Onewa Road & Birkenhead Avenue",36,2,2,24,0,142,0,148,2,9,1,0,0,0,1,7,0,374,0
Northcote 31,,"Glenfield College, 52-60 Kaipatiki Road",7,0,0,4,0,84,1,45,4,2,0,0,1,0,0,1,0,149,1
Northcote 31,,"Glenfield Primary School, 101 Chivalry Road",9,0,1,12,0,131,0,66,5,2,0,3,0,0,0,6,0,235,4
Northcote 31,,"Glenfield War Memorial Hall, Hall Road",9,1,0,2,0,33,0,14,2,3,1,0,0,1,0,1,0,67,2
Northcote 31,,"Manuka Primary School, Bayview, 34 Manuka Road",0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,0,0,9,0
Northcote 31,,"Marlborough Primary School, 4 Wykeham Place",21,0,2,21,0,177,0,121,12,13,0,3,0,0,1,5,0,376,1
Northcote 31,,"St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",1,1,0,0,0,8,0,8,1,0,0,0,0,2,0,0,0,21,0
Northcote 31,,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",24,3,2,18,0,164,1,112,2,7,0,0,0,0,1,5,0,339,4
Northcote 31,,"Wairau Valley Special School, Glenfield, 102 Hillside Road",3,1,0,0,0,16,0,13,1,1,0,0,0,0,0,0,0,35,0
Northcote 31,,"Windy Ridge School, 54 Seaview Road",29,1,2,20,0,200,3,109,17,7,0,0,0,1,2,9,0,400,1
Northcote 31,Little Shoal Bay,"Northcote Bowling Club, 9 Council Terrace",33,2,0,42,0,160,1,136,0,6,0,0,0,0,0,9,0,389,0
Northcote 31,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",0,0,0,2,0,6,0,5,0,0,0,0,0,0,0,0,0,13,0
Northcote 31,Northcote,"Northbridge Retirement Village Hall, 45 Akoranga Drive",10,0,1,7,0,67,0,65,0,3,0,0,0,0,0,1,0,154,2
Northcote 31,,"Northcote Citizens Centre Hall, Corner Ernie Mays Street & College Road",42,1,2,42,0,189,3,157,5,13,0,0,0,1,3,4,1,463,1
Northcote 31,,"Northcote Intermediate, 145 Lake Road",25,1,0,15,0,140,1,89,8,3,0,0,0,0,1,2,0,285,2
Northcote 31,,"Northcote Primary School, Corner Lake & Onewa Roads",30,3,0,35,0,144,0,117,3,10,0,0,0,0,0,15,0,357,0
Northcote 31,,"Sunnybrae Normal School, 36 Sunnybrae Road",50,3,0,28,0,194,0,174,8,15,0,2,0,1,0,13,1,489,3
Northcote 31,,"Willow Park School, 13 Compton Street",70,1,1,69,0,332,1,288,18,12,1,0,0,1,2,8,0,804,3
Northcote 31,Takapuna,"St Joseph's School, 10 Dominion Street",0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,10,0
Northcote 31,,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",2,0,0,1,0,11,0,5,0,0,0,0,0,0,0,0,0,19,0
