Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Kelston 19,,"Titirangi Primary School, 221 Atkinson Road",7,0,1,1,0,11,0,9,0,1,0,0,0,0,0,1,0,31,0
Kelston 19,,"Titirangi War Memorial Hall, 500 South Titirangi Road",61,0,2,113,0,370,0,120,5,10,0,0,1,0,0,7,0,689,4
Kelston 19,Waterview,"Waterview Methodist Church, Corner Great North Road & Fir Street",62,0,2,144,0,552,2,152,1,19,0,3,0,1,1,26,0,965,6
Kelston 19,,"Waterview Primary School, 16 Herdman Street",6,0,0,34,0,72,0,28,0,4,0,0,0,0,0,3,0,147,0
Kelston 19,Western Springs,"Western Springs Garden Community Centre, Hall 1, 956 Great North Road",0,0,0,5,0,16,0,6,0,0,0,0,0,0,0,2,0,29,0
Kelston 19,Whenuapai,"NorthWest Mall, Shop 20A, Maki Street",2,1,0,9,0,42,0,13,1,1,0,0,0,0,0,0,0,69,1
Kelston 19,Non-place,Rest Homes Team - Taken in Kelston,0,0,0,0,0,15,0,5,0,0,0,0,2,0,0,0,0,22,0
Kelston 19,Avondale,"Avondale Community Centre, 99 Rosebank Road",4,0,0,12,0,96,0,17,3,4,0,1,0,0,0,0,0,137,2
Kelston 19,,"Avondale Intermediate School, 12 Holly Street",12,1,0,8,0,101,1,29,2,9,0,0,0,1,1,2,0,167,1
Kelston 19,,"Avondale Primary School, 4 Crayford Street West",0,0,0,4,0,20,0,3,1,0,0,0,0,0,0,0,0,28,1
Kelston 19,,"Rosebank School, 217 Rosebank Road",24,8,0,53,0,269,2,87,8,19,1,2,0,0,2,17,0,492,5
Kelston 19,Glendene,"Glendene School, 60 Barrys Road",21,0,0,19,0,188,4,84,10,13,0,3,0,0,0,4,0,346,1
Kelston 19,Glen Eden,"Glen Eden Primary School, 3 Glenview Road",18,6,0,0,0,164,2,62,3,13,0,0,0,0,1,0,0,269,3
Kelston 19,,"Hoani Waititi Marae School, Te Whare Tapere, 441 West Coast Road",7,0,0,21,0,119,1,23,3,3,0,1,0,0,0,2,0,180,2
Kelston 19,,"Konini School, 44 Withers Road",35,5,5,42,0,189,3,83,10,8,0,1,1,0,0,5,0,387,1
Kelston 19,,"Methodist Centre of the West, 302 West Coast Road",6,3,1,12,0,80,1,38,0,2,0,0,0,0,0,3,0,146,2
Kelston 19,,"Our Lady of Lourdes Catholic Church, 7 Glendale Road",21,6,1,43,2,241,2,102,12,17,0,3,1,0,0,5,0,456,10
Kelston 19,,"Prospect School, 76 Rosier Road",33,3,2,31,0,304,6,110,10,23,1,2,0,1,0,8,0,534,3
Kelston 19,Henderson,"Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road",16,2,2,21,0,203,2,47,10,14,0,3,0,0,1,2,0,323,4
Kelston 19,,"Henderson Primary School, 13 Montel Avenue",0,0,0,1,0,13,0,3,0,3,0,0,0,0,0,1,0,21,0
Kelston 19,,"Holy Cross Catholic School, 8 Lavelle Road",3,0,0,3,0,20,1,12,0,0,0,0,0,0,0,0,0,39,0
Kelston 19,,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",0,0,0,1,0,16,0,2,0,3,0,0,0,0,0,1,0,23,0
Kelston 19,,"West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",5,3,1,5,0,97,1,19,4,3,0,0,0,0,0,0,0,138,1
Kelston 19,Kelston,"Grace Community Church, 28 Rimu Street",15,8,1,38,1,232,1,81,7,14,0,0,0,0,0,5,0,403,3
Kelston 19,,"Kelston Boys' High School, Corner Archibald & St Leonards Roads",14,3,0,17,0,166,0,52,3,3,0,0,0,0,0,1,0,259,2
Kelston 19,,"Kelston Girls' College, 1 Archibald Road",8,3,0,11,0,177,2,52,4,8,1,2,1,0,0,2,1,272,3
Kelston 19,,"St Leonards Road School, 15 St Leonards Road",13,4,4,9,0,163,5,53,1,7,0,0,0,0,0,2,1,262,5
Kelston 19,,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,14,0
Kelston 19,New Lynn,"Fruitvale School, 40 Fruitvale Road",1,0,0,2,0,47,0,13,0,1,1,0,0,0,0,2,0,67,0
Kelston 19,,"Lynn Mall (former House of Travel shop), 3058 Great North Road",5,0,0,4,0,68,0,21,0,8,0,0,0,0,1,0,0,107,4
Kelston 19,,"Salvation Army Church Hall, 32 Delta Avenue",2,0,0,4,0,32,1,10,2,1,0,0,0,0,1,1,0,54,0
Kelston 19,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",0,0,0,2,0,2,0,5,0,0,0,0,0,0,1,0,0,10,0
Kelston 19,Oratia,"Oratia District School, 1 Shaw Road",9,1,0,10,0,56,3,40,0,4,0,0,0,0,0,1,0,124,4
Kelston 19,Point Chevalier,"Church@onetwosix Hall, 126 Point Chevalier Road",2,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,9,0
Kelston 19,Sunnyvale,"Kelston Community Centre, 126 Awaroa Road",30,4,2,21,0,283,4,148,16,26,0,1,1,0,0,8,0,544,1
Kelston 19,,"Sunnyvale Primary School, 34 Ribblesdale Road",7,0,1,3,0,77,0,32,3,9,0,1,0,1,0,2,0,136,2
Kelston 19,Te Atatū South,"Tirimoana School, 34 Kokiri Street",11,0,0,2,0,27,0,19,0,3,0,0,0,0,0,0,0,62,0
Kelston 19,Titirangi,"Glen Eden Intermediate School, 23 Kaurilands Road",12,2,0,14,0,61,2,36,4,5,1,0,0,0,0,4,0,141,0
Kelston 19,,"Kaurilands School, 109 Atkinson Road",32,3,1,23,0,136,1,78,0,4,0,1,0,0,0,2,0,281,2
Kelston 19,,"Titirangi Primary School, 221 Atkinson Road",3,0,0,8,0,22,0,20,2,1,0,0,0,0,0,2,0,58,0
Kelston 19,,"Titirangi War Memorial Hall, 500 South Titirangi Road",5,0,0,5,0,29,0,20,0,0,0,0,0,0,1,0,0,60,0
Kelston 19,Waterview,"Waterview Methodist Church, Corner Great North Road & Fir Street",12,1,0,35,0,140,1,48,3,8,1,2,0,0,1,9,0,261,1
Kelston 19,,"Waterview Primary School, 16 Herdman Street",6,1,1,22,0,65,2,16,0,3,0,0,0,0,0,3,0,119,1
Kelston 19,Whenuapai,"NorthWest Mall, Shop 20A, Maki Street",1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
Kelston 19,Non-place,Overseas Special Votes Including Defence Force - Kelston,15,9,1,106,0,327,4,78,7,12,1,2,0,0,0,9,0,571,0
Kelston 19,Non-place,Overseas Votes Allowed for Party Only - Kelston,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0
Kelston 19,Non-place,Special Votes BEFORE Polling Day - Kelston,132,28,23,337,0,2665,27,587,58,91,2,12,2,2,6,66,4,4042,56
Kelston 19,Non-place,Special Votes ON Polling Day - Kelston,87,40,19,152,0,1673,21,411,35,75,0,9,1,0,1,41,3,2568,38
Kelston 19,Non-place,Votes Allowed for Party Only - Kelston,5,4,8,28,0,262,3,47,5,8,0,0,0,0,2,2,0,374,6
Kelston 19,Non-place,Voting places where less than 6 votes were taken,1,0,0,2,0,9,0,2,0,0,0,0,0,0,1,1,0,16,0
Kelston 19,Non-place,Kelston Total,1543,294,135,2929,4,22081,185,6121,484,915,14,109,14,13,61,408,20,35330,367
