Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Hamilton West 13,Chartwell,"Chartwell Shopping Centre, Second Floor, opposite customer services desk, 201 Hukanui Road",47,4,1,36,0,362,1,262,11,15,1,4,0,1,0,10,2,757,4
Hamilton West 13,,"Lynden Court, 7/13 Lynden Court",17,3,2,13,0,124,1,72,5,10,0,0,0,0,0,5,1,253,3
Hamilton West 13,Claudelands,"Claudelands, The Grandstand, Gate 2, 800 Heaphy Terrace",27,6,4,25,0,207,2,105,8,5,0,0,0,0,0,17,3,409,2
Hamilton West 13,Deanwell,"Deanwell School, 49 Deanwell Avenue",7,2,0,7,0,136,0,26,9,7,0,0,0,0,0,3,0,197,1
Hamilton West 13,Dinsdale,"Rhode Street School, 7 Rhode Street",9,2,1,11,0,92,1,31,2,1,0,0,0,0,0,5,0,155,0
Hamilton West 13,,"St Clare's Co-operating Parish Hall, 97 Tuhikaramea Road",19,2,0,13,0,171,2,79,5,12,0,2,0,0,0,6,0,311,2
Hamilton West 13,Flagstaff,"Endeavour School, 86 Endeavour Avenue",4,0,0,0,0,15,0,16,2,0,0,0,0,0,0,0,0,37,0
Hamilton West 13,,"Suburbs Community Sports Club, 18 Commodore Avenue",86,2,1,13,0,215,3,282,11,1,1,0,1,0,0,8,0,624,2
Hamilton West 13,,"Te Ao Mārama, 33 Hare Puke Drive",25,0,1,7,0,74,0,159,4,0,0,2,0,0,0,5,0,277,1
Hamilton West 13,Frankton,"Forlongs Building (entry from Kent Street), Corner of Hall & Kent Streets",200,25,11,182,0,1519,11,586,50,86,5,11,0,1,0,54,0,2741,18
Hamilton West 13,Glenview,"Glenview Community Centre, 12 Tomin Road",104,14,6,93,0,1145,4,432,60,54,3,6,0,0,1,35,5,1962,11
Hamilton West 13,,"Te Wānanga o Aotearoa, Mangakōtukutuku Campus, 254 Ohaupo Road",3,1,0,5,0,20,2,5,0,0,0,0,0,0,0,3,0,39,0
Hamilton West 13,Hamilton Central,"311 Victoria Street, (formerly WINZ Community Hub)",114,8,9,152,0,549,5,270,14,28,2,4,0,1,0,59,0,1215,2
Hamilton West 13,,"Wintec City Campus, Gallagher Hub, Lounge Area, Corner Anglesea & Ward Streets",6,0,0,6,0,35,1,11,0,2,0,0,0,0,0,2,0,63,0
Hamilton West 13,Hamilton East,"Kirikiriroa Marae, 951 Wairere Drive",3,3,1,2,0,27,3,6,1,1,0,2,0,0,0,1,0,50,1
Hamilton West 13,,"St John's Methodist Church Centre, 20 Wellington Street",7,0,0,14,0,74,0,24,5,1,0,1,0,0,0,4,0,130,1
Hamilton West 13,Hamilton Lake,"Meade Clinical Centre, Waikato Hospital, Pembroke Street",10,1,0,9,0,88,0,25,1,2,0,0,0,0,0,3,0,139,1
