Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Wigram 65,Addington,"Addington School, Entrance off Somerset Crescent",10,0,3,33,0,99,0,25,4,3,1,1,0,0,0,7,0,186,1
Wigram 65,Avonhead,"Avonhead Primary School Hall, 55 Avonhead Road",2,0,0,2,0,14,0,3,2,1,0,0,0,0,0,3,0,27,0
Wigram 65,,"Burnside Bowls Club, 330 Avonhead Road",4,0,0,2,0,17,0,11,0,1,0,0,0,0,0,0,0,35,1
Wigram 65,,"Russley School Hall, 75 Cutts Road",1,0,0,1,0,24,0,8,2,0,0,0,0,0,0,0,0,36,0
Wigram 65,Cashmere,"South Christchurch Library, 66 Colombo Street",10,3,1,33,0,136,0,29,3,6,1,0,1,0,0,5,0,228,0
Wigram 65,Central City,"Ara Institute of Canterbury (Rakaia Building), 130 Madras Street",7,1,1,32,0,81,1,14,0,2,0,0,1,0,0,8,0,148,1
Wigram 65,,"Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",5,0,0,22,1,45,2,25,1,3,0,0,1,1,0,3,0,109,0
Wigram 65,,"Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",5,1,0,50,0,164,2,42,4,4,0,2,0,0,0,18,0,292,1
Wigram 65,,"South City Shopping Mall, 555 Colombo Street",35,2,2,36,0,251,1,80,5,12,1,0,1,0,2,16,0,444,3
Wigram 65,,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",12,2,0,57,0,73,1,21,2,4,1,1,0,0,0,10,0,184,1
Wigram 65,Cracroft,"Christchurch Adventure Park, 225 Worsleys Road",1,0,0,15,0,36,0,15,0,0,0,0,0,0,0,2,0,69,0
Wigram 65,,"Fendalton Community Centre, 170 Clyde Road",1,1,0,3,0,12,0,6,2,0,0,0,0,0,0,0,0,25,0
Wigram 65,Halswell,"Aidanfield Christian School, 2 Nash Road",4,2,0,9,0,60,0,44,6,0,0,2,0,0,0,3,0,130,0
Wigram 65,,"Knights Stream School, 1 Killarney Avenue",23,0,0,16,0,105,1,47,7,2,0,0,0,0,0,6,0,207,1
Wigram 65,,"Saint Peter & Paul's Church Hall Halswell (formerly Our Lady of the Apostles), 56 Nicholls Road",8,0,0,4,0,53,0,22,1,1,0,0,0,0,0,2,0,91,0
Wigram 65,,"St Mary's Anglican Church Hall, 329 Halswell Road",5,0,0,2,0,18,0,10,1,0,0,0,0,0,0,0,0,36,0
Wigram 65,,"Te Hāpua: Halswell Centre, Piharau Room, 341 Halswell Road",105,7,1,121,0,826,3,392,24,28,0,7,0,0,1,29,1,1545,6
Wigram 65,Harewood,"Business Park, 100 Orchard Road",7,0,0,2,0,14,0,7,1,1,0,0,0,0,0,1,0,33,0
Wigram 65,Hei Hei,"Gilberthorpe School, 163 Gilberthorpes Road",13,0,1,8,0,109,0,48,0,7,0,1,0,0,0,4,0,191,2
Wigram 65,,"Hei Hei Community Centre, 12 Wycola Avenue",77,8,6,31,0,751,3,170,23,23,1,2,0,0,0,11,0,1106,16
Wigram 65,Hillmorton,"Hillmorton High School Hall, Tankerville Road",9,1,0,28,0,153,0,38,2,0,0,1,0,0,0,9,0,241,1
Wigram 65,Hoon Hay,"Rowley Avenue School Hall, 48 Rowley Avenue",3,2,1,16,0,96,1,13,1,2,0,0,0,0,0,5,0,140,2
Wigram 65,,"Spreydon School, 50 Hoon Hay Road entrance",10,0,1,19,0,70,0,19,4,5,0,0,0,1,0,3,0,132,0
Wigram 65,Hornby,"Hornby Community Care Centre, 8 Goulding Avenue",39,10,3,35,0,547,2,138,6,20,0,2,0,0,0,12,0,814,15
Wigram 65,,"Hornby Primary School, Access from Hei Hei Road",4,1,0,4,0,33,0,3,3,3,0,0,0,0,0,0,0,51,0
Wigram 65,,"South Hornby School Hall, 35 Aymes Road",15,0,0,12,0,125,0,35,5,3,0,0,0,0,2,7,0,204,1
Wigram 65,,"The Hub Hornby Shop 56 (opposite Pascoes), 418 Main South Road",130,14,12,141,0,1842,4,577,40,65,3,11,6,2,1,37,0,2885,35
Wigram 65,Ilam,"University Canterbury, Student Association Haere-Roa, Ilam Road",6,0,0,46,0,45,0,10,1,0,0,0,0,0,0,11,0,119,0
Wigram 65,,"University of Canterbury, James Hight Library, Ilam Campus, Ilam Road",39,3,2,254,0,274,2,79,12,2,0,1,0,0,0,55,0,723,0
Wigram 65,Lincoln,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",7,1,0,7,0,23,0,27,0,0,0,0,0,0,0,2,0,67,0
Wigram 65,Linwood,"Eastgate Mall, Upper Level, 20 Buckleys Road",2,0,2,8,0,54,2,6,1,0,0,0,0,0,0,0,0,75,0
Wigram 65,New Brighton,"New Brighton Library - Pier, 213 Marine Parade",2,0,0,6,0,20,0,5,1,0,0,0,0,0,0,1,0,35,0
Wigram 65,Papanui,"Northlands Mall, near Farmers, 55 Main North Road",3,0,0,5,0,44,1,7,1,0,0,0,1,0,0,2,0,64,0
Wigram 65,,"Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",3,1,0,6,0,49,1,17,2,0,0,0,0,0,0,4,0,83,2
Wigram 65,Prebbleton,"All Saints Church Hall, 1-7 Blakes Road",1,0,0,0,0,4,0,4,0,1,0,1,0,0,0,0,0,11,0
Wigram 65,,"Prebbleton School Hall, 2-8 Blakes Road",0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0
Wigram 65,Riccarton,"Rārākau Riccarton Community Centre, 199 Clarence Street",22,3,4,65,0,230,1,95,6,7,0,1,0,0,0,12,0,446,5
Wigram 65,,"Westfield Mall Riccarton, Level 2, 129 Riccarton Road",78,3,2,200,0,1010,3,391,23,15,0,17,4,2,0,42,0,1790,34
Wigram 65,,"Wharenui School Hall, 32 Matipo Street",3,0,0,13,0,80,0,35,3,1,0,2,0,0,0,1,1,139,3
Wigram 65,Sockburn,"Riccarton Primary School Hall, 1 English Street",8,0,0,6,0,73,0,24,0,2,0,0,0,0,0,5,0,118,0
Wigram 65,Somerfield,"Pioneer Recreation & Sport Centre Lounge, 1st Floor, 75 Lyttelton Street",24,6,2,66,0,336,2,70,7,16,0,4,1,1,0,13,0,548,7
Wigram 65,Spreydon,"Barrington Mall Shop (former NZ Post shop), 256 Barrington Street",133,31,5,300,0,1768,9,490,38,63,1,8,2,2,0,76,0,2926,32
Wigram 65,,"Christchurch South Intermediate Hall, 204 Selwyn Street",11,0,1,23,0,96,0,24,3,3,1,2,0,0,0,6,0,170,0
Wigram 65,Sydenham,"Powell Fenwick Building, 383 Colombo Street",12,0,0,22,0,70,0,30,2,1,0,1,1,0,0,6,0,145,1
Wigram 65,Tower Junction,"Tower Junction Shop, next to EZIBUY, Whiteleigh Avenue",53,3,2,121,0,500,3,199,10,19,3,5,0,1,0,20,0,939,9
Wigram 65,Upper Riccarton,"Bush Inn Centre (Old Post Shop), Corner Riccarton & Waimairi Roads",45,8,3,115,0,593,4,256,13,21,0,0,1,0,3,29,0,1091,13
Wigram 65,,"Middleton Grange School Primary School Hall, Access from 50 Acacia Avenue",2,0,0,4,0,15,0,3,4,1,0,1,0,0,0,2,0,32,0
Wigram 65,,"Upper Riccarton Community & School Library, 71 Main South Road",55,6,5,123,0,628,2,229,17,28,0,2,1,0,0,20,0,1116,17
