Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Wairarapa 58,,"Solway School Hall, 318 Ngaumutawa Road",15,3,0,9,0,150,1,81,5,4,0,0,0,0,0,0,0,268,1
Wairarapa 58,,"Te Awhina Cameron Community House, 2 Stuart Crescent",5,1,1,3,0,114,1,16,1,5,0,0,0,0,0,3,0,150,3
Wairarapa 58,,"Te Kura Kaupapa Māori o Wairarapa Hall, 37 Johnstone Street",3,0,0,4,0,25,0,2,0,0,0,0,0,0,0,0,0,34,0
Wairarapa 58,,"Te Rangimarie Marae, 131 Cole Street",50,5,2,37,0,312,3,115,6,17,1,7,1,0,0,2,0,558,6
Wairarapa 58,,"War Memorial Stadium Foyer, Recreation Centre, 2 Dixon Street",248,21,8,154,0,1345,9,829,36,75,5,16,0,1,1,31,1,2780,13
Wairarapa 58,Norsewood,"Norsewood School Staffroom, Coronation Street",7,2,1,0,0,40,0,21,0,3,0,0,0,0,0,1,0,75,2
Wairarapa 58,Ōpaki,"Opaki School Hall, 36 Waipipi Road",6,0,0,1,0,26,0,20,0,2,0,0,0,0,0,0,0,55,0
Wairarapa 58,Ōtāne,"Otane Hall, 27 Higginson Street",1,1,0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,12,0
Wairarapa 58,Pahiatua,"Pahiatua School Hall, Corner Albert Street & Mangahao Road",19,4,0,6,0,105,1,67,4,12,0,0,0,0,0,1,0,219,1
Wairarapa 58,,"Tararua District Council Chambers, 136 Main Street",139,11,6,26,0,605,3,466,16,58,0,1,0,0,1,10,1,1343,12
Wairarapa 58,Palmerston North,"Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",2,0,0,2,0,10,0,5,1,0,0,0,0,0,0,0,0,20,1
Wairarapa 58,,"Te Manawa Museum, 326 Main Street",1,0,0,1,0,7,0,3,0,1,0,0,0,0,0,0,0,13,0
Wairarapa 58,Pōrangahau,"Pōrangahau School Senior Classroom, 58 Keppel Street",3,0,0,1,0,12,0,7,0,2,0,0,0,0,0,1,0,26,0
Wairarapa 58,Takapau,"Takapau School Hall, Nancy Street",2,2,1,4,0,35,0,16,0,2,0,0,0,0,0,0,0,62,1
Wairarapa 58,Upper Hutt,"The Mall, former t&t shop, Ground Floor, 185 Main Street",1,0,0,0,0,20,0,6,0,1,0,0,0,0,0,0,0,28,0
Wairarapa 58,Waipawa,"St Peter's Church Hall, Corner Kenilworth Street & Church Street",42,8,1,26,0,269,1,133,17,11,0,0,0,1,0,2,0,511,2
Wairarapa 58,,"Waipawa School Technology Block, 6 Harker Street",6,1,1,10,0,54,0,12,0,4,0,0,0,0,1,1,0,90,2
Wairarapa 58,Waipukurau,"A W Parsons Pool Meeting Room, 10 River Terrace",203,12,6,77,0,1075,5,801,21,63,1,4,0,0,0,11,0,2279,14
Wairarapa 58,,"Central Hawkes Bay College Library, 45 Tavistock Road",6,1,1,2,0,87,0,44,0,12,0,0,0,0,0,0,0,153,0
Wairarapa 58,,"The Terrace School Staffroom, 164 Porangahau Road",9,0,0,2,0,38,0,25,2,0,0,0,0,0,0,0,0,76,0
Wairarapa 58,,"Waipukurau School Hall, St Marys Road",27,2,2,6,0,94,1,75,5,8,0,1,0,0,0,2,0,223,3
Wairarapa 58,Wellington City,"Asteron Centre Foyer, 55 Featherston Street",7,0,0,11,0,29,2,17,0,0,0,0,0,0,0,0,0,66,0
Wairarapa 58,,"Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",0,0,0,3,0,3,0,4,1,1,0,0,0,0,0,1,0,13,0
Wairarapa 58,Woodville,"Woodville School Hall, Ross Street",12,1,0,9,0,63,1,38,2,7,1,0,0,0,0,2,0,136,2
Wairarapa 58,,"Woodville Sports Stadium, 64 Ross Street",53,18,5,18,0,319,3,156,13,27,0,0,0,0,0,3,0,615,5
Wairarapa 58,Alfredton,"Alfredton School Classroom, Corner Alfredton Road & Route 52",17,1,0,1,0,13,1,51,2,1,0,0,0,1,0,2,0,90,0
Wairarapa 58,Carterton,"Carterton Playcentre (access from Howard Booth Park carpark), 188 Belvedere Road",17,2,0,16,0,70,0,61,7,2,1,0,0,0,0,4,0,180,0
Wairarapa 58,,"Carterton School Hall, Corner Holloway & Dixon Streets",27,3,1,27,0,194,0,126,11,22,2,2,0,0,0,6,0,421,0
Wairarapa 58,,"Dalefield School Classroom, Corner Dalefield & Thomas Roads",18,0,0,6,0,47,0,58,8,9,0,0,0,0,0,1,0,147,0
Wairarapa 58,,"South End School Hall, 275 High Street South",18,2,3,24,0,178,0,82,17,18,0,1,0,0,0,7,0,350,2
Wairarapa 58,,"West Taratahi Community Hall, 713 Chester Road",24,2,1,9,0,66,1,88,18,4,0,2,0,0,0,0,0,215,1
Wairarapa 58,Dannevirke,"Dannevirke South School Hall, Corner Stairs & Hunter Streets",22,2,1,1,0,84,1,69,1,10,0,0,0,0,0,2,0,193,0
Wairarapa 58,,"Ruahine School, 333 Maharahara Road",36,1,0,2,0,14,0,59,5,3,0,0,0,0,1,0,0,121,2
Wairarapa 58,,"The Hub (access from Allardice Street carpark), 23 Gordon Street",76,9,3,9,0,197,2,233,12,28,0,0,1,0,0,4,0,574,2
Wairarapa 58,Eketāhuna,"Eketāhuna Community Centre, 4 Haswell Street",34,3,1,2,0,67,3,74,3,7,0,0,0,0,0,2,0,196,1
Wairarapa 58,Featherston,"Featherston School Hall, Corner Lyons & Revans Streets",50,16,2,42,0,187,1,88,3,14,1,2,0,0,0,10,1,417,0
Wairarapa 58,,"South Featherston School, South Featherston Road",12,5,0,1,0,29,0,37,1,3,1,0,0,0,0,2,0,91,0
Wairarapa 58,Gladstone,"Gladstone School Hall, Te Whiti Road",28,1,0,11,0,55,1,105,1,2,0,0,0,0,0,3,0,207,0
Wairarapa 58,Greytown,"Greytown School Hall, 73 East Street",42,2,1,27,0,183,4,118,1,16,1,0,0,0,0,8,0,403,2
Wairarapa 58,,"Kuranui College Student Centre, Bidwells Cutting Road",14,0,0,6,0,62,0,50,6,9,0,0,0,0,0,0,0,147,0
Wairarapa 58,Kahutara,"Kahutara School Sports Centre, 990 Kahutara Road",13,0,0,1,0,32,0,34,0,1,0,0,0,0,0,3,0,84,0
Wairarapa 58,Mangamaire,"Mangamaire Community Hall, 192 Tutaekara Road",14,0,1,1,0,20,0,40,0,2,0,0,0,1,0,0,0,79,0
Wairarapa 58,Mangatainoka,"Mangatainoka School, Corner Makuri Street & State Highway 2",19,1,0,2,0,40,1,64,1,5,0,0,0,0,0,0,0,133,1
Wairarapa 58,Martinborough,"Saint Andrew's Church Hall, 41 Dublin Street",72,1,3,27,1,160,3,181,1,8,0,0,0,0,0,18,0,475,0
Wairarapa 58,Masterton,"38 Queen Street, between ASB and the Library, 38 Queen Street",22,6,2,25,0,155,1,83,8,14,0,2,0,0,0,6,0,324,3
Wairarapa 58,,"Douglas Park School Hall, 136 Cole Street",26,0,0,10,0,124,3,66,3,6,0,2,0,0,0,5,0,245,1
Wairarapa 58,,"Fernridge School Hall, 264 Upper Plain Road",38,5,0,9,0,109,1,87,1,10,1,0,0,0,0,3,0,264,2
Wairarapa 58,,"IDEA Services (IHC Centre), 46 Bentley Street",7,2,0,6,0,47,0,22,3,4,0,1,0,0,0,5,0,97,1
Wairarapa 58,,"Lakeview School Hall, Corner Te Ore Ore & Colombo Roads",62,8,2,16,0,215,1,174,16,29,0,4,0,0,0,6,1,534,4
Wairarapa 58,,"Masterton Intermediate School Hall, 38 Intermediate Street",50,9,3,12,0,309,1,138,18,24,1,9,0,0,0,5,0,579,3
Wairarapa 58,,"Senior Citizens Hall, Perry Street",14,6,0,13,0,87,0,51,4,11,1,1,0,0,0,2,0,190,1
Wairarapa 58,,"Solway School Hall, 318 Ngaumutawa Road",39,2,1,9,0,144,0,120,6,14,3,0,0,0,0,1,0,339,2
Wairarapa 58,,"Te Kura Kaupapa Māori o Wairarapa Hall, 37 Johnstone Street",5,4,0,4,0,75,2,36,1,7,0,1,0,0,0,3,0,138,1
Wairarapa 58,,"War Memorial Stadium Foyer, Recreation Centre, 2 Dixon Street",30,4,3,27,0,202,2,118,6,16,0,5,0,1,0,4,0,418,3
Wairarapa 58,Mauriceville,"Mauriceville Community Hall (next to school), 1378 Opaki-Kaiparoro Road",9,0,1,0,0,19,1,28,0,6,0,0,0,0,0,1,0,65,0
Wairarapa 58,Norsewood,"Norsewood School Staffroom, Coronation Street",24,2,1,1,0,53,0,66,7,12,0,0,0,0,0,1,0,167,3
Wairarapa 58,Omakere,"Omakere School, 46 Long Range Road",8,1,0,0,0,11,0,43,0,2,0,0,0,0,0,0,0,65,1
Wairarapa 58,Ōpaki,"Opaki School Hall, 36 Waipipi Road",38,2,0,10,0,55,0,86,3,6,0,2,0,0,0,5,0,207,0
Wairarapa 58,Ōtāne,"Otane Hall, 27 Higginson Street",3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,14,0
Wairarapa 58,Pahiatua,"Pahiatua School Hall, Corner Albert Street & Mangahao Road",50,3,3,18,0,152,0,156,9,20,0,1,0,0,0,1,0,413,3
Wairarapa 58,,"Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,8,0
Wairarapa 58,Pirinoa,"Pirinoa School, 2782 Lake Ferry Road",12,0,0,3,0,35,1,46,5,10,0,0,0,0,0,1,0,113,1
Wairarapa 58,Pongaroa,"Pongaroa School, 9 Makomako Street",24,3,0,1,0,25,0,92,2,9,1,0,0,0,0,0,0,157,2
Wairarapa 58,Pōrangahau,"Pōrangahau School Senior Classroom, 58 Keppel Street",14,4,0,1,0,35,2,92,0,3,0,1,0,0,0,0,1,153,0
Wairarapa 58,Takapau,"Takapau School Hall, Nancy Street",24,4,3,5,0,80,1,61,7,6,0,0,0,0,0,0,0,191,0
Wairarapa 58,Tīnui,"Tinui School Library, 25 Charles Street",18,0,0,1,0,31,0,69,4,3,0,0,0,0,0,0,0,126,0
Wairarapa 58,Wainuioru,"Wainuioru School Classroom, 1340 Stronvar Road",19,1,0,2,0,24,0,46,1,0,0,0,0,0,0,0,0,93,0
Wairarapa 58,Waipawa,"Central Hawkes Bay District Council Chambers, 28-32 Ruataniwha Street",10,4,0,2,0,68,0,39,4,5,2,1,0,0,0,1,1,137,0
Wairarapa 58,,"Waipawa School Technology Block, 6 Harker Street",14,0,1,9,0,106,0,48,3,7,0,0,0,0,0,1,0,189,3
Wairarapa 58,Waipukurau,"Central Hawkes Bay College Library, 45 Tavistock Road",10,1,0,2,0,86,0,61,1,6,0,0,0,0,0,1,0,168,2
Wairarapa 58,,"The Terrace School Staffroom, 164 Porangahau Road",16,1,0,6,0,68,0,81,3,7,0,0,1,0,0,0,0,183,0
Wairarapa 58,,"Waipukurau School Hall, St Marys Road",62,1,1,5,0,156,0,148,6,7,1,1,0,0,0,1,0,389,1
Wairarapa 58,Weber,"Weber School, Dannevirke-Weber Road",7,1,0,0,0,14,0,36,2,1,0,0,0,0,0,0,0,61,0
Wairarapa 58,Whareama,"Whareama School Library, 82 Langdale Road",12,0,0,3,0,22,0,38,0,0,0,0,0,0,0,1,0,76,0
Wairarapa 58,Woodville,"Woodville School Hall, Ross Street",34,7,2,5,0,141,0,104,7,18,0,0,1,0,0,4,0,323,5
Wairarapa 58,Non-place,Overseas Special Votes Including Defence Force - Wairarapa,24,7,0,102,0,308,2,101,6,10,0,2,1,0,0,11,1,575,0
Wairarapa 58,Non-place,Overseas Votes Allowed for Party Only - Wairarapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wairarapa 58,Non-place,Special Votes BEFORE Polling Day - Wairarapa,208,33,34,201,0,1587,10,728,47,99,2,10,2,1,0,44,1,3007,18
Wairarapa 58,Non-place,Special Votes ON Polling Day - Wairarapa,132,38,18,56,1,735,8,354,35,54,6,7,0,1,1,27,1,1474,17
Wairarapa 58,Non-place,Votes Allowed for Party Only - Wairarapa,12,5,4,10,0,138,5,38,3,7,0,1,0,0,0,5,0,228,9
Wairarapa 58,Non-place,Voting places where less than 6 votes were taken,2,0,0,2,0,4,0,10,0,0,0,0,0,0,0,0,0,18,0
Wairarapa 58,Non-place,Wairarapa Total,4132,464,167,2329,3,21673,125,13165,670,1545,50,137,9,9,5,490,12,44985,279
