Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Tokerau 70,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
East Coast Bays
,"The Lighthouse Church Hall, 78 Normanby Street",0,2,3,2,0,25,3,2,0,6,0,0,0,0,0,0,0,43,1
Herekino,"Herekino School, 2529 Kaitaia-Awaroa Road",0,0,2,0,0,24,3,1,0,2,0,1,0,0,0,1,0,34,0
Hihi,"Hihi Fire Station, 13 Marchant Road",1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,1
Horeke,"Horeke School, 2230 Horeke Road",0,3,2,2,0,25,4,0,0,4,1,0,0,0,0,0,0,41,6
Houhora,"Pukenui School, 35 Lamb Road",1,0,2,2,0,35,1,4,0,3,0,0,0,0,0,0,0,48,1
Hūkerenui,"Hukerenui School, Technology Centre, 9 Crows Nest Road",0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,8,1
Kaeo,"Kaeo Primary School, 4139 State Highway 10",1,3,1,2,0,43,4,1,0,11,0,1,0,0,0,0,1,68,0
Kaihu,"Kaihu Hall, 43 Kaihu Wood Road",0,4,0,2,0,14,1,0,0,2,0,0,0,0,0,0,0,23,1
Kaikohe,"Kaikohe Baptist Church, 32 Broadway",0,10,8,7,0,95,14,3,0,19,0,3,0,0,0,1,4,164,2
,"Kaikohe East School, 36 Mangakahia Road",0,2,4,5,0,55,8,0,0,12,0,2,0,0,0,2,0,90,1
,"Kaikohe West School, 23 Tawanui Road",0,1,2,4,0,25,0,0,0,5,0,0,0,0,0,0,0,37,1
Kaitaia,"Far North REAP Centre, 33 Puckey Avenue",0,3,3,10,0,65,11,0,0,8,0,2,0,0,0,1,0,103,5
,"Kaitaia Intermediate School, 45 North Road",2,1,10,6,0,47,4,6,0,9,0,0,0,0,0,0,1,86,2
,"Te Ahu, Corner South Road & Matthews Avenue",5,5,3,8,0,94,17,0,0,10,0,0,0,0,0,1,2,145,1
Kaiwaka,"Kaiwaka War Memorial Hall, 4 Kaiwaka-Mangawhai Road",2,1,0,2,0,27,2,1,2,4,0,2,0,0,0,0,0,43,2
Karetu,"Karetu School, 40 Kura Road",0,1,0,2,0,16,1,0,1,0,0,0,0,0,0,0,0,21,1
Kawakawa,"Kawakawa Baptist Church, Level 1/19 Gillies Street",0,1,2,7,0,51,8,3,0,7,0,2,0,0,0,1,2,84,2
,"Kawakawa Primary School, Hall, 31-39 Albert Street",0,0,0,3,0,18,1,0,0,1,0,0,0,0,0,0,0,23,0
Kerikeri,"Kerikeri Baptist Church, 41 Hobson Avenue",0,1,1,0,0,17,3,2,1,2,0,1,0,0,0,0,0,28,0
,"Kerikeri Primary School, 39 Hone Heke Road",0,1,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,13,0
,"Riverview School, 23 Riverview Road",1,1,0,5,0,6,3,2,0,2,0,0,0,0,0,0,1,21,0
,"Turner Centre, 43 Cobham Road",0,0,1,2,0,19,1,3,0,3,0,0,0,0,0,0,0,29,0
Kohukohu,"Kohukohu Town Hall, 25 Beach Road",0,2,2,3,0,38,2,1,0,5,0,0,0,0,0,0,0,53,0
Mangamuka,"Mangamuka Tautoko FM Radio Building, 4137 State Highway 1 (corner SH1 & Mangamuka Road)",0,4,0,1,0,16,1,1,0,8,0,0,0,0,0,0,0,31,2
Mangawhai,"Mangawhai Public Library Hall, 45 Moir Street",0,1,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,10,0
Mangawhai Heads,"Mangawhai Community Centre, Fagan Place",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
,"Mangawhai Museum, Tara Schoolhouse, Corner of Molesworth Drive and Thelma Road",0,2,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,10,0
Mangōnui,"Mangonui School, 19 Colonel Mould Drive",0,1,1,1,0,20,4,2,0,1,0,1,0,0,0,0,0,31,0
,"St John Ambulance Service, 7 St Johns Road, Coopers Beach",0,3,1,1,0,16,5,2,0,5,0,0,0,0,0,0,0,33,0
Matakohe,"Matakohe School, 117 Matakohe East Road",0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,8,0
Matauri Bay,"Matauri Bay School, 2223 Whakarara Road",0,1,2,0,0,39,5,0,0,4,0,0,0,0,0,0,0,51,0
Matawaia,"Matawaia Kōhanga Reo, 1791 Matawaia - Maramuka Road",0,0,3,1,0,18,3,0,0,1,0,0,0,0,0,0,0,26,0
Maungakaramea,"Maungakaramea School Library, Tangihua Road",0,0,0,2,0,4,2,0,0,2,0,0,0,0,0,1,0,11,0
Maungaturoto,"Maungaturoto Centennial Community Hall, 44 View Street",0,2,0,1,0,17,1,1,0,2,0,1,0,0,0,0,0,25,0
Moerewa,"Moerewa School, 70 Otiria Road",1,0,3,1,0,104,5,1,0,13,0,2,1,0,0,1,0,132,0
Ngataki,"Ngataki School, 5265 Far North Road",0,0,0,2,0,24,3,0,0,3,0,0,0,0,0,1,0,33,1
Ōakura,"Oakura Hall, 153 Oakura Road",0,0,1,1,0,20,6,0,0,1,0,1,0,0,0,0,0,30,1
Ōhaeawai,"Ohaeawai School, 22 Tennyson Street",0,1,1,3,0,20,2,0,1,4,0,0,0,0,0,0,0,32,2
Ōkaihau,"Okaihau Primary School, 77 Settlers Way",2,0,1,0,0,35,6,1,0,4,0,0,0,0,0,0,0,49,2
Ōmāpere,"Opononi Area School, 263 State Highway 12",0,3,5,2,0,71,7,3,0,12,1,0,0,0,0,0,0,104,0
Opua,"Opua School Hall, 2 Franklin Street",0,1,0,1,0,10,1,1,0,1,0,0,0,0,0,0,0,15,0
Opuawhanga,"Opuawhanga Hall, 1006 Whananaki North Road",0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0
Oromahoe,"Oromahoe School, 50 Oromahoe School Road",0,1,0,1,0,11,1,1,0,0,0,0,0,0,0,0,0,15,0
Paihia,"Paihia Memorial & Community Hall, 8 Williams Road",1,2,1,11,0,36,8,3,0,11,0,0,0,0,0,0,0,73,2
Pakaraka,"Pakaraka School, State Highway 10",0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,8,0
Pakotai,"Pakotai School, Ruddell Road (off Mangakahia Road)",0,0,0,1,0,23,3,0,0,8,0,0,0,0,0,0,0,35,1
Pamapuria,"Pamapuria School, 6970 State Highway 1",0,0,0,0,0,16,2,0,0,3,0,0,0,0,0,1,0,22,0
Panguru,"Te Kura Taumata O Panguru, 2178 West Coast Road",1,0,2,5,0,91,4,0,0,13,0,1,0,0,0,0,0,117,3
Paparoa,"Paparoa School, 14 Franklin Road",1,1,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,13,0
Pawarenga,"Te Kura o Hata Maria, 42 Te Riha Road",0,0,7,5,0,27,3,0,0,1,0,0,0,0,0,0,0,43,3
Peria,"Peria School, 1430 Oruru Road",0,0,0,2,0,11,2,1,0,6,0,0,0,0,0,0,0,22,1
Pipiwai,"Te Horo School, 3239 Pipiwai Road",0,1,1,0,0,20,2,0,0,10,0,0,0,0,0,0,0,34,2
Poroti,"Poroti School, 673 Mangakahia Road",1,0,2,2,0,8,2,0,0,3,0,1,0,0,0,0,0,19,1
Pouto,"Rangitane Community Centre, 5226 Pouto Road",0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,3,13,0
Pukepoto,"Pukepoto School, 818 Kaitaia-Awaroa Road",0,0,0,1,0,15,2,0,0,2,0,0,0,0,0,2,1,23,0
Punaruku,"Whangaruru School, 2916 Old Russell Road",0,1,0,1,0,15,6,0,1,4,0,0,0,0,0,0,0,28,1
Rawene,"Rawene Town Hall, 9 Parnell St",0,1,2,6,0,34,4,0,0,9,0,2,0,0,0,0,0,58,0
Rawhiti,"Rawhiti Kōhanga Reo, Te Rawhiti Marae, 223 Rawhiti Road",0,5,2,1,0,18,5,0,0,2,0,0,0,0,0,0,0,33,0
Ruawai,"Ruawai Primary School, 4376 State Highway 12",0,0,0,1,0,18,0,3,0,5,0,1,0,0,0,0,0,28,2
Russell,"Russell School, 8 Baker Street",1,2,2,3,0,19,4,5,0,7,0,1,0,0,0,0,0,44,1
Taipa,"Doubtless Bay Squash Club, 10 East Street",0,1,2,3,0,23,6,0,0,4,0,0,0,0,0,0,0,39,2
Takahue,"Takahue Community Hall, 4 Takahue Saddle Road",0,0,0,0,0,9,1,0,0,2,0,0,0,0,0,1,0,13,1
Tangiteroria,"Tangiteroria Primary School, 3069 State Highway 14",0,0,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,8,1
Taupō Bay,"Taupo Bay Holiday Park, 1070 Taupo Bay Road",0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0
Tautoro,"Tautoro School, Mangakahia Road",0,0,3,2,0,20,2,0,0,5,0,0,0,0,0,0,0,32,0
Te Hāpua,"Te Hapua School, Te Hapua Road",0,2,2,0,0,43,3,0,1,2,0,0,0,0,0,0,0,53,1
Te Kao,"Te Kao Area School, 6603 Far North Road",1,2,0,3,0,49,15,0,0,6,0,0,0,0,0,1,0,77,0
Te Kōpuru,"Te Kopuru School, 9 Norton Street",0,0,3,1,0,15,1,3,0,3,0,0,0,0,0,1,0,27,0
Te Tii,"Bay of Islands International Academy, 935 Purerua Road",0,0,1,1,0,16,5,0,0,0,0,0,0,0,0,0,0,23,1
Tinopai,"Tinopai Primary School, 1913 Tinopai Road",0,0,1,3,0,16,3,0,0,1,0,0,0,0,0,0,0,24,1
Titoki,"Mangakahia Area School, 1482 Mangakahia Road",0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,12,0
Totara North,"Totara North Hall, 4 School Road",0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,19,0
Towai,"Maromaku School, 37 Maromaku School Road",0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,0,9,0
Umawera,"Umawera School, State Highway 1",0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,0
Waiharara,"Waiharara School, 8 Katavich Road",0,0,1,0,0,14,1,1,0,2,0,0,0,0,0,0,1,20,1
Waimā,"Waima School, SH12 Waima School Road",0,2,3,0,0,23,8,0,0,3,0,0,0,0,0,1,0,40,0
Waimamaku,"Waimamaku Hall, 7232 State Highway 12",1,0,1,10,0,16,1,0,0,8,0,1,0,0,0,0,0,38,1
Waimate North,"St John's Sunday School Hall, 344 Te Ahu Ahu Road",1,0,1,2,0,8,1,0,0,7,0,0,0,0,0,0,0,20,0
Waiotira,"Waiotira School, Ararua Road",0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
Waipapa,"Broadway Health, 5 Klinac Lane",0,2,0,1,0,10,0,0,0,5,0,0,0,0,0,0,0,18,1
,"Waipapa Baysport, Pavilion, Harmony Lane",0,0,2,1,0,9,0,0,0,3,0,0,0,0,0,0,0,15,0
Waipapakauri,"Paparore School, 157 West Coast Road",0,0,1,1,0,9,1,2,0,2,0,0,0,0,0,0,0,16,2
Whakapara,"Whakapara Hall, Corner McLennan & Old North Roads (off SH1)",0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,18,0
Whananaki,"Whananaki School, 2168 Whananaki North Road",0,0,0,1,0,9,2,1,0,4,0,0,0,0,0,1,1,19,0
Whangaroa,"Whangaroa Village Hall, 574 Whangaroa Road",0,1,0,1,0,6,1,1,0,2,0,0,0,0,0,0,0,12,0
Whatuwhiwhi,"Karikari Community Hall, 16 Maitai Bay Road",0,5,2,1,0,29,10,1,0,13,0,0,1,0,0,2,0,64,2
Whirinaki,"TKKM o Hokianga, 68 Koutu Point Road, Koutu",1,2,0,3,0,13,0,0,0,5,0,0,0,0,0,0,0,24,0
Te Atatū
Henderson,"Henderson High School, 31 Henderson Valley Road",0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
,"Henderson North School, 14 Norval Road",0,2,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,13,0
,"Henderson South School, 24 Garelja Road",0,0,0,4,0,12,1,0,1,1,0,0,0,0,0,0,1,20,0
,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",0,0,0,2,0,33,13,0,0,1,0,0,0,0,0,0,0,49,0
,"Waitākere College, 42 Rathgar Road (Gate 2)",0,0,0,3,0,16,5,0,0,2,0,0,0,0,0,0,0,26,1
,"West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",0,4,0,4,0,14,11,0,0,2,0,1,0,0,0,1,0,37,1
Lincoln North,"Pomaria Primary School, 33a Pomaria Road",0,0,0,1,0,13,4,0,1,0,0,0,0,0,0,1,0,20,2
Ranui,"Birdwood School, 23 Karepo Crescent",0,0,0,2,0,12,2,1,0,2,0,0,0,0,0,0,0,19,1
,"Ranui Primary School, 16a Ranui Station Road",0,1,1,1,0,47,10,1,1,9,0,0,0,0,0,0,0,71,0
Swanson,"Swanson School, 703 Swanson Road",1,1,0,3,0,25,2,2,0,1,0,0,0,0,0,1,0,36,1
Te Atatū Peninsula,"Congregational Church of Samoa, 472-478 Te Atatu Road",0,0,0,4,0,9,2,2,0,1,0,0,0,0,0,0,0,18,0
,"Matipo Primary School, 63b Matipo Road",0,3,0,2,0,13,2,1,0,1,0,0,0,0,0,0,0,22,0
,"Peninsula Primary School, 22 Waipani Road",0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0,21,1
,"Rutherford Primary School, 2 Kotuku Street",0,0,1,5,0,7,3,0,0,1,0,0,0,0,0,0,0,17,0
,"Te Atatū Intermediate School, 8-12 Harbour View Road",2,0,0,8,0,28,12,0,0,2,0,0,0,0,0,1,0,53,2
Western Heights,"Sturges West Community House, 58 Summerland Drive",2,0,0,1,0,11,4,0,0,2,0,0,0,0,0,0,0,20,1
,"Western Heights School, 126 Sturges Road",0,0,0,2,0,13,9,0,0,1,0,0,0,0,0,0,0,25,0
Upper Harbour
Glenfield,"Bayview Primary School, 60 Bayview Road",1,1,0,0,0,11,1,1,1,0,0,0,0,0,0,1,0,17,0
,"Glenfield War Memorial Hall, Hall Road",0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,9,0
,"Manuka Primary School, Bayview, 34 Manuka Road",1,0,0,1,0,3,3,1,0,2,0,0,0,0,0,0,0,11,0
,"Meadowood Community House, Unsworth Heights, 55 Meadowood Drive",1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,9,0
,"St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,7,0
,"Target Road Primary School, Totara Vale, 80 Target Road",1,0,1,2,0,9,4,2,1,0,0,0,0,0,0,0,0,20,1
Greenhithe,"Greenhithe School Hall, Sunnyview Road Entrance (next to 6 Sunnyview Road)",1,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,8,0
Hobsonville,"Hobsonville Public Hall, 397 Hobsonville Road",0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,6,0
,"Hobsonville Point Secondary School, 70 Hobsonville Point Road",0,0,0,1,0,3,1,2,0,1,0,0,0,0,0,0,0,8,0
Massey,"Colwill School, Royal Heights, Massey East, Kintara Drive",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
,"Don Buck Primary School, Massey West, 124 Don Buck Road",2,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,16,0
,"Lincoln Heights School, Massey West, 16 Keegan Drive",0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0
,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",2,2,1,3,0,12,4,0,0,1,0,0,0,0,0,0,0,25,1
,"Massey High School, Massey West, 274 Don Buck Road",0,0,1,0,0,13,6,3,0,0,0,0,0,0,0,0,0,23,0
,"Massey Methodist Church, Massey West, 112 Waimumu Road",0,1,0,1,0,5,2,0,0,1,0,0,0,0,0,1,0,11,0
West Harbour,"Marina View School, West Harbour, 97 Marina View Drive",1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0
,"Westgate Baptist Church, West Harbour, 67 Hobsonville Road",0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,9,0
,"West Harbour Alliance Church, 145 Moire Road",0,0,0,0,0,9,4,2,1,0,0,0,0,0,0,3,0,19,0
,"West Harbour Primary School, Sumich Place Entrance (next to 8 Sumich Place)",0,0,1,3,0,3,3,1,0,0,0,0,0,0,0,0,0,11,0
Whangaparāoa
Dairy Flat,"Dairy Flat School, 1220 State Highway 17",2,0,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,12,0
Gulf Harbour,"Wentworth College, 65 Gulf Harbour Drive",2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0
Manly,"Manly Methodist Church, 945 Whangaparaoa Road",1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
,"Orewa Beach School, 280 Centreway Road",0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0
,"Orewa College, 76 Riverside Road",1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
,"Orewa Community Centre, 40-46 Orewa Square",0,1,0,2,0,9,2,4,0,1,0,0,0,0,0,0,0,19,0
Paremoremo,"Ridgeview School, 1 Cutts Crescent",1,0,0,1,0,2,4,1,0,2,0,0,0,0,0,1,0,12,0
Red Beach,"Red Beach Methodist Church, 76 Red Beach Road",0,1,0,1,0,8,0,4,0,1,0,1,0,0,0,1,0,17,0
,"Red Beach School, 20 Albert Hall Drive",0,0,0,3,0,5,1,1,0,0,0,0,0,0,0,0,0,10,0
,"Silverdale Centre, Shop 12, 61 Silverdale Street",0,0,1,1,0,6,1,2,0,0,0,1,0,0,0,0,0,12,0
,"Silverdale Primary School, 4 Longmore Lane",0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,0,7,0
Stanmore Bay,"Stanmore Bay Pool and Leisure Centre, 159 Brightside Road",1,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,11,0
,"Stanmore Bay School, 30 Waiora Road",1,0,0,2,0,6,0,4,1,1,0,0,0,0,0,0,0,15,0
Stillwater,"Stillwater Community Hall, 1A Duck Creek Road",0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
Whangaparāoa,"Coast Plaza Whangaparāoa, Shop 308, 719 Whangaparaoa Road",0,0,0,2,0,13,0,3,0,1,0,0,0,0,0,1,0,20,0
Whangārei
Avenues,"Regent Training Centre Maunu, Behind Reception, 29 Maunu Road",0,1,2,2,0,8,1,0,0,0,0,0,0,0,0,0,0,14,0
,"Whangarei Bowling Club, 2 Second Avenue",0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0
Glenbervie,"Glenbervie School Hall, 151 Ngunguru Road",1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0
Hikurangi,"Hikurangi Hall, 24 King Street",0,0,2,4,0,41,1,3,1,9,0,2,0,0,0,2,0,65,0
Kamo,"Hurupaki School Hall, 20 Dip Road",0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,8,1
,"Kamo Bowling Club, 15 Three Mile Bush Road",0,2,0,2,0,38,4,0,1,8,0,0,0,0,0,1,0,56,1
,"Kamo Intermediate School Hall, 10 Hailes Road",0,0,3,2,0,24,0,1,0,2,0,1,0,0,0,1,0,34,0
,"Kamo Primary School Hall, 6 Three Mile Bush Road",0,1,0,2,0,9,1,0,0,3,0,0,0,0,0,2,0,18,0
Kauri,"Kaurihohore Hall, 24 Apotu Road",1,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,11,0
Kensington,"Northland Table Tennis Centre, ASB Sports Complex, 193 Western Hills Drive",1,1,2,5,0,24,2,0,0,4,0,2,0,0,0,0,0,41,0
,"St Johns Church, Leigh Hall, 149 Kamo Road",2,1,0,0,0,19,4,3,0,8,0,2,0,0,0,1,0,40,1
Mangapai,"Mangapai Hall, Corner McAlister & Mangapai Roads",1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,7,1
Mata,"Mata Hall, 1707 State Highway 1",0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,9,0
Matapouri,"Matapouri Public Hall, Matapouri Road",0,1,0,3,0,8,2,1,0,2,0,1,0,0,0,0,0,18,0
Maungatapere,"Maungatapere School Hall, Mangakahia Road",0,2,0,1,0,12,2,3,0,0,0,0,0,0,0,0,0,20,0
Maunu,"Maunu Primary School Hall, 13 Austin Road",0,0,1,5,0,11,4,4,0,2,0,1,0,0,0,0,1,29,0
,"Northland Vintage Car Clubrooms - Kiwi North, Gate 2 , 500 SH14",2,1,2,0,0,5,2,0,0,0,0,0,0,0,0,1,0,13,0
Morningside,"Morningside School Staffroom, 53A Morningside Road",0,4,0,1,0,30,7,1,0,7,0,0,0,0,0,1,0,51,1
Ngararatunua,"Regent Training Centre Ngararatunua, Dining Room, 370 Pipiwai Road",0,0,2,0,0,6,0,2,2,3,0,0,0,0,0,0,0,15,0
Ngunguru,"Ngunguru Community Hall, 1879 Ngunguru Road",0,0,0,5,0,13,2,0,0,3,0,0,0,0,0,0,0,23,2
Okara,"Northland Cricket Association Clubrooms Upstairs Lounge, 79 Okara Drive",1,0,0,5,0,11,2,1,0,3,0,0,0,0,0,1,1,25,0
Onerahi,"Hope Whangarei (Onerahi) Church Hall (St James), 135 Onerahi Road",0,0,2,2,0,23,5,3,0,4,0,0,0,0,0,1,1,41,0
,"Onerahi Bowling Club, 35 Alamein Avenue",0,0,2,1,0,13,1,1,0,1,0,0,0,0,0,2,0,21,1
,"Onerahi Primary School Library, Church Street",0,1,0,2,0,25,5,1,0,4,0,1,0,0,0,1,0,40,1
,"Raurimu Avenue School, 48 Raurimu Avenue",0,1,1,1,0,23,9,1,0,1,0,0,0,0,0,0,0,37,2
Otaika,"Otaika Valley School, Classroom 5, Valley View Road",1,1,2,1,0,8,0,0,0,1,0,0,0,0,0,0,0,14,0
Otangarei,"Otangarei Rugby Club, 10 Matai Street",0,8,6,4,0,46,11,0,0,8,0,1,0,0,0,1,0,85,4
Parua Bay,"Mt Manaia Bowling Club, 1341 Whangarei Heads Road",0,2,0,2,0,8,2,1,0,1,0,0,0,0,0,0,1,17,2
Portland,"Portland School Room 4, 10 Portland School Road",0,0,1,1,0,10,2,0,0,1,0,0,0,0,0,0,0,15,0
Raumanga,"Manaia View School Hall Te Moemoea, 64 Murdoch Crescent",0,2,3,1,0,59,2,2,0,2,0,0,0,0,0,1,1,73,3
,"Raumanga Te Ora Hou (The Pulse), 89 Raumanga Valley Road",1,3,1,1,0,43,10,1,1,6,0,0,0,0,0,0,0,67,0
,"Smeatons Drive Community House, 30 Smeatons Drive",0,0,2,1,0,15,1,0,0,4,0,1,0,0,0,0,0,24,1
Regent,"Anglican Parish Hall, 2A Kamo Road",1,1,1,5,0,28,3,2,0,9,0,0,0,0,0,0,1,51,0
Riverside,"Shackleton Sea Scout Hall, 52a Riverside Drive",2,1,0,3,0,3,0,1,0,2,0,0,0,0,0,0,0,12,0
Ruakākā,"Bream Bay College Hall, 2 Peter Snell Road",1,4,0,0,0,15,6,1,0,7,0,1,0,0,0,1,0,36,0
,"One Tree Point School Hall, 97 One Tree Point Road",1,3,0,1,0,10,2,1,0,4,0,0,0,0,0,0,0,22,0
,"Ruakākā School Multipurpose Room, 12 Sandford Road",0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,10,0
Ruatangata,"Ruatangata Hall, 1190 Pipiwai Road",0,0,0,0,0,3,2,4,0,1,0,0,0,0,0,1,0,11,1
Tamaterau,"Tamaterau Hall, 650 Whangarei Heads Road",0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6,0
Tikipunga,"Hope Whangarei (Tikipunga) Church Hall (Trinity), 4 Otuhiwai Crescent",0,0,0,4,0,5,1,1,0,4,0,1,0,0,0,1,0,17,1
,"Tikipunga High School Hall, 194 Corks Road",0,1,1,1,0,37,3,1,0,6,0,0,0,0,0,0,0,50,2
,"Tikipunga Shopping Centre, Shop by roundabout, 165 Kiripaka Road",1,2,6,5,0,60,4,1,0,6,0,0,0,0,0,0,1,86,4
,"Totara Grove School, 38 Corks Road",0,2,5,1,0,30,4,0,0,2,0,0,0,0,0,0,0,44,1
Waipu,"Waipu Coronation Hall, 47 The Centre",1,2,1,3,0,8,0,1,0,2,0,0,0,1,0,0,0,19,0
Whangārei,"Forum North Exhibition Hall, 5 Rust Avenue",0,2,0,3,0,29,8,0,1,7,0,1,0,0,0,1,0,52,0
,"The Strand Arcade, 41 Cameron Street",2,2,4,5,0,21,3,3,0,2,0,2,0,0,0,1,0,45,1
,"Whangārei Intermediate School Hall, 32 Rust Avenue",1,1,1,3,0,25,3,0,0,2,0,0,0,0,0,1,0,37,0
Whangārei Heads,"McLeod Bay Hall, 5 Stuart Road",0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,6,0
Whau Valley,"Whau Valley School Theatre, 17 Moody Avenue",0,0,1,1,0,10,0,2,0,1,0,1,0,0,0,0,0,16,2
Woodhill,"Hora Hora School Hall, 22 Te Mai Road",1,0,0,2,0,22,3,0,0,2,0,0,0,0,0,0,0,30,2

,Overseas Special Votes Including Defence Force - Te Tai Tokerau,6,44,6,49,0,264,52,16,4,17,0,9,0,0,0,12,4,483,1
,Overseas Votes Allowed for Party Only - Te Tai Tokerau,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0
,Special Votes BEFORE Polling Day - Te Tai Tokerau,37,89,166,289,0,2068,375,90,7,185,1,38,1,1,0,26,20,3393,67
,Special Votes ON Polling Day - Te Tai Tokerau,25,78,110,147,1,1292,289,66,9,120,4,21,0,2,0,18,16,2198,70
,Votes Allowed for Party Only - Te Tai Tokerau,10,26,30,48,0,390,71,31,2,31,2,6,0,1,0,6,5,659,15
,Postal Votes Received,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Voting places where less than 6 votes were taken,9,4,2,31,0,180,34,47,4,19,0,2,0,0,0,7,1,340,3

,Te Tai Tokerau Total,363,771,791,2044,3,16692,2828,1002,108,1974,25,284,3,9,1,279,141,27318,474

,Valid Party Votes plus Informal Party Votes,,27792

Electorate Party Valid Votes,,,Labour Party - 61.10%
ACT New Zealand,363,1.33
Advance NZ,771,2.82
Aotearoa Legalise Cannabis Party,791,2.90
Green Party,2044,7.48
HeartlandNZ,3,0.01
Labour Party,16692,61.10
Māori Party,2828,10.35
National Party,1002,3.67
New Conservative,108,0.40
New Zealand First Party,1974,7.23
NZ Outdoors Party,25,0.09
ONE Party,284,1.04
Social Credit,3,0.01
Sustainable New Zealand Party,9,0.03
TEA Party,1,0.00
The Opportunities Party (TOP),279,1.02
Vision New Zealand,141,0.52
