Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Hauāuru 69,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
Mana
Raumati Beach,"Raumati Beach School Hall, 26-34 Raumati Road",3,0,0,2,0,13,0,1,0,2,0,0,0,0,0,0,0,21,0
Raumati South,"Raumati South School Hall, 56 Matai Road",0,1,0,2,0,6,1,1,1,0,0,0,0,0,0,0,0,12,0
Titahi Bay,"Ngāti Toa School Hall, 44 Piko Street",0,0,2,0,0,20,4,1,0,6,0,1,0,0,0,0,0,34,0
,"Niblick Hall, 1 Niblick Lane",0,0,0,5,0,43,5,1,0,5,0,0,0,0,1,2,1,63,0
,"Titahi Bay Intermediate School Hall, 16 Kahutea Terrace",0,2,0,2,0,27,5,2,0,1,0,1,0,0,0,0,0,40,1
,"Titahi Bay North School, 47 Jillett Street",0,3,0,4,0,23,4,2,0,1,0,0,0,0,0,0,0,37,2
,"Titahi Bay School Hall, 11 Kura Street",0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,1,0,28,0
Waitangirua,"Corinna School Hall, 36 Kalingo Street",0,1,1,1,0,19,4,0,0,0,0,0,0,0,0,0,0,26,1
,"Nātone Park School Hall, 6 Kokiri Crescent",0,1,1,1,0,18,2,0,0,2,0,0,0,0,0,0,0,25,1
,"Te Kura Māori o Porirua, 392 Warspite Avenue",0,0,0,1,0,14,5,0,0,3,0,0,0,0,0,0,0,23,0
Whitby,"Discovery School Hall, 2 Pullen Lane",1,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,10,0
,"Postgate School Hall, 3 Staithes Drive North",1,1,0,2,0,5,1,0,0,0,0,0,0,0,0,1,0,11,1
,"St Mary's Church, Discovery Drive (Whitby Shopping Centre)",0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,7,0
,"The Anchor Church, 1 Joseph Banks Drive",0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,1,0,12,0
New Plymouth
Bell Block,"Fred Tucker Memorial Centre, 130 Parklands Avenue",1,2,1,1,0,26,3,1,0,3,0,1,0,0,0,0,0,39,0
,"Pacific International Hotel Management School, 4 Henwood Road",0,0,0,1,0,21,5,3,0,1,0,0,0,0,0,0,0,31,1
Brooklands,"St Pius X School Hall, 120 Brooklands Road",0,1,0,1,0,7,4,2,0,0,0,0,0,0,0,0,0,15,0
Fitzroy,"Fitzroy Hall, 45 Sackville Street",2,1,0,3,0,16,5,4,0,1,0,0,0,0,0,0,0,32,1
Frankleigh Park,"Woodleigh School Hall, 85 Brois Street",1,0,0,1,0,15,1,0,0,2,0,0,0,0,0,0,0,20,0
Glen Avon,"Glen Avon Hall, 23 Alberta Road",0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0
Highlands Park,"Mangorei School Hall, 502 Mangorei Road",1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0
Hurdon,"Frankley School Hall, 357 Tukapa Street",0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
Marfell,"Marfell School Hall, 92a Omata Road",0,2,2,0,0,27,7,0,0,1,0,0,0,0,0,0,0,39,1
Moturoa,"Moturoa School Hall, 45 Pioneer Road",0,1,0,0,0,10,5,2,0,1,0,0,0,0,0,0,0,19,0
,"St James Church Lounge, 24 Lawry Street",0,0,0,0,0,13,6,0,0,1,0,0,0,0,0,0,0,20,0
New Plymouth,"Blind Low Vision (NZ), 131 Vivian Street",0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
,"CBD Retail Space, 154 Devon Street East",0,1,0,1,0,17,3,2,0,1,0,1,0,0,0,1,0,27,0
,"Central School Hall, 49 Pendarves Street",0,0,0,1,0,14,3,0,0,2,0,0,0,0,0,1,0,21,0
,"New Plymouth Boys' High School, Pridham Hall, 97 Eliot Street",1,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,13,0
,"St. Chad's Church Hall, 12 Omata Road",0,2,2,2,0,20,4,1,0,0,0,0,0,0,0,0,0,31,1
,"TSB Showplace, 92-100 Devon Street West",0,1,0,1,0,9,2,0,0,0,0,0,0,0,0,1,1,15,0
Ōakura,"Ōakura Community Hall, 1160a Main South Road",1,0,0,1,0,10,0,3,0,0,0,0,0,0,0,0,0,15,0
Ōkato,"Okato Playcentre, 37 Carthew Street",0,1,0,2,0,6,2,2,0,0,0,1,0,0,0,0,0,14,0
Ōpunake,"Ōpunake High School, 154 Tasman Street",0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0
Pungarehu,"Pungarehu Old Post Office, 6351 Main South Road",0,0,1,0,0,8,3,1,0,1,0,0,0,0,0,0,0,14,1
Rahotu,"Rahotu School Hall, 5825 Surf Highway 45",0,2,0,0,0,12,2,1,0,1,0,0,1,0,0,0,0,19,0
Spotswood,"Onuku Taipari Hall, 136 Ngamotu Road",0,3,2,0,0,36,7,2,0,1,0,0,0,0,0,3,0,54,1
,"Spotswood Primary School Hall, 177 South Road",0,1,1,1,0,19,3,3,0,1,0,0,0,0,0,1,0,30,0
Strandon,"Holy Trinity Church Hall, 12 Henui Street",0,0,1,2,0,4,0,2,0,1,0,0,0,0,0,0,0,10,0
,"New Plymouth Girls' High School, Hall foyer, 42 Mangorei Road",1,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,1,19,0
Vogeltown,"Air Training Corps Rooms, 367a Carrington Street",0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,9,0
,"Vogeltown School Hall, 37 Huatoki Street",0,3,0,1,0,8,1,0,0,2,0,1,0,0,0,1,0,17,0
Waitara,"North Taranaki Sports & Rec Inc, 17 Princess Street",0,4,1,1,0,34,1,2,0,1,2,0,0,0,0,0,0,46,0
,"Orapa Kindergarten, 10 Wood Street",0,0,0,2,0,21,5,0,0,0,0,1,0,0,0,0,0,29,0
,"Owae Marae, 16 North Street",0,2,2,4,0,39,12,0,0,3,0,0,0,0,0,0,0,62,0
,"Waitara War Memorial Hall, Memorial Place",1,0,4,2,0,45,8,0,0,4,0,1,0,0,0,2,0,67,0
Warea,"Warea Hall, 6917 Surf Highway 45",0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0
Welbourn,"Welbourn School Hall, 5 Welbourn Terrace entrance",0,3,1,0,0,15,2,1,0,1,0,0,0,0,0,0,0,23,0
Westown,"Tui Ora, 36 Maratahu Street",2,0,0,1,0,8,4,2,0,0,0,0,0,0,0,1,0,18,1
,"Westown School Hall, 41 Sanders Avenue",2,3,2,3,0,21,9,2,1,1,0,0,0,0,0,2,0,46,1
Ōhāriu
Tawa,"Redwood School, 71a Redwood Avenue",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,8,0
,"Tawa Baptist Church, 229 Main Road",0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,8,0
,"Tawa Community Centre Hall, 7 Cambridge St",1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,0,10,1
,"Tawa School, 6a Oxford Street",0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,7,0
Ōtaki
Foxton,"Coley Street School Hall, 53 Coley Street",0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,1,16,0
,"Foxton Primary School Hall, 5 Park Street",0,1,0,3,0,26,7,1,0,2,0,1,0,0,0,0,0,41,2
Foxton Beach,"Foxton Beach Primary School Hall, 10 Carthew Terrace",0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,7,0
Ihakara,"Ihakara Hall, Corner Tavistock Road & State Highway 57",0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,1,0,12,0
Levin,"Fairfield School Hall, 89 MacArthur Street",0,0,0,0,0,13,3,1,0,2,0,0,0,0,0,0,0,19,0
,"Horowhenua District Council, 126 Oxford Street",4,2,1,0,0,29,12,6,0,4,0,0,0,0,0,1,1,60,1
,"Levin Baptist Church, 19 Rugby Street",0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,12,0
,"Levin East School Hall, 90 Bartholomew Road",1,4,1,1,0,35,11,1,0,2,0,0,0,0,0,0,1,57,0
,"Levin Intermediate School Hall, 20 Collingwood Street",0,0,0,0,0,19,3,2,0,2,0,0,0,0,0,0,0,26,0
,"Levin North School Hall, 148 Weraroa Road",0,1,1,3,0,26,5,2,0,0,0,0,0,0,0,0,0,38,1
,"Taitoko School Hall, 38 Kinross Street",0,0,0,1,0,26,7,0,0,0,0,0,0,0,0,0,1,35,0
Manakau,"Manakau District Hall, 12 Mokena Kohere Street",0,1,0,2,0,7,1,0,0,2,0,0,0,0,0,0,0,13,1
Ōhau,"Ōhau School Hall, 13 Muhunoa East Road",0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,9,0
Ōtaki,"Ōtaki Presbyterian Church, 249 Mill Road",0,0,1,6,0,21,8,4,0,2,0,0,0,0,0,3,0,45,1
,"Ōtaki Primary School, 123 Mill Road",0,0,1,7,0,33,16,1,0,2,0,0,0,0,0,0,2,62,2
,"Waitohu School Hall, Te Manuao Road",0,2,0,3,0,8,6,4,0,2,0,2,0,0,0,0,1,28,1
Ōtaki Beach,"Ōtaki Surf Lifesaving Club, 43 Marine Parade",0,2,0,6,0,21,6,0,0,3,0,0,0,0,0,1,0,39,0
Paraparaumu,"Connect Church, Corner Realm Drive & Mazengarb Road",0,0,0,4,0,13,1,2,1,0,0,0,0,0,0,0,0,21,0
,"Kapiti Primary School Hall, Corner Kapiti & Rimu Roads",0,0,0,2,0,11,3,0,0,0,0,2,0,0,0,0,0,18,0
,"St Paul's Anglican Church, 1 Langdale Avenue",0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,8,1
Paraparaumu Beach,"Kenakena Primary School, 12 Donovan Road",0,0,0,1,0,6,0,2,0,2,0,0,0,0,0,0,0,11,0
,"Ocean Road Community Centre, 45 Ocean Road",0,0,0,1,0,8,0,1,0,1,0,0,0,0,0,0,0,11,0
,"Paraparaumu Beach Guide Hall, 28 Te Kupe Road",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,8,0
,"Paraparaumu Beach School Hall, 65 Gray Avenue",0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,1,0,12,0
Poroutawhao,"Poroutawhao Hall, 800 State Highway 1",0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,8,0
Waikanae,"Kapakapanui School Hall, 23 Rimu Street",1,0,0,2,0,4,2,1,0,1,0,0,0,0,0,0,0,11,0
,"Waikanae Baptist Church, 286 Te Moana Road",0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0
,"Waikanae Primary School Hall, 27 Seddon Street",0,1,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,12,0
Waikanae Beach,"Waikanae Beach Community Hall, 22A Rauparaha Street",0,1,0,1,0,9,2,0,0,1,0,0,0,0,0,0,0,14,0
Waitārere Beach,"Waitārere Scout Hall, Waitārere Domain",0,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,1,9,0
Palmerston North
Highbury,"St Michael's Church Hall, 52 Pembroke Street",0,1,0,1,0,46,13,2,0,4,0,1,0,0,0,0,0,68,0
,"Takaro School, 24 Brighton Crescent",0,2,2,0,0,11,3,1,0,1,0,1,0,0,0,0,0,21,1
Hokowhitu,"College Street Normal School Hall, 402 College Street",0,0,0,2,0,15,3,3,0,0,0,0,0,0,0,0,0,23,0
,"Hokowhitu School Hall, 227 Albert Street",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
,"Ryder-Cheshire Centre, 114 Te Awe Awe Street",1,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,8,0
,"St Alban's Church, 339 Albert Street",0,0,0,2,0,9,4,1,0,0,0,0,0,0,0,1,0,17,0
,"Winchester School Hall, 552 Ruahine Street",0,0,0,0,0,15,3,3,0,1,0,0,0,0,0,0,0,22,0
Kelvin Grove,"Cornerstone Christian School, Administration Building, 119 Mihaere Drive",0,0,0,11,0,24,3,2,0,2,0,2,0,0,0,0,0,44,0
,"Kelvin Grove Community Centre, 68 Kaimanawa Street",0,0,0,0,0,24,3,0,0,2,0,0,0,0,0,0,0,29,1
Milson,"Milson School Hall, 7 Rutland Place",1,5,0,3,0,22,2,1,0,2,0,1,0,0,0,0,0,37,0
,"St Peter's College, 3 Holdsworth Avenue",1,0,0,3,0,22,1,6,0,0,0,1,0,0,0,0,0,34,0
Palmerston North,"AMP Building, 36 Broadway Avenue",0,0,0,2,0,9,2,3,0,1,0,0,0,0,0,1,0,18,0
,"Awapuni Community Centre, 22 Newbury Street",0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,9,0
,"Awapuni School Hall, 18 Rochester Street",0,1,0,6,0,33,7,0,0,1,0,1,0,0,0,0,0,49,0
,"Central Normal School Hall, 201 Featherston Street",0,0,3,6,0,36,7,1,1,3,0,0,0,0,0,1,0,58,0
,"Christian Church of Samoa, 39 Havelock Avenue",0,1,0,0,0,12,4,0,0,0,0,1,0,0,0,0,0,18,1
,"Cloverlea School Hall, 55 Herbert Avenue",0,0,0,2,0,28,4,1,0,1,0,0,0,0,0,0,1,37,0
,"Palmerston North Bridge Club, 3 Cook Street",1,0,0,3,0,13,4,0,1,0,0,0,0,0,0,0,0,22,0
,"Palmerston North Girls' High School, Huia Centre, 3 Huia Street",1,0,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,13,0
,"Public Hospital Education Centre Hall, Gate 12, 50 Ruahine Street",0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,1,0,9,0
,"Russell Street School Hall, 19-31 Russell Street",0,0,0,0,0,20,3,2,0,0,0,0,0,0,0,1,0,26,0
,"Somerset Crescent School Hall, 45 Somerset Crescent",0,3,0,0,0,15,2,1,0,1,0,0,0,0,0,0,0,22,0
,"St Luke's Lutheran Church Hall, 250 Church Street",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
,"Te Manawa Museum, 326 Main Street",0,0,1,4,0,13,1,2,0,0,0,0,0,0,0,1,0,22,0
,"The Salvation Army Hall, 431 Church Street",0,0,0,0,0,6,2,1,0,2,0,0,0,0,0,0,0,11,0
Parkland,"Parkland School Hall, 41 Parkland Crescent",0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9,0
Riverdale,"Riverdale School Hall, 95 Slacks Road",1,0,1,1,0,10,2,1,0,0,0,0,0,0,0,0,0,16,0
Roslyn,"Roslyn School Hall, 38 Kipling Street",0,0,1,1,0,16,8,3,0,3,0,0,0,0,0,1,0,33,1
,"Ross Intermediate School Hall, 25 Freyberg Street",0,1,0,1,0,7,6,0,0,1,0,0,0,0,0,0,0,16,0
Takaro,"Monrad Intermediate School Hall, 228 Botanical Road",1,2,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,25,0
Terrace End,"Rangiora Community Centre, 98-102 Rangiora Avenue",1,0,0,4,0,20,1,0,0,0,0,0,0,0,0,0,1,27,1
,"Terrace End School Hall, 183-209 Ruahine Street",0,1,2,4,0,37,4,3,0,1,0,0,0,0,0,2,0,54,0
West End,"West End School Hall, 395-427 Botanical Road",0,0,1,2,0,14,3,0,0,3,0,0,0,0,0,0,0,23,0
Rangitīkei
Ashhurst,"River Church, 131 Cambridge Avenue",0,1,0,3,0,11,0,0,1,0,0,0,0,0,0,0,0,16,0
,"Village Valley Community Centre, Corner Winchester & Guildford Streets",0,0,0,3,0,7,1,0,0,1,0,0,0,0,0,0,0,12,0
Awahuri,"Awahuri Hall, Rural No 1623, State Highway 3",0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,13,0
Bulls,"Bulls Scout & Guide Hall, 26 Wilson Street",0,0,0,2,0,15,3,0,0,2,0,1,0,1,0,0,0,24,0
,"Clifton School, 3 Clifton Street",1,0,0,3,0,16,2,1,0,5,0,3,0,0,0,0,0,31,2
,"The Father's House, 28 Criterion Street",0,1,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,9,1
Bunnythorpe,"Bunnythorpe School, 5 Baring Street",0,2,0,0,0,10,3,1,0,1,0,0,0,0,0,0,0,17,0
Feilding,"Feilding Civic Centre, 84 Aorangi St",2,3,2,4,0,39,7,3,0,2,0,0,0,0,0,0,0,62,4
,"Feilding Intermediate School, 95 East Street",1,0,2,4,0,18,2,0,0,0,0,0,0,0,0,0,0,27,0
,"Lytton Street School, Corner Lytton & Monmouth Streets",3,0,1,3,0,21,2,2,1,4,0,0,0,0,0,0,0,37,0
,"Manchester Street School, 160 Manchester Street",2,0,0,3,0,14,6,1,0,1,0,0,0,0,0,0,0,27,0
,"North Street School, 52 North Street",0,0,0,1,0,28,7,0,0,4,0,0,0,0,0,1,0,41,0
,"St Brigids Community Hall, 55 Derby Street",0,0,0,2,0,8,1,2,0,1,0,0,0,0,0,0,0,14,0
Halcombe,"Halcombe Primary School, Corner Willoughby & Monteith Streets",0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0
Himatangi Beach,"Himatangi Community Hall, 4 Koputara Road",0,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,11,1
Hunterville,"Hunterville Consolidated School, 33 Bruce Street",0,0,1,0,0,12,1,2,0,2,0,0,0,0,0,0,0,18,0
Kakahi,"Kakahi Town Hall, 397 Waitea Branch Road",0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,7,1
,"Linton Camp School, Puttick Road",1,0,0,0,0,11,4,2,0,1,0,0,0,0,0,1,0,20,1
Longburn,"Longburn Community Hall, Ngaire St",1,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,14,0
Marton,"James Cook School, 53 Mill Street",0,1,0,0,0,9,2,0,0,3,0,0,0,0,0,0,0,15,0
,"Marton Junction School, 44-56 Alexandra Street",0,0,0,1,0,15,4,1,0,0,0,0,0,0,0,0,0,21,1
,"Marton School, 20 Hereford Street",1,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,11,0
,"St Andrew's Presbyterian Church Hall, 226 Broadway",0,0,0,2,0,13,4,0,1,1,0,1,0,0,0,0,0,22,0
Mataroa,"Mataroa School, 5696 Rongoiti Road",1,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,9,0
Moawhango,"Moawhango School, 5337 Moawhango Valley Road",0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,6,0
National Park,"National Park School Hall, 31 Carroll Street",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
Ohakune,"Ohakune Council Chambers, 37 Ayr St",1,1,2,0,0,9,9,1,0,3,0,0,0,0,0,0,0,26,0
,"Ohakune Primary School Hall, 52 Arawa Street",0,0,0,3,0,3,4,0,0,1,0,0,0,0,0,0,0,11,0
,"Te Pae Tata Community Hub, 43A Ruapehu Rd",1,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0
Opiki,"Opiki Public Hall, 926 Opiki Road (State Highway 56)",0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
Ōwhango,"Ōwhango School Resource Room, 19 Ohorere Street",0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,9,0
Palmerston North,"Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",2,0,0,3,0,9,1,1,0,0,0,0,0,0,0,0,0,16,0
Raetihi,"Raetihi Chambers, 44 Seddon St",0,8,1,1,0,43,19,0,0,3,0,3,0,0,0,0,0,78,1
Rātana,"Te Kura O Rātana, Kiatere Street",0,0,0,4,0,56,9,0,0,1,0,0,0,0,0,0,0,70,1
Rongotea,"Rongotea Rec Centre, Wye Street",0,1,0,1,0,12,1,1,0,1,0,0,0,0,0,0,0,17,0
Sanson,"Sanson Community Hall, Fagan Street",2,0,1,2,0,22,1,0,0,0,0,0,0,0,0,0,0,28,0
Shannon,"Shannon Memorial Hall, 8 Grey St",0,2,1,3,0,30,6,1,0,2,0,2,0,0,0,1,0,48,1
Taihape,"St Joseph's School Hall, 27 Rauma Road",0,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0,1,12,0
,"Taihape Town Hall, 90 Hautapu Street",2,3,4,0,0,24,7,4,0,4,0,2,0,0,0,0,0,50,1
Tangimoana,"Tangimoana School, 19 Punga Street",0,0,2,1,0,7,1,0,0,1,0,0,0,0,0,0,0,12,0
Taonui,"Te Arakura Taonui Hall, 170 Waughs Road",1,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,9,0
Taumarunui,"Manunui School, Room 1, Rata Street",0,1,1,0,0,7,7,0,0,1,0,0,0,0,0,0,0,17,0
,"REAP Central King Country, 115 Hakiaha Street",0,4,1,2,0,24,7,0,0,2,0,0,0,0,0,0,0,40,0
,"Tarrangower School Library, 25 Manson Street",0,0,1,0,0,7,3,1,0,3,1,0,0,0,0,0,0,16,1
,"Taumarunui Primary School Hall, 2 Maata Street",1,6,0,4,0,13,3,2,0,1,0,0,0,0,0,0,1,31,2
,"Te Kura Kaupapa Māori O Taumarunui, 35 Makere Street",0,1,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,22,0
Tokomaru,"Tokomaru Hall, 761 Makerua Rd (SH57)",1,0,0,0,0,5,2,1,0,1,0,0,0,0,0,0,0,10,0
Turakina,"Turakina School, State Highway 3",0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,11,0
Waiouru,"Waiouru Primary School, Ruapehu Road",0,0,0,2,0,24,2,0,0,2,0,0,0,0,0,1,0,31,1
Whakarongo,"Whakarongo Community Hall, 17 Stoney Creek Road",0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0
Whangaehu,"Whangaehu Community Hall, 19 Whangaehu Village Road",1,0,3,0,0,13,3,0,0,1,0,0,0,0,0,0,0,21,0
Taranaki-King Country
Aria,"Aria School, Corner Kiekie & Rimu Street",2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0
Benneydale,"Benneydale Community Library, Maniaiti Road",0,0,0,1,0,16,0,0,0,1,0,0,0,0,0,0,0,18,0
Inglewood,"Inglewood High School, 129 Rata Street",0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,11,0
,"Inglewood Primary School, 33 Kelly Street",1,0,1,1,0,17,1,2,0,1,0,0,0,0,0,0,0,24,0
Kihikihi,"Kihikihi Town Hall, 26 Lyon Street",0,1,0,1,0,10,3,1,1,2,0,0,0,0,0,0,0,19,0
Kinohaku,"Kinohaku School, 22 Kawhia Harbour Road",0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,1
Marokopa,"Marokopa Coast Community Recreation Hall, 31 The Esplanade",0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,12,0
Mimi,"Mimi School, 23 Pukearuhe Road",0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,9,0
Mokau,"Mokau Primary School, 7 Rangi Street",0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,7,1
Ngutunui,"Ngutunui School, 400 Ngutunui Road",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
Okahukura,"Okahukura Community Hall, 667 Ongarue Back Road",0,1,0,1,0,17,3,0,0,0,0,0,0,0,0,0,0,22,0
Ongarue,"Ongarue School, End of Ongarue Village Road",0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,12,0
Ōpārau,"Oparau Roadhouse, 4370 State Highway 31",0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,7,2
Otewa,"Otewa School, 916 Otewa Road",1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0
Otorohanga,"Otorohanga College, Bledisloe Avenue",0,0,1,0,0,23,1,2,0,1,0,0,0,0,0,0,0,28,1
,"Otorohanga District Council, 17 Maniapoto Street",2,1,0,1,0,38,5,2,0,3,0,0,0,0,0,0,0,52,2
,"Otorohanga St John Ambulance Hall, 11 Kakamutu Road",1,3,1,5,0,49,12,4,1,6,0,1,0,0,0,0,0,83,2
Piopio,"Piopio Primary School, 14 Aria Road",1,1,1,1,0,18,3,3,0,2,1,1,0,0,0,0,0,32,1
Pokuru,"Pokuru School, 873/2 Pokuru Road",1,1,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,10,0
Pukeatua,"Pukeatua School, 2110 Arapuni Road",0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,8,0
Taharoa,"Te Kura o Taharoa, Corner Taharoa & Rotopuhoe Roads",0,1,0,1,0,24,11,0,0,0,0,0,0,0,0,1,0,38,0
,"Te Awamutu Scout Hall, 11 Scout Lane",0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,9,1
Te Kawa Crossroads,"Te Kawa Crossroads Hall, Corner State Highway 3 & Te Kawa Road",1,2,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,11,0
Te Kuiti,"Centennial Park School, 50 Te Kuiti Road",2,9,4,1,0,103,20,2,1,5,0,0,0,0,0,0,0,147,7
,"Te Kuiti High School, C Block, 21 Hospital Road",0,0,0,3,0,34,5,0,0,2,0,0,0,0,0,0,0,44,0
,"Te Kuiti Primary School, 1 Rora Street",0,0,0,1,0,53,16,4,0,2,1,0,0,0,0,0,1,78,2
,"Te Kuiti Railway Building 3, Rora Street",0,8,0,3,0,41,12,2,1,3,0,0,0,0,0,0,0,70,0
Tongapōrutu,"Tongaporutu Hall, 7 Tongaporutu Road",0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,7,1
Urenui,"Urenui School, 1 Takiroa Street",1,1,0,0,0,10,3,1,0,0,0,2,0,0,0,2,0,20,0
Waitomo Caves,"Waitomo Caves School, Half way up Hotel Access Road",0,0,0,3,0,15,2,0,0,1,1,1,0,0,0,0,0,23,1
Taupō
Arapuni,"Arapuni Community Hall, 47 Arapuni Road",0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
Lichfield,"Lichfield School and Community Hall, Kells Lane",0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,7,0
Mangakino,"Mangakino Senior Citizens Hall, 25 College Street",1,3,0,0,0,38,14,0,0,0,0,0,0,0,0,0,0,56,2
Putāruru,"Putaruru Baptist Church Hall, 52 Arapuni Street",1,0,0,2,0,14,3,0,0,0,0,0,0,0,0,1,0,21,1
,"Te Wharekura o Te Kaokaoroa o Pātetere, Charles Crescent",0,0,0,1,0,10,2,0,0,1,0,0,0,0,0,0,0,14,0
,"The Plaza, 50 Kensington Street",1,0,0,3,0,23,3,1,0,2,0,0,0,0,0,0,0,33,2
Tīrau,"Tīrau War Memorial Hall, 27 Main Road",0,1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,24,0
Tirohanga,"Tirohanga School, 851 Tirohanga Road",0,1,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,8,0
Tokoroa,"David Henry School, 4-8 Thompson Street",0,0,0,3,0,36,2,0,0,5,0,0,0,0,0,2,0,48,0
,"St John Ambulance Hall, 62 Logan Street",1,5,2,4,0,57,16,2,0,5,1,0,0,0,0,0,1,94,1
,"St Luke's Pacific Island Presbyterian Church Hall, Corner Maraetai Road & Kelso Street",0,0,3,1,0,35,2,0,0,3,0,1,0,0,0,0,0,45,0
,"Strathmore School, 27 Strathmore Drive",1,1,0,4,0,29,5,0,0,1,0,0,0,0,0,0,0,41,0
,"Tainui Full Primary School, 63-69 Tainui Street",1,2,1,1,0,34,6,1,0,0,1,0,0,0,0,1,0,48,1
