Party and Electorate Candidate Votes Recorded at each Voting Place
Tāmaki Makaurau 68,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
,"Te Puke o Tara Community Hall, 20 Newbury Street",0,3,6,15,0,169,32,1,2,9,0,1,0,0,0,0,4,242,3
Panmure,"Panmure Community Centre, 7-13 Pilkington Road",2,4,0,18,0,143,30,4,0,5,0,0,0,0,0,0,3,209,2
Papatoetoe,"Hunters Plaza Shopping Centre, Pop Up Shop, 217 Great South Road",1,4,2,11,0,217,45,6,1,10,1,0,1,1,0,1,7,308,2
,"Papatoetoe Central Primary School, Corner Great South Road & Saint George Street",0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,8,1
,"Papatoetoe East Primary School, 138 Tui Road",0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,1,16,0
,"Papatoetoe Intermediate School, 175 Motatau Road",0,1,0,0,0,12,1,0,0,1,0,0,0,0,0,0,2,17,0
Point England,"Point England Primary School, 130 Point England Road",0,0,0,7,0,21,8,2,0,4,0,0,0,0,0,0,0,42,1
Papakura
Papakura,"Accent Point Building, Level 3, Library Foyer, 28 East Street",0,1,1,1,0,36,6,0,0,1,0,0,0,0,0,0,2,48,2
Takanini
Clover Park,"Redoubt North Wesleyan Methodist Church, 51 Diorella Drive",0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,13,0
Flat Bush,"Mission Heights Primary School Hall, 103 Jeffs Road",0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0
,"Ormiston Senior College, Main Entrance Foyer, 275 Ormiston Road",1,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,11,0
Goodwood Heights,"Connect Baptist Church, 75 Everglade Drive",0,1,1,6,0,40,7,1,1,1,0,0,0,0,0,0,3,61,0
,"Everglade School Hall, 64 Everglade Drive",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0
Manurewa,"St John's Hall, 10 Weymouth Road",0,2,0,7,0,90,21,3,0,7,0,0,0,0,0,1,0,131,2
Manurewa East,"Alfriston College, KTK Foyer, Alfriston Road entrance",1,0,0,2,0,20,7,0,1,3,0,0,0,0,0,0,1,35,0
,"Manurewa Scout Hall, 23 Alfriston Road",0,5,2,2,0,79,8,0,0,3,0,0,0,0,0,0,1,100,5
Takanini,"Gateway Shopping Centre, Shop C1, Corner Great South Road & Manuroa Road",1,2,2,10,0,115,19,12,0,4,0,0,0,0,0,0,3,168,4
,"Takanini Hall, 8 Takanini Road",1,1,5,8,0,113,19,5,0,9,0,1,0,1,0,1,7,171,2
The Gardens,"The Gardens School Hall, 101 Charles Prevost Drive",0,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,1,15,0
Wattle Downs,"Clayton Park School Hall, Wattle Farm Road entrance",1,0,0,0,0,22,5,2,0,2,0,0,0,0,0,0,1,33,1
Tāmaki
Glen Innes,"Glen Innes Community Centre, 96 Line Road",0,7,1,23,0,263,41,5,0,16,0,0,0,0,0,2,4,362,9
,"St Thomas's Church, 368 Kohimarama Road",3,0,0,11,0,23,4,6,0,5,0,0,0,0,0,3,0,55,0
Meadowbank,"Meadowbank Community Centre, 29 St Johns Road",2,1,0,8,0,34,5,6,0,3,0,0,0,0,0,1,0,60,0
Orakei,"Orakei Community Centre, 156 Kepa Road",0,1,0,24,0,115,48,7,1,2,0,0,0,0,1,2,1,202,6
,"Orakei Primary School, 1 Grace Street",0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,10,0
Remuera,"Remuera Baptist Church, 641 Remuera Road",2,0,0,2,0,15,3,0,0,0,0,0,0,0,0,0,0,22,1
St Heliers,"St Heliers Church & Community Centre, 100 St Heliers Bay Road",3,0,0,6,0,17,2,4,0,2,0,0,0,0,0,1,0,35,0
,"Tāmaki Ex-Services Association Hall, 19 Turua Street",0,0,0,7,0,13,3,6,0,1,0,0,0,0,0,0,0,30,0
St Johns,"Auckland Netball Centre, 7 Allison Ferguson Drive",2,1,0,5,0,32,6,1,0,1,0,0,0,0,0,1,2,51,0
,"St John's College, Wesley Hall, 202-210 St John's Road",0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,9,0
Te Atatū
,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",0,1,0,9,0,20,12,1,0,1,0,0,0,0,0,2,0,46,1
,"Waitākere Central Library, 3 Ratanui Street",0,1,0,6,0,33,5,4,1,1,0,0,0,0,0,0,0,51,0
,"West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",5,2,0,22,0,135,32,3,1,9,0,2,0,0,0,0,1,212,3
Te Atatū South,"Edmonton Primary School, Corner School & Edmonton Roads",1,1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,14,0
,"Flanshaw Road School, 51 Flanshaw Road",0,1,0,3,0,4,0,0,0,1,0,0,0,0,0,1,0,10,0
,"Rangeview Intermediate School, 5 Keru Place",0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,8,0
,"St Giles Presbyterian Church, 1 Flanshaw Road",0,0,2,11,0,65,10,3,1,4,0,0,0,0,0,1,0,97,0
,"Tirimoana School, 34 Kokiri Street",0,0,0,2,0,19,1,1,0,1,0,0,0,0,0,0,0,24,0

Voting Places
Auckland Central
