Party and Electorate Candidate Votes Recorded at each Voting Place
East Coast Bays 10,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
,"Albany Primary School, 6 Bass Road",15,2,0,16,0,119,1,138,3,3,1,0,0,0,2,5,0,305,3
,"Albany Senior High School, 536 Albany Highway",11,2,0,1,0,22,1,31,0,1,0,0,0,0,0,1,0,70,0
,"Pinehurst School, 75 Bush Road",33,0,0,19,0,96,0,144,6,6,0,0,1,0,1,4,0,310,1
,"Westfield Mall, 219 Don McKinnon Drive",26,0,1,16,0,139,1,162,8,2,0,0,0,0,3,4,0,362,1
Browns Bay,"Browns Bay School, 4 Masterton Road",65,3,2,37,0,224,0,202,6,11,0,0,0,1,0,7,0,558,0
,"East Coast Bays Service Centre, 2 Glen Road",44,8,0,28,0,222,1,184,5,10,0,0,2,1,0,8,0,513,5
,"Northcross Intermediate School, 10 Sartors Avenue",44,0,1,16,0,96,0,122,8,3,0,0,0,0,1,4,0,295,2
,"Pinehill School, 2 Hugh Green Drive",46,1,1,15,0,202,0,185,9,7,0,2,1,0,3,6,0,478,6
,"Progress Hall, 6 Anzac Road",26,8,2,25,0,181,1,183,6,9,1,0,1,0,3,3,1,450,2
Glenfield,"Meadowood Community House, Unsworth Heights, 55 Meadowood Drive",2,0,0,1,0,3,0,11,1,0,0,0,0,0,0,0,0,18,0
,"Target Road Primary School, Totara Vale, 80 Target Road",1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
,"Westminster Christian School, Unsworth Heights, 31 Westminster Gardens",0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,1,0,10,0
Greenhithe,"Upper Harbour Primary School, Schnapper Rock, 140 Kyle Road",8,1,0,3,0,23,0,42,0,0,0,0,0,0,0,0,0,77,0
Long Bay,"Long Bay College, 20 Ashley Avenue",28,3,0,36,0,141,1,177,10,9,0,0,0,2,1,5,0,413,1
Mairangi Bay,"Mairangi Bay Presbyterian Church Hall, 10 Penzance Road",7,1,0,5,0,25,0,54,1,4,0,0,1,0,0,0,0,98,0
,"Mairangi Bay School, Galaxy Drive",0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0
