Party and Electorate Candidate Votes Recorded at each Voting Place
Taranaki-King Country 50,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Midhirst,"Midhirst Primary School Library, 8 Erin Street",9,0,2,0,0,29,0,27,0,4,0,0,0,0,0,0,0,71,1
Mokau,"Mokau Primary School, 7 Rangi Street",6,1,0,0,0,14,0,7,0,2,0,0,0,0,0,0,0,30,0
Nawton,"Western Community Centre, 46 Hyde Avenue",32,2,0,7,0,61,1,58,4,4,0,0,0,0,1,3,0,173,0
New Plymouth,"CBD Retail Space, 154 Devon Street East",7,1,0,3,0,36,1,31,1,0,0,0,0,1,0,0,0,81,0
,"New Plymouth Boys' High School, Pridham Hall, 97 Eliot Street",2,2,0,0,0,3,0,5,1,0,0,0,0,0,0,1,0,14,0
,"New Plymouth District Council, Ngamotu Room, 84 Liardet Street",10,0,0,4,0,37,0,22,1,1,0,0,0,0,0,5,0,80,0
,"TSB Showplace, 92-100 Devon Street West",10,0,0,10,0,29,0,17,0,1,0,0,0,0,0,0,0,67,0
Ngāhinapōuri,"Ngahinapouri Hall, 1185 Kakaramea Road",52,4,1,14,0,121,0,184,15,11,0,1,0,1,0,5,0,409,2
Ngāruawāhia,"Ngāruawāhia War Memorial Hall, 5 Galileo Street",39,4,2,19,0,160,0,93,19,9,2,0,0,1,1,5,0,354,2
Norfolk,"Norfolk School, 4 Norfolk Road",5,0,0,1,0,18,0,13,0,0,0,0,0,0,0,0,0,37,0
Ōhaupō,"Ōhaupō Community Sport & Recreation Centre, 17 Forkert Road",34,1,0,13,0,97,1,84,4,6,0,0,0,0,0,1,0,241,0
Otorohanga,"Otorohanga College, Bledisloe Avenue",4,0,0,2,0,15,0,7,0,1,0,0,0,0,0,1,0,30,0
,"Otorohanga District Council, 17 Maniapoto Street",14,0,1,3,0,56,1,46,7,3,1,0,0,0,1,0,0,133,1
,"Otorohanga St John Ambulance Hall, 11 Kakamutu Road",110,9,0,27,0,366,4,320,28,27,3,0,0,1,0,1,1,897,5
Piopio,"Piopio Primary School, 14 Aria Road",21,3,1,2,0,42,0,54,6,1,1,0,0,0,0,0,0,131,0
Pirongia,"Pirongia School, 100 Beechey Street",57,4,0,22,0,171,3,131,14,4,1,0,0,0,0,4,0,411,6
Putāruru,"Putaruru Contract Bridge Club, 3 Overdale Street",0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,10,0
Raglan,"Raglan Town Hall, 41 Bow Street",69,49,6,297,0,774,11,258,27,32,2,2,1,2,1,26,1,1558,4
Rotokauri,"Rotokauri School, 462 Rotokauri Road",23,3,0,6,0,31,0,59,2,2,0,0,0,0,0,0,0,126,2
Rukuhia,"Rukuhia School Community Hall, 58 Rukuhia Road",22,0,0,5,0,47,0,39,7,4,0,0,0,0,0,0,0,124,0
Stratford,"Stratford War Memorial Hall, 55 Miranda Street",45,4,2,4,0,107,1,145,8,13,1,2,1,0,0,4,0,337,1
Taumarunui,"REAP Central King Country, 115 Hakiaha Street",18,3,0,4,0,37,0,67,2,3,0,0,0,0,0,2,0,136,0
Te Awamutu,"Pekerau School, 742 Te Rahu Road",23,1,0,9,0,85,0,63,7,2,0,2,1,0,0,3,0,196,0
,"Te Awamutu College Hall, 938 Alexandra Street",33,3,0,21,0,121,0,78,6,4,0,3,1,0,1,3,0,274,6
,"Te Awamutu Intermediate School, 646 Hazelmere Crescent",0,0,0,3,0,36,0,22,5,6,0,0,0,0,0,1,0,73,1
,"Te Awamutu Primary School, 401 Teasdale Street",24,1,1,10,0,122,0,119,13,4,0,0,1,0,0,2,0,297,1
