Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
East Coast Bays 10,,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",4,0,0,3,0,19,0,14,1,1,0,0,0,0,0,0,0,42,0
East Coast Bays 10,Greenhithe,"Greenhithe Community Hall, 7 Greenhithe Road",1,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,18,0
East Coast Bays 10,,"Upper Harbour Primary School, Schnapper Rock, 140 Kyle Road",19,0,0,3,0,30,0,71,2,3,0,0,0,0,4,0,0,132,0
East Coast Bays 10,Long Bay,"Long Bay College, 20 Ashley Avenue",104,4,1,82,0,529,1,490,26,12,0,0,0,1,4,25,0,1279,7
East Coast Bays 10,Mairangi Bay,"Mairangi Bay Community Church, 49 Maxwelton Drive",44,0,1,16,0,135,2,135,9,6,0,0,0,0,3,4,0,355,1
East Coast Bays 10,,"Mairangi Bay Presbyterian Church Hall, 10 Penzance Road",1,0,0,2,0,8,0,10,0,2,0,0,0,0,0,0,0,23,0
East Coast Bays 10,,"Rangitoto College, 564 East Coast Road",139,2,1,81,0,623,2,657,27,15,2,4,3,3,6,12,1,1578,6
East Coast Bays 10,,"Windsor Park Baptist Church, 550 East Coast Road",86,7,1,66,1,410,1,424,22,21,2,0,1,0,3,6,0,1051,7
East Coast Bays 10,,"Milford Shopping Centre, Shop next to Whitcoulls, 24 Milford Road",28,0,2,17,0,141,0,129,2,9,0,0,0,0,0,2,0,330,2
East Coast Bays 10,Murrays Bay,"Murrays Bay Intermediate School, 37 Sunrise Avenue",38,0,0,18,0,107,0,112,8,5,0,1,0,0,0,2,0,291,1
East Coast Bays 10,Northcote,"AUT North Campus, AF113A, 90 Akoranga Drive",2,0,0,3,0,11,0,4,2,0,0,0,0,0,0,1,0,23,0
East Coast Bays 10,,"Northcote Citizens Centre Hall, Corner Ernie Mays Street & College Road",5,0,0,0,0,11,0,11,0,0,0,1,0,0,0,0,0,28,0
East Coast Bays 10,Northcross,"Sherwood Primary School, 40 Sartors Avenue",53,2,1,41,0,191,0,205,3,7,0,1,0,0,2,8,0,514,2
East Coast Bays 10,Oteha,"Oteha Valley School, 2 Medallion Drive",43,2,0,22,0,200,0,225,11,1,0,0,0,0,2,3,1,510,2
East Coast Bays 10,Rosedale,"Kowhai Kids Centre, 265 Albany Highway",35,3,1,19,0,149,0,213,5,9,0,0,0,1,3,9,0,447,1
East Coast Bays 10,Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",5,0,0,3,0,20,0,26,1,0,0,1,0,0,0,2,0,58,0
East Coast Bays 10,Takapuna,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,0
East Coast Bays 10,,"Takapuna War Memorial Hall, 7 The Strand",8,1,0,8,0,39,1,39,2,1,0,0,0,0,0,3,0,102,0
East Coast Bays 10,Torbay,"Glamorgan School, 145 Glamorgan Drive",60,7,0,42,0,287,0,222,15,7,0,2,0,1,1,6,0,650,3
East Coast Bays 10,,"Torbay School, 60 Deep Creek Road",39,1,2,37,0,160,0,114,11,7,0,0,0,0,3,5,0,379,0
East Coast Bays 10,,"Torbay Senior Citizens Club, 37 Watea Road",181,11,3,155,1,940,4,569,38,38,5,1,0,1,6,19,1,1973,8
East Coast Bays 10,Non-place,Rest Homes Team - Taken in East Coast Bays,15,0,0,1,0,65,0,75,0,1,0,0,0,0,0,0,0,157,2
East Coast Bays 10,Albany,"Albany Community Hall, Corner Albany Highway & Library Lane",7,1,0,8,0,27,1,41,4,3,1,0,0,0,0,3,0,96,0
East Coast Bays 10,,"Albany Community Hub, 575 Albany Highway",7,0,1,3,0,31,1,41,1,5,0,0,0,0,0,1,0,91,0
East Coast Bays 10,,"Albany Primary School, 6 Bass Road",15,2,0,16,0,119,1,138,3,3,1,0,0,0,2,5,0,305,3
East Coast Bays 10,,"Albany Senior High School, 536 Albany Highway",11,2,0,1,0,22,1,31,0,1,0,0,0,0,0,1,0,70,0
East Coast Bays 10,,"Pinehurst School, 75 Bush Road",33,0,0,19,0,96,0,144,6,6,0,0,1,0,1,4,0,310,1
East Coast Bays 10,,"Westfield Mall, 219 Don McKinnon Drive",26,0,1,16,0,139,1,162,8,2,0,0,0,0,3,4,0,362,1
East Coast Bays 10,Browns Bay,"Browns Bay School, 4 Masterton Road",65,3,2,37,0,224,0,202,6,11,0,0,0,1,0,7,0,558,0
East Coast Bays 10,,"East Coast Bays Service Centre, 2 Glen Road",44,8,0,28,0,222,1,184,5,10,0,0,2,1,0,8,0,513,5
East Coast Bays 10,,"Northcross Intermediate School, 10 Sartors Avenue",44,0,1,16,0,96,0,122,8,3,0,0,0,0,1,4,0,295,2
East Coast Bays 10,,"Pinehill School, 2 Hugh Green Drive",46,1,1,15,0,202,0,185,9,7,0,2,1,0,3,6,0,478,6
East Coast Bays 10,,"Progress Hall, 6 Anzac Road",26,8,2,25,0,181,1,183,6,9,1,0,1,0,3,3,1,450,2
East Coast Bays 10,Glenfield,"Meadowood Community House, Unsworth Heights, 55 Meadowood Drive",2,0,0,1,0,3,0,11,1,0,0,0,0,0,0,0,0,18,0
East Coast Bays 10,,"Target Road Primary School, Totara Vale, 80 Target Road",1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
East Coast Bays 10,,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
East Coast Bays 10,,"Westminster Christian School, Unsworth Heights, 31 Westminster Gardens",0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,1,0,10,0
East Coast Bays 10,Greenhithe,"Upper Harbour Primary School, Schnapper Rock, 140 Kyle Road",8,1,0,3,0,23,0,42,0,0,0,0,0,0,0,0,0,77,0
East Coast Bays 10,Long Bay,"Long Bay College, 20 Ashley Avenue",28,3,0,36,0,141,1,177,10,9,0,0,0,2,1,5,0,413,1
East Coast Bays 10,Mairangi Bay,"Mairangi Bay Presbyterian Church Hall, 10 Penzance Road",7,1,0,5,0,25,0,54,1,4,0,0,1,0,0,0,0,98,0
East Coast Bays 10,,"Mairangi Bay School, Galaxy Drive",0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0
East Coast Bays 10,,"Rangitoto College, 564 East Coast Road",40,2,0,24,0,138,0,159,7,8,1,0,0,0,4,3,0,386,0
East Coast Bays 10,,"Windsor Park Baptist Church, 550 East Coast Road",8,2,0,12,0,53,0,76,6,4,0,0,0,0,0,0,0,161,1
East Coast Bays 10,Milford,"Milford School, 34 Shakespeare Road",1,0,0,2,0,4,0,11,0,1,0,0,0,0,2,0,0,21,0
East Coast Bays 10,Murrays Bay,"Murrays Bay Intermediate School, 37 Sunrise Avenue",28,1,0,7,0,92,0,123,0,6,0,0,0,1,0,2,0,260,0
East Coast Bays 10,Northcross,"Sherwood Primary School, 40 Sartors Avenue",22,0,1,9,0,89,0,113,3,6,0,1,0,1,0,3,0,248,4
East Coast Bays 10,Oteha,"Northcross Community Church, 826A East Coast Road",10,3,0,11,0,46,2,55,6,5,0,0,0,0,1,2,0,141,0
East Coast Bays 10,,"Oteha Valley School, 2 Medallion Drive",29,1,0,27,0,165,0,175,9,9,0,0,0,0,3,4,0,422,1
East Coast Bays 10,Redvale,"East Coast Bays Bible Baptist Church, 1092 East Coast Road",37,2,0,16,0,86,0,121,13,6,1,0,0,1,0,2,0,285,1
East Coast Bays 10,Rosedale,"Kowhai Kids Centre, 265 Albany Highway",27,1,1,8,0,61,0,115,5,5,0,0,0,0,2,3,0,228,0
East Coast Bays 10,Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,11,1
East Coast Bays 10,Takapuna,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",1,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,10,0
East Coast Bays 10,,"Takapuna War Memorial Hall, 7 The Strand",2,0,0,1,0,2,1,4,0,2,0,0,0,0,0,0,0,12,0
East Coast Bays 10,Torbay,"Glamorgan School, 145 Glamorgan Drive",70,8,1,24,0,304,3,229,18,12,2,3,0,0,0,9,0,683,2
East Coast Bays 10,,"Torbay School, 60 Deep Creek Road",49,5,0,40,0,241,0,224,11,14,0,1,1,1,0,8,0,595,1
East Coast Bays 10,,"Torbay Senior Citizens Club, 37 Watea Road",65,9,2,40,0,271,1,232,19,22,0,0,0,0,0,10,1,672,3
East Coast Bays 10,Non-place,Overseas Special Votes Including Defence Force - East Coast Bays,41,8,1,127,0,421,1,196,15,5,0,0,0,3,2,13,0,833,0
East Coast Bays 10,Non-place,Overseas Votes Allowed for Party Only - East Coast Bays,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0
East Coast Bays 10,Non-place,Special Votes BEFORE Polling Day - East Coast Bays,232,25,18,233,0,1299,7,1085,53,48,2,7,0,1,12,49,2,3073,17
East Coast Bays 10,Non-place,Special Votes ON Polling Day - East Coast Bays,154,30,15,112,0,866,9,734,48,33,1,2,0,1,10,38,0,2053,22
East Coast Bays 10,Non-place,Votes Allowed for Party Only - East Coast Bays,22,7,0,25,0,116,0,88,4,4,0,1,0,0,1,7,1,276,1
East Coast Bays 10,Non-place,Voting places where less than 6 votes were taken,6,0,0,1,0,7,0,5,2,1,0,0,0,0,0,0,0,22,0
