Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
West Coast-Tasman 61,,"St Mary's Primary School Hall, 87 Sewell Street",1,1,0,5,0,32,0,17,3,4,0,0,0,0,0,1,0,64,1
West Coast-Tasman 61,Inangahua,"Inangahua Hall, 49 Upper Buller Gorge Road",0,0,0,6,0,8,0,7,0,0,0,0,0,0,0,0,0,21,2
West Coast-Tasman 61,Māpua,"Mapua Hall, 72 Aranui Road",85,2,1,129,0,411,0,158,9,16,2,0,0,3,0,16,0,832,1
West Coast-Tasman 61,Mokihinui,"Mokihinui Hall, Lewis Street",2,0,0,0,0,12,0,15,0,1,0,0,0,0,0,0,0,30,0
West Coast-Tasman 61,Motueka,"Baptist Church, 15 Greenwood Street",170,48,6,275,0,1508,5,589,68,69,8,3,5,0,1,30,1,2786,20
West Coast-Tasman 61,,"Huia Club Rooms, 186 High St",195,61,12,278,0,1148,4,437,22,51,11,1,4,2,1,15,1,2243,13
West Coast-Tasman 61,,"Motueka South School, 450 High Street",16,1,3,14,0,90,1,38,1,3,0,1,0,0,0,2,0,170,1
West Coast-Tasman 61,,"Parklands School, Aniwaniwa Building, 9-19 Pah Street",13,4,0,18,0,100,1,26,0,2,0,0,0,0,0,1,0,165,0
West Coast-Tasman 61,Murchison,"Murchison Area School, 61 Waller Street",12,1,1,14,0,62,0,46,4,6,1,0,0,0,0,6,1,154,3
West Coast-Tasman 61,Nelson,"Corner Hardy & Collingwood Street, 286-290 Hardy St",23,3,1,23,0,65,2,37,0,0,0,0,0,0,0,1,0,155,0
West Coast-Tasman 61,Paroa,"Paroa School, 494 Main South Road",10,1,1,2,0,53,1,40,0,8,0,0,0,0,0,0,0,116,2
West Coast-Tasman 61,Reefton,"St John Station, 8 Smith St",55,12,3,21,1,229,2,164,20,17,3,0,0,0,0,6,0,533,4
West Coast-Tasman 61,,"Richmond Library, 280 Queen Street",78,12,0,108,0,339,2,160,17,17,1,1,0,4,0,8,0,747,0
West Coast-Tasman 61,,"Richmond Mall Carpark Entrance, Queen Street",102,8,3,70,0,451,2,245,27,21,7,5,0,0,0,7,0,948,4
West Coast-Tasman 61,,"Richmond Mall Central Site, Queen Street",100,12,0,52,0,427,2,208,21,17,3,2,0,0,0,15,1,860,4
West Coast-Tasman 61,,"Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",111,9,6,63,0,402,2,198,16,16,5,1,0,0,0,12,0,841,4
West Coast-Tasman 61,Riwaka,"Riwaka School, 20 School Road",11,2,0,13,0,77,0,19,0,4,0,0,0,0,0,0,0,126,1
West Coast-Tasman 61,Tākaka,"Tākaka Anglican Church Hall, 42 Commercial Street",114,67,6,422,0,918,3,268,27,16,21,2,2,3,0,31,1,1901,9
West Coast-Tasman 61,Tapawera,"Tapawera Area School, 46 Main Road",5,2,0,10,0,31,0,22,2,1,0,0,0,0,0,2,0,75,0
West Coast-Tasman 61,Wakefield,"Wakefield School, 66 Edward Street",64,6,1,24,0,237,1,122,9,10,0,0,0,1,0,4,0,479,0
West Coast-Tasman 61,Westport,"Former Take Note Building, 106 Palmerston St",157,17,7,103,0,1458,1,411,36,108,14,0,10,1,0,31,1,2355,23
West Coast-Tasman 61,,"St Canice's School, 24a Brougham Street",20,0,0,2,0,51,0,20,3,3,0,0,1,0,0,0,0,100,3
West Coast-Tasman 61,,"Westport North School, 65 Cobden Street",4,0,0,3,0,73,0,18,1,4,0,0,0,0,0,1,1,105,2
West Coast-Tasman 61,Non-place,Rest Homes Team - Tasman,0,0,0,2,0,32,0,11,1,1,0,0,1,0,0,0,0,48,2
West Coast-Tasman 61,Ahaura,"Awahono School, 20 Napoleon Street",20,0,0,1,0,29,0,67,1,3,0,0,0,0,0,1,0,122,0
West Coast-Tasman 61,Appleby,"Appleby School, 19 Moutere Highway",28,0,1,13,0,70,0,77,0,2,1,0,0,1,0,3,0,196,1
West Coast-Tasman 61,Arahura,"Te Rūnanga o Ngāti Waewae Marae, 1 Old Christchurch Road",10,0,0,2,0,22,0,11,0,5,0,0,0,0,0,2,0,52,0
West Coast-Tasman 61,Barrytown,"Barrytown School, Cargill Road",11,0,1,7,0,26,0,20,0,5,0,0,0,0,0,0,0,70,0
West Coast-Tasman 61,Blackball,"Blackball Paparoa Range School, 3 Chamberlain Street",14,7,4,7,0,72,0,23,0,9,1,1,0,0,0,1,0,139,1
West Coast-Tasman 61,Brightwater,"Brightwater School, 106 Ellis Street",71,10,0,26,0,228,1,179,9,15,2,6,0,0,0,11,1,559,1
West Coast-Tasman 61,Bruce Bay,"Bruce Bay Hall, State Highway 6",6,0,0,0,0,7,0,29,0,1,1,0,0,0,0,0,0,44,0
West Coast-Tasman 61,Camerons,"Bill Maher Hall, Corner Pandora Avenue & Main South Road",12,2,0,3,0,50,0,36,1,8,2,1,0,0,0,3,0,118,1
West Coast-Tasman 61,Charleston,"Underworld Adventure Centre, 7368 State Highway 6",8,1,0,7,0,27,0,20,1,4,0,0,0,1,0,1,0,70,0
West Coast-Tasman 61,Cobden,"Cobden School, 53 Fox Street",30,6,3,15,0,166,0,70,7,18,2,1,0,0,0,4,1,323,2
West Coast-Tasman 61,Collingwood,"Collingwood Memorial Hall, 9 Tasman Street",17,2,0,17,0,79,1,66,7,12,2,0,0,0,0,3,0,206,2
West Coast-Tasman 61,Dobson,"Dobson Paparoa Range School, Herald Street",25,0,1,2,0,67,2,77,1,13,2,1,0,1,0,1,1,194,1
West Coast-Tasman 61,Dovedale,"Dovedale School, 1220 Dovedale Road",14,4,0,15,0,63,0,39,5,5,1,0,0,0,0,3,0,149,0
West Coast-Tasman 61,Fox Glacier,"Fox Glacier Community Centre, 45 Cook Flat Road",7,0,0,5,0,13,0,50,0,1,0,0,0,0,0,1,0,77,1
West Coast-Tasman 61,Foxhill,"Rutherford Memorial Hall, 658 Wakefield-Kohatu Highway",28,3,0,1,0,53,0,49,3,4,1,0,0,1,0,0,0,143,2
West Coast-Tasman 61,Franz Josef,"Franz Josef Medical Centre, Community Room, 97 Cron Street",20,1,2,17,0,55,1,53,1,2,0,0,0,0,0,3,0,155,0
West Coast-Tasman 61,Golden Bay,"Aorere Hall, 938 Collingwood-Bainham Main Road",6,1,0,5,0,14,0,20,2,2,0,0,0,0,0,1,0,51,0
West Coast-Tasman 61,Greymouth,"Blaketown School, 90 Blake Street",25,3,1,5,0,112,1,53,4,18,0,1,0,0,1,1,0,225,1
West Coast-Tasman 61,,"Former House of Travel Building, 109 Mackay Street",27,5,2,4,0,95,0,122,3,13,0,0,0,0,0,2,0,273,0
West Coast-Tasman 61,,"Greymouth High School, High Street",13,1,0,9,0,126,0,65,6,3,3,0,1,0,0,1,0,228,1
West Coast-Tasman 61,,"Greymouth Main School, 12 Joyce Crescent",36,3,1,9,0,120,0,116,1,16,1,0,0,0,0,4,0,307,0
West Coast-Tasman 61,,"Karoro School, 77 Main South Road",23,1,1,3,0,78,1,74,5,9,0,0,0,0,0,1,0,196,2
West Coast-Tasman 61,,"Tai Poutini Polytechnic, Conference Room, 73-87 Tainui Street",18,5,4,8,0,93,0,62,5,18,3,1,0,0,0,5,0,222,3
West Coast-Tasman 61,Haast,"Haast Rescue Centre, Pauareka Road",21,0,1,4,0,12,1,29,0,1,0,0,0,0,0,0,0,69,0
West Coast-Tasman 61,,"Haast School, Hannahs Clearing",7,0,0,0,0,26,0,31,2,0,0,0,0,0,0,0,0,66,0
West Coast-Tasman 61,Hari Hari,"South Westland Area School, 92 Wanganui Flat Road",27,7,2,1,0,45,0,83,0,4,0,0,0,1,0,1,0,171,0
West Coast-Tasman 61,Hokitika,"Church of Christ, Corner Sale Street & Stafford Street",21,1,0,2,0,71,0,72,0,7,1,4,2,0,0,1,0,182,2
West Coast-Tasman 61,,"Hokitika Westland RSA, 22 Sewell Street",45,1,2,12,0,120,2,124,4,10,3,2,2,0,0,5,0,332,0
West Coast-Tasman 61,,"Kokatahi-Kowhitirangi School, 35 Upper Kokatahi Road",10,0,1,0,0,13,0,47,0,1,0,0,0,0,0,0,0,72,1
West Coast-Tasman 61,,"St Mary's Primary School Hall, 87 Sewell Street",18,0,3,7,0,63,0,59,2,6,0,0,0,0,0,2,0,160,1
West Coast-Tasman 61,,"Westland High School, 140 Hampden Street",11,0,0,4,0,74,0,48,0,6,0,0,1,0,0,2,0,146,2
West Coast-Tasman 61,Ikamatua,"Ikamatua Hall, State Highway 7",30,4,1,0,0,24,0,70,3,3,0,0,1,0,0,2,0,138,0
West Coast-Tasman 61,Kaiata,"Kaiata Hall, 12 Golf Links Road",7,2,0,1,0,47,0,25,2,10,0,0,0,0,0,0,0,94,0
West Coast-Tasman 61,Kaiteriteri,"Kaiteriteri Camp Function Room, 5 Kaiteriteri-Sandy Bay Road",12,0,0,11,0,36,0,34,2,1,0,0,0,0,0,0,0,96,0
West Coast-Tasman 61,Kaniere,"Kaniere School, 16 Camp Street",17,3,1,1,0,39,0,44,0,3,0,1,1,0,0,1,0,111,0
West Coast-Tasman 61,Karamea,"Karamea Area School, 105 Waverley Street",31,2,0,17,0,123,0,75,2,9,3,0,1,2,0,8,0,273,1
West Coast-Tasman 61,Kowhitirangi,"Kowhitirangi Hall, Kaniere-Kowhitirangi Road",17,0,3,0,0,10,1,37,0,3,1,0,2,0,0,0,0,74,0
West Coast-Tasman 61,Kumara,"Kumara Memorial Hall, 58 Seddon Street",19,2,0,6,0,87,0,52,3,8,5,0,0,0,0,0,0,182,2
West Coast-Tasman 61,Little Wanganui,"Little Wanganui Hall, 3288 Karamea Highway",10,7,1,4,0,31,0,28,0,2,2,0,0,0,0,1,0,86,1
West Coast-Tasman 61,Lower Moutere,"Lower Moutere School Hall, 8 School Road",34,7,1,24,0,75,0,49,8,7,1,0,0,0,0,3,0,209,2
West Coast-Tasman 61,Māpua,"Mapua Hall, 72 Aranui Road",61,6,1,59,0,285,4,181,14,22,0,1,0,0,0,17,0,651,2
West Coast-Tasman 61,Mārahau,"Marahau Fire Station Hall, Sandy Bay-Marahau Road",2,6,1,15,0,45,0,14,0,2,0,0,0,0,0,0,0,85,0
West Coast-Tasman 61,Maruia,"Maruia School, 1956 State Highway 65",13,0,1,0,0,14,0,32,0,2,0,0,0,0,0,0,0,62,0
West Coast-Tasman 61,Moana,"Lake Brunner School, 21 Ahau Street",9,2,1,7,0,62,0,62,4,4,0,0,1,1,0,3,0,156,1
West Coast-Tasman 61,Motueka,"Baptist Church, 15 Greenwood Street",28,2,1,12,0,140,2,76,9,8,1,0,0,0,0,5,0,284,0
West Coast-Tasman 61,,"Huia Club Rooms, 186 High St",35,10,2,29,0,134,0,61,4,6,3,1,0,0,0,4,0,289,4
West Coast-Tasman 61,,"Motueka South School, 450 High Street",29,2,1,30,0,132,1,50,6,8,2,0,1,0,0,3,0,265,2
West Coast-Tasman 61,,"Parklands School, Aniwaniwa Building, 9-19 Pah Street",23,6,2,27,0,132,0,49,4,5,1,1,0,0,0,3,0,253,2
West Coast-Tasman 61,Murchison,"Murchison Area School, 61 Waller Street",66,11,1,22,1,118,0,104,11,7,2,0,1,0,0,5,0,349,1
West Coast-Tasman 61,Nelson,"Corner Hardy & Collingwood Street, 286-290 Hardy St",5,0,0,3,0,16,0,1,0,0,0,0,0,0,0,0,0,25,0
West Coast-Tasman 61,Nelson Creek,"Nelson Creek Hall, Nelson Creek Road",6,1,1,0,0,27,0,26,3,7,1,0,0,0,0,0,0,72,0
West Coast-Tasman 61,Ngahere,"Ngahere Fire Station, Main Road",17,0,0,0,0,17,0,32,3,1,0,0,1,0,0,1,0,72,0
West Coast-Tasman 61,Ngakawau,"Ngakawau Domain Hall, Main Road",7,3,1,12,0,105,0,26,2,7,2,0,0,0,0,0,0,165,3
West Coast-Tasman 61,Ngātīmoti,"Ngatimoti School, 4 Greenhill Road",16,14,0,46,0,61,0,24,3,6,1,0,0,0,0,0,0,171,0
West Coast-Tasman 61,Onekaka,"Onekaka Hall, 1202 Takaka-Collingwood Highway (State Highway 60)",6,7,0,56,0,38,0,13,2,1,3,0,0,1,0,1,0,128,0
West Coast-Tasman 61,Pākawau,"Pakawau Hall, 1299 Collingwood-Puponga Main Road",17,4,0,8,0,39,0,35,2,2,1,0,2,0,0,1,0,111,0
West Coast-Tasman 61,Paroa,"Paroa School, 494 Main South Road",41,8,0,6,0,125,0,159,3,11,0,0,1,1,0,4,0,359,1
West Coast-Tasman 61,Pōhara,"Pohara Hall, Abel Tasman Drive",12,2,0,33,0,61,0,34,1,3,0,1,0,0,0,4,0,151,0
West Coast-Tasman 61,Pokororo,"Pokororo Public Hall, 2032 Motueka River West Bank Road",7,4,1,15,0,40,0,6,2,3,1,0,1,0,0,4,0,84,1
West Coast-Tasman 61,Punakaiki,"Punakaiki Canoes, 4300 State Highway 6",3,0,0,19,0,24,0,13,0,1,0,0,0,0,0,0,0,60,0
West Coast-Tasman 61,Puramāhoi,"Puramahoi Hall, 876 Takaka-Collingwood Highway (State Highway 60)",6,1,0,7,0,33,0,17,1,1,0,0,1,0,0,2,0,69,0
West Coast-Tasman 61,Redwood Valley,"Redwood Valley Hall, 484 Moutere Highway",16,1,0,6,0,49,0,68,5,3,1,0,2,0,0,0,0,151,0
West Coast-Tasman 61,Reefton,"St John Station, 8 Smith St",29,7,3,5,0,76,1,98,4,10,2,0,0,0,0,4,0,239,1
West Coast-Tasman 61,Richmond,"Garin College, 35 Champion Road",2,1,0,0,0,4,0,1,2,1,1,0,0,0,0,1,0,13,0
West Coast-Tasman 61,,"Richmond Library, 280 Queen Street",7,0,0,5,0,18,0,12,1,1,0,0,0,1,0,1,0,46,2
West Coast-Tasman 61,,"Richmond Mall Carpark Entrance, Queen Street",21,1,0,2,0,39,0,8,3,5,0,0,0,0,0,0,0,79,0
West Coast-Tasman 61,,"Richmond Mall Central Site, Queen Street",8,0,2,2,0,31,0,14,0,0,0,0,0,0,0,1,0,58,0
West Coast-Tasman 61,,"Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",7,0,0,3,0,27,1,18,1,4,1,0,0,0,0,1,0,63,0
West Coast-Tasman 61,Riwaka,"Riwaka School, 20 School Road",22,1,0,19,0,98,3,60,2,4,0,0,0,0,0,4,0,213,2
West Coast-Tasman 61,Ross,"Ross School, 5 Moorhouse Street",31,0,0,6,0,58,0,71,1,3,1,0,0,0,0,0,0,171,2
West Coast-Tasman 61,Runanga,"Runanga School Hall, Duncan Street",24,5,2,8,0,170,0,64,6,20,0,0,1,0,0,2,0,302,5
West Coast-Tasman 61,Stanley Brook,"Stanley Brook Hall, 3476 Motueka Valley Highway",10,3,0,7,0,19,0,22,1,2,0,0,0,0,0,1,0,65,1
West Coast-Tasman 61,St Arnaud,"Lake Rotoiti School, 19 Main Road",23,1,0,11,0,31,0,41,5,1,1,4,0,0,0,1,0,119,1
West Coast-Tasman 61,Tākaka,"Central Takaka School, 44 Central Takaka Road",8,4,0,11,0,38,0,25,1,2,4,0,0,0,0,2,0,95,1
West Coast-Tasman 61,,"Golden Bay High School, 12 Waitapu Road",25,13,0,15,0,87,0,26,5,8,4,0,0,0,0,2,0,185,1
West Coast-Tasman 61,,"Tākaka Anglican Church Hall, 42 Commercial Street",16,9,0,47,0,89,0,33,5,0,2,0,2,0,0,4,0,207,0
West Coast-Tasman 61,Tapawera,"Tapawera Area School, 46 Main Road",41,1,2,8,2,113,1,84,15,13,4,0,0,0,0,6,0,290,4
West Coast-Tasman 61,Tasman,"Tasman School, 417 Aporo Road",34,1,0,35,0,109,0,54,1,12,2,0,0,0,0,7,0,255,0
West Coast-Tasman 61,Taylorville,"Brunnerton Lodge and Backpackers, 745 Taylorville Road",3,1,0,2,0,29,0,12,1,3,0,0,0,0,0,0,0,51,0
West Coast-Tasman 61,Umukurī,"Brooklyn School, 256 Umukuri Road",13,1,0,13,0,68,1,32,2,8,1,0,1,0,0,1,0,141,0
West Coast-Tasman 61,Upper Moutere,"Mahana School, 15 School Road",32,2,0,16,0,61,0,41,1,6,2,1,0,0,0,2,0,164,1
West Coast-Tasman 61,,"Upper Moutere School Hall, Main Road",38,6,1,30,0,142,0,82,9,11,0,0,0,1,0,8,0,328,1
West Coast-Tasman 61,Upper Tākaka,"Upper Tākaka Community Hall, 2 Aaron Creek Road",7,2,0,6,0,16,0,12,2,0,0,0,0,0,0,0,0,45,0
West Coast-Tasman 61,Waimangaroa,"Waimangaroa Hall, Banbury Street",16,1,0,6,0,62,0,20,1,4,0,0,1,0,0,1,0,112,1
West Coast-Tasman 61,Wakefield,"Wakefield School, 66 Edward Street",83,8,2,34,0,295,0,172,20,11,0,3,1,0,0,10,1,640,6
West Coast-Tasman 61,Westport,"St Canice's School, 24a Brougham Street",34,2,4,6,0,174,1,80,7,22,1,1,0,0,0,9,0,341,2
West Coast-Tasman 61,,"Westport Courthouse, 11 Wakefield Street",21,3,3,9,0,122,0,71,2,28,2,0,0,0,0,3,0,264,3
West Coast-Tasman 61,,"Westport North School, 65 Cobden Street",27,3,3,6,0,172,0,60,6,21,2,0,0,0,0,7,0,307,4
West Coast-Tasman 61,,"Westport South School, 165 Derby Street",22,2,2,2,0,135,0,42,2,6,3,0,0,0,0,5,0,221,2
West Coast-Tasman 61,Whataroa,"Whataroa School, 65 Scally Road",26,2,2,0,0,23,0,55,0,1,0,0,0,0,0,0,0,109,1
West Coast-Tasman 61,Non-place,Overseas Special Votes Including Defence Force - West Coast-Tasman,31,12,3,168,0,335,2,91,9,10,4,0,1,1,0,19,0,686,2
West Coast-Tasman 61,Non-place,Overseas Votes Allowed for Party Only - West Coast-Tasman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
West Coast-Tasman 61,Non-place,Special Votes BEFORE Polling Day - West Coast-Tasman,202,75,40,295,0,1292,8,548,41,70,12,1,2,1,1,44,4,2636,23
West Coast-Tasman 61,Non-place,Special Votes ON Polling Day - West Coast-Tasman,183,56,44,135,0,795,7,411,24,51,18,4,0,3,2,35,2,1770,21
West Coast-Tasman 61,Non-place,Votes Allowed for Party Only - West Coast-Tasman,15,2,6,14,0,121,1,38,1,4,2,0,2,0,0,1,1,208,3
West Coast-Tasman 61,Non-place,Voting places where less than 6 votes were taken,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0
