Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Waiariki 72,Arataki,"Arataki School, 4 Kaimanawa Street",0,0,0,0,0,9,1,0,2,0,0,0,0,0,0,2,0,14,0
Waiariki 72,Hairini,"Baden Powell Centre, Ila Park, 46 Harrisfield Drive",1,0,1,3,0,37,7,4,0,2,0,0,0,0,0,0,0,55,1
Waiariki 72,Maungatapu,"Maungatapu School, 164 Maungatapu Road",0,0,0,6,0,38,12,2,0,3,0,0,0,0,0,1,1,63,0
Waiariki 72,Mount Maunganui,"Arataki Community Centre, Zambuk Way (off Grenada Street)",2,2,2,11,0,96,13,6,1,7,0,1,0,0,0,2,3,146,2
Waiariki 72,,"Bayfair Shopping Centre (opposite Cotton On, near Countdown), corner Girven & Maunganui Roads",6,10,4,35,0,282,59,19,1,19,0,2,0,0,0,7,9,453,4
Waiariki 72,,"HomeZone Shopping Centre - former Fruit and Vegetable shop, Unit 2B 2-10 Owens Place",1,1,1,21,0,135,41,10,0,4,0,0,0,0,0,2,3,219,1
Waiariki 72,,"Mount Maunganui Intermediate School, 21 Lodge Avenue",0,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,11,0
Waiariki 72,Oropi,"Oropi Memorial Hall and Community Centre, 1295 Oropi Road",0,1,0,1,0,8,1,0,0,1,0,0,0,0,0,1,0,13,0
Waiariki 72,Papamoa Beach,"Evans Road Community Church, 30 Evans Road",1,3,1,2,0,31,2,2,0,0,0,0,0,0,0,2,0,44,0
Waiariki 72,,"Golden Sands School, 26 Golden Sands Drive",2,0,0,2,0,9,1,2,0,0,0,0,0,0,0,0,0,16,0
Waiariki 72,,"Papamoa Community Centre, 15 Gravatt Road",2,6,2,14,0,144,30,5,0,12,0,0,0,0,0,2,4,221,0
Waiariki 72,,"Papamoa Plaza, Shop 66 (Near Foodcourt), 7 Gravatt Road",5,10,3,15,0,245,56,17,1,12,0,4,0,0,0,6,3,377,3
Waiariki 72,,"Papamoa Primary School, 312 Dickson Road",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
Waiariki 72,,"Papamoa Sport and Recreation Centre, 80 Alice Way",1,2,1,6,0,41,9,3,0,3,0,1,0,1,0,2,1,71,0
Waiariki 72,,"Te Akau ki Papamoa Primary School, 29 Doncaster Drive",0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,8,0
Waiariki 72,Poike,"Toi Ohomai Institute of Technology Library, Gate 1, 70 Windemere Drive",0,7,0,12,0,52,19,2,0,4,0,0,0,0,0,2,2,100,0
Waiariki 72,Pyes Pa,"Pyes Pā School, 978 Pyes Pa Road",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
Waiariki 72,,"Taumata School, 145 Mortlake Heights",0,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,1,8,0
Waiariki 72,Te Puna,"Te Puna Memorial Hall, 3 Te Puna Road",3,1,1,7,0,59,42,6,0,9,0,0,0,0,1,0,1,130,0
Waiariki 72,,"Te Puna School Hall, (corner Te Puna & Borell Roads)",0,0,0,1,0,10,5,0,0,2,0,0,0,0,0,0,0,18,0
Waiariki 72,Welcome Bay,"Selwyn Ridge Primary School, 20 Holmburn Street",0,0,1,2,0,13,0,1,1,1,0,0,0,0,0,0,0,19,0
Waiariki 72,,"Welcome Bay Community Hall, 240 Welcome Bay Road",2,4,0,6,0,85,27,2,0,5,1,3,0,0,0,0,1,136,1
Waiariki 72,Katikati,"Katikati Primary School, 28 Beach Road",0,1,1,0,0,10,2,0,1,2,0,0,0,0,0,0,0,17,1
Waiariki 72,,"Katikati War Memorial Hall, 29-31 Main Road",2,2,1,0,0,36,3,4,0,5,0,0,0,0,0,0,1,54,0
Waiariki 72,,"Pātuki Manawa - The Hub, 21 Main Road",3,3,0,5,0,59,11,3,1,0,1,0,0,0,0,0,1,87,2
Waiariki 72,Ōmokoroa,"Omokoroa Settler's Hall, 334 Omokoroa Road",1,0,0,1,0,14,3,1,1,2,0,0,0,0,0,1,0,24,0
Waiariki 72,Edgecumbe,"Edgecumbe War Memorial Hall, 1 Kauri Street",1,4,1,5,0,114,16,4,0,2,0,0,0,0,0,2,0,149,3
Waiariki 72,Gisborne,"Whakatane Mobile Team, 79-81 Lowe Street",0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,0
Waiariki 72,Kawerau,"Kawerau Concert Chambers, Ranfurly Court",3,22,6,15,0,531,110,5,3,22,1,2,0,0,0,4,8,732,15
Waiariki 72,Murupara,"New Beginnings Centre, 40 Pine Street",0,7,3,8,0,231,68,5,1,11,0,1,0,0,0,1,8,344,10
