Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Nelson 27,Non-place,Rest Homes Team,2,0,0,3,0,64,0,40,0,6,0,2,0,0,0,0,1,118,5
Nelson 27,Atawhai,"Clifton Terrace School Hall, 888 Atawhai Drive",23,9,0,21,0,122,0,45,3,2,3,4,0,0,0,2,0,234,1
Nelson 27,Brightwater,"Brightwater School, 106 Ellis Street",3,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,17,0
Nelson 27,Enner Glynn,"Enner Glynn School, 10 The Ridgeway",13,0,0,22,0,84,0,46,0,4,0,0,1,0,0,2,1,173,0
Nelson 27,Nelson,"Auckland Point School, 111 Haven Road",6,1,1,13,0,34,0,16,2,1,0,0,0,0,0,0,0,74,0
Nelson 27,,"Central School, 70 Nile Street",12,2,0,21,0,55,0,9,1,2,1,0,1,0,0,3,0,107,0
Nelson 27,,"Corner Hardy & Collingwood Street, 286-290 Hardy St",389,56,8,792,0,2701,12,854,61,61,17,4,3,0,0,119,9,5086,13
Nelson 27,,"Elma Turner Library, 27 Halifax Street",331,57,10,720,0,2738,7,792,51,73,29,15,2,0,0,94,9,4928,26
Nelson 27,,"Trafalgar Street Hall, 67 Trafalgar Street",46,1,0,87,0,344,2,126,12,15,3,0,0,0,0,19,1,656,3
Nelson 27,Nelson South,"Hampden Street School, 250 Hampden Street",18,3,0,22,0,104,2,13,5,2,1,0,1,0,0,1,0,172,0
Nelson 27,,"Victory School Community Centre, 2 Totara Street",37,9,0,93,0,619,4,71,8,9,4,9,2,0,0,14,5,884,13
Nelson 27,Richmond,"Garin College, 35 Champion Road",12,7,0,6,0,71,1,52,5,2,0,0,0,0,0,0,0,156,0
Nelson 27,,"Richmond Library, 280 Queen Street",171,27,1,131,1,1045,3,489,36,38,9,15,0,2,0,14,3,1985,16
Nelson 27,,"Richmond Mall Carpark Entrance, Queen Street",261,34,3,106,0,1444,7,615,62,50,7,12,0,1,2,27,9,2640,16
Nelson 27,,"Richmond Mall Central Site, Queen Street",215,25,9,101,0,1227,1,593,40,42,16,12,1,1,0,22,6,2311,18
Nelson 27,,"Richmond School Community Hall, 14 Cambridge Street",11,1,1,6,0,64,0,21,3,1,0,0,0,0,0,0,0,108,0
Nelson 27,,"Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",305,21,6,156,1,1694,4,771,51,58,13,9,1,2,2,35,12,3141,25
Nelson 27,Stoke,"Broadgreen Intermediate School, 193 Nayland Road",27,2,1,16,0,170,1,58,13,5,0,0,0,0,0,6,2,301,1
Nelson 27,,"Elim Christian Centre, 625 Main Road",16,5,4,3,0,112,0,38,4,4,1,3,0,0,0,1,0,191,1
Nelson 27,,"Greenmeadows Community Centre, Corner Main Road & Songer Street",370,26,7,296,0,3096,10,1115,61,84,5,20,4,1,0,51,13,5159,24
Nelson 27,Tāhunanui,"St Stephen's Church, 61 Tahunanui Drive",101,8,4,114,0,655,3,252,14,20,6,1,1,0,0,21,6,1206,11
Nelson 27,,"Tahunanui Community Hub, 61 Muritai Street",31,3,0,35,0,232,0,75,2,10,0,1,0,1,0,3,0,393,1
Nelson 27,,"Tahunanui School, 69 Muritai Street",9,1,2,14,0,94,0,36,4,2,1,0,1,1,0,1,3,169,1
Nelson 27,Wakefield,"Wakefield School, 66 Edward Street",3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0
Nelson 27,Appleby,"Appleby School, 19 Moutere Highway",3,0,0,1,0,20,0,24,0,3,0,0,0,0,0,0,0,51,0
Nelson 27,Atawhai,"Clifton Terrace School Hall, 888 Atawhai Drive",42,9,2,40,0,182,0,103,12,14,2,2,0,0,0,5,0,413,1
Nelson 27,Brightwater,"Brightwater School, 106 Ellis Street",2,0,0,0,0,24,0,9,0,1,0,0,0,0,0,0,0,36,0
Nelson 27,Enner Glynn,"Enner Glynn School, 10 The Ridgeway",31,3,2,28,0,182,0,88,10,12,0,2,0,0,0,6,2,366,2
Nelson 27,Hira,"Hira School, 800 Main Road",29,2,0,23,0,100,0,45,3,6,1,0,0,0,0,4,0,213,1
Nelson 27,Hope,"Hope School, 316 Paton Road",30,0,0,6,0,56,0,59,4,4,1,1,0,0,0,6,0,167,1
Nelson 27,,"Ranzau School, 111 Ranzau Road",12,1,0,3,0,39,0,61,5,5,2,0,0,0,0,3,0,131,0
Nelson 27,Nelson,"Athletics Nelson Club Rooms, Pioneer Park, Hastings Street",18,3,3,18,0,113,1,41,4,7,2,3,0,0,0,8,0,221,1
Nelson 27,,"Auckland Point School, 111 Haven Road",16,2,1,22,0,88,0,41,1,3,0,1,0,0,0,9,1,185,0
Nelson 27,,"Central School, 70 Nile Street",18,2,0,41,0,109,0,44,6,6,1,0,2,1,0,10,1,241,2
Nelson 27,,"Corner Hardy & Collingwood Street, 286-290 Hardy St",28,6,1,49,0,183,1,110,6,15,1,2,0,0,0,14,2,418,3
Nelson 27,,"Elma Turner Library, 27 Halifax Street",19,5,1,35,0,123,0,43,5,9,0,1,0,0,0,14,0,255,0
Nelson 27,,"Nelson Court House, 200 Bridge Street",22,1,0,20,0,84,0,52,0,5,1,0,0,0,0,5,0,190,0
Nelson 27,,"Trafalgar Street Hall, 67 Trafalgar Street",15,5,1,15,0,75,1,41,3,3,2,1,0,1,0,7,0,170,3
Nelson 27,Nelson South,"Hampden Street School, 250 Hampden Street",32,3,2,32,0,174,1,72,2,8,1,3,0,0,0,8,1,339,1
Nelson 27,,"Victory School Community Centre, 2 Totara Street",23,2,0,32,0,327,1,45,13,12,2,4,0,0,0,8,4,473,6
Nelson 27,Richmond,"Garin College, 35 Champion Road",55,3,0,15,0,156,0,139,6,11,3,4,0,0,0,6,1,399,3
Nelson 27,,"Richmond Library, 280 Queen Street",22,3,1,10,0,94,2,58,9,6,0,0,2,0,0,4,0,211,0
Nelson 27,,"Richmond Mall Carpark Entrance, Queen Street",28,2,1,9,0,124,2,78,11,6,1,4,0,0,0,4,0,270,4
Nelson 27,,"Richmond Mall Central Site, Queen Street",21,5,0,6,0,93,0,57,3,7,0,0,0,0,0,3,0,195,1
Nelson 27,,"Richmond School Community Hall, 14 Cambridge Street",27,1,0,7,0,137,0,94,8,12,1,2,0,0,0,7,0,296,2
Nelson 27,,"Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",51,3,1,21,0,211,1,109,8,17,3,2,0,1,1,6,2,437,4
Nelson 27,,"Waimea Intermediate School, 48 Salisbury Road",15,1,1,6,0,90,1,49,9,2,0,2,0,0,0,3,1,180,1
Nelson 27,Stoke,"Birchwood School, 15 Durham Street",41,0,0,7,0,139,0,49,8,9,1,0,0,0,0,6,0,260,4
Nelson 27,,"Broadgreen Intermediate School, 193 Nayland Road",57,3,0,26,0,235,0,125,9,18,2,1,0,0,0,10,1,487,3
Nelson 27,,"Elim Christian Centre, 625 Main Road",31,4,3,9,0,161,1,67,3,10,2,3,1,1,0,3,3,302,2
Nelson 27,,"Greenmeadows Community Centre, Corner Main Road & Songer Street",61,1,1,29,0,345,0,147,14,14,1,1,2,0,0,8,3,627,2
Nelson 27,Tāhunanui,"Church of Christ Hall, 29 Parkers Road",20,4,2,11,0,111,0,55,5,12,1,0,0,0,0,2,1,224,3
Nelson 27,,"St Stephen's Church, 61 Tahunanui Drive",5,0,0,6,0,55,0,34,0,2,0,0,0,0,0,8,0,110,1
Nelson 27,,"Tahunanui School, 69 Muritai Street",27,7,3,24,0,140,3,64,6,5,0,3,0,0,1,4,0,287,1
Nelson 27,The Wood,"Sun City Darts Hall, Guppy Park, Sovereign Street",7,4,1,12,0,35,0,16,1,4,0,0,0,0,0,9,0,89,1
Nelson 27,Wakefield,"Wakefield School, 66 Edward Street",0,1,0,0,0,7,0,2,0,1,0,0,0,0,0,2,0,13,0
Nelson 27,Non-place,Overseas Special Votes Including Defence Force - Nelson,41,15,0,201,0,513,0,97,4,7,3,0,2,0,0,28,2,913,0
Nelson 27,Non-place,Overseas Votes Allowed for Party Only - Nelson,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0
Nelson 27,Non-place,Special Votes BEFORE Polling Day - Nelson,229,39,30,339,0,1761,11,611,43,63,14,19,4,3,1,82,20,3269,28
Nelson 27,Non-place,Special Votes ON Polling Day - Nelson,133,33,24,132,0,775,5,298,31,27,9,12,2,1,2,35,3,1522,16
Nelson 27,Non-place,Votes Allowed for Party Only - Nelson,16,9,6,14,0,103,2,21,0,4,0,0,0,0,0,3,2,180,4
Nelson 27,Non-place,Voting places where less than 6 votes were taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
