Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Coromandel 7,,"University of Waikato - Tauranga Campus, Durham Street",0,1,0,1,0,8,0,1,0,2,0,0,0,0,0,0,0,13,0
Coromandel 7,Bethlehem,"Bethlehem Town Centre #3, 19 Bethlehem Road",16,2,1,2,0,34,0,48,3,5,0,0,0,0,0,2,0,113,1
Coromandel 7,,"Bethlehem Town Centre (between The Coffee Club & Columbus Coffee), 19 Bethlehem Road",35,4,1,14,0,81,0,99,3,6,0,0,0,0,0,2,0,245,0
Coromandel 7,,"Bethlehem Town Centre (by Hammer Hardware), 19 Bethlehem Rd",49,3,1,16,0,143,2,137,7,11,1,1,0,0,0,4,0,375,1
Coromandel 7,Coromandel,"Coromandel Citizen's Hall, 455 Kapanga Road",87,26,0,120,0,637,2,367,8,43,6,1,0,1,0,7,1,1306,10
Coromandel 7,Kaiaua,"Kaiaua School, 1061 East Coast Road",17,2,2,2,0,46,2,51,0,0,0,0,0,0,0,1,0,123,0
Coromandel 7,Katikati,"Katikati Primary School, 28 Beach Road",37,8,0,13,0,142,0,120,11,8,2,0,1,1,0,5,0,348,4
Coromandel 7,,"Katikati War Memorial Hall, 29-31 Main Road",177,24,0,41,0,452,1,487,27,39,1,2,0,1,0,7,0,1259,15
Coromandel 7,,"Pātuki Manawa - The Hub, 21 Main Road",368,46,4,143,0,1388,6,1248,62,105,4,3,1,5,1,12,0,3396,31
Coromandel 7,Mount Maunganui,"Bayfair Shopping Centre (opposite Cotton On, near Countdown), corner Girven & Maunganui Roads",9,2,0,3,0,38,0,24,1,4,0,0,0,0,0,2,0,83,1
Coromandel 7,,"Mt Maunganui Surf Club, 21 Adams Avenue",2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0
Coromandel 7,Ngatea,"Ngatea War Memorial Hall, 66 Orchard West Road",158,17,5,23,2,542,0,562,9,40,7,2,0,0,0,3,0,1370,13
Coromandel 7,Ōmokoroa,"Omokoroa Settler's Hall, 334 Omokoroa Road",232,20,1,74,0,702,1,946,40,47,0,3,2,0,0,13,1,2082,8
Coromandel 7,Paeroa,"Paeroa Memorial Hall, 144 Normanby Road",181,44,6,93,1,1204,8,633,57,85,4,6,0,0,1,21,2,2346,32
Coromandel 7,Pahoia,"Pahoia School, Community Hall, 29 Esdaile Road",16,4,0,10,0,46,0,39,2,2,0,0,0,0,0,3,0,122,0
Coromandel 7,Poike,"Toi Ohomai Institute of Technology Library, Gate 1, 70 Windemere Drive",3,1,0,1,0,9,1,3,2,1,0,0,0,0,0,0,0,21,0
Coromandel 7,Pukekohe,"Old Post Office Building, 7 Hall St",0,2,0,1,0,18,0,4,0,1,0,0,0,0,0,0,0,26,0
Coromandel 7,Tairua,"Tairua Community Hall, 210 Main Road",123,23,4,99,0,505,2,389,18,24,4,4,0,0,0,4,0,1199,10
Coromandel 7,Tauranga,"Ex i-Site Centre (next to Tauranga Library), 95 Willow St",6,0,0,5,0,21,1,15,0,0,0,0,0,0,0,1,0,49,0
Coromandel 7,Tauriko,"Tauranga Crossing (ground floor next to H&M), Tauranga Crossing Shopping Centre",6,2,0,6,0,37,1,39,1,3,0,2,0,0,0,0,0,97,0
Coromandel 7,Te Aroha,"Silver Fern Farms Events Centre (Seales Winslow and Ballance Rooms), 44 Stanley Avenue",2,0,2,3,0,5,0,2,0,0,0,0,0,0,0,0,0,14,0
Coromandel 7,Te Puna,"Te Puna Memorial Hall, 3 Te Puna Road",59,6,1,27,0,145,1,176,11,9,0,0,0,0,0,12,0,447,1
Coromandel 7,Thames,"Thames Civic Centre Auditorium, 200 Mary Street",280,52,13,285,0,2182,7,1052,61,113,8,8,0,1,2,15,0,4079,27
Coromandel 7,,"Thames High School, 300 Sealy Street",22,2,1,15,0,161,0,92,4,11,1,1,0,0,0,2,0,312,1
Coromandel 7,,"Thames South School, Corner Grey & Rolleston Streets",6,2,0,11,0,87,1,30,4,2,0,0,0,0,0,2,0,145,1
Coromandel 7,Waihi,"Waihi East School, 8 Donnelly Street",10,0,0,8,0,24,0,24,1,4,1,0,0,0,0,0,0,72,1
Coromandel 7,,"Waihi Memorial Hall, 41 Seddon Street",269,43,10,190,0,1825,3,921,74,130,9,23,1,4,0,31,0,3533,39
Coromandel 7,Waihi Beach,"Waihi Beach Community Centre, 102 Beach Road",124,16,2,51,0,458,3,382,4,26,0,5,0,1,0,13,0,1085,8
Coromandel 7,Whangamatā,"Whangamata Rugby & Sports Club, 135 Aicken Road",281,23,4,102,1,1000,4,988,27,53,2,1,1,1,0,16,0,2504,22
Coromandel 7,Whitianga,"Crossroads Encounter Fellowship, 36 Cook Drive",235,15,8,107,0,878,0,688,29,39,4,4,1,0,1,16,1,2026,15
Coromandel 7,,"Thames Coromandel District Council Conference Room, 10 Monk Street",207,22,1,161,0,705,1,573,9,26,3,1,1,2,0,15,0,1727,10
