Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Whangaparāoa 63,Redvale,"East Coast Bays Bible Baptist Church, 1092 East Coast Road",3,6,1,1,0,14,0,19,1,0,1,0,0,0,0,0,0,46,1
Whangaparāoa 63,Silverdale,"Millwater Your Place Childcare, 165 Wainui Road",19,0,0,7,0,80,1,99,4,3,0,0,0,1,1,3,0,218,1
Whangaparāoa 63,,"Northgate Baptist Church, 6 Hibiscus Coast Highway",47,4,0,11,0,85,2,150,5,6,0,0,0,1,0,3,0,314,1
Whangaparāoa 63,,"Silverdale Centre, Shop 12, 61 Silverdale Street",47,5,0,21,0,197,0,260,8,8,0,2,0,0,2,15,0,565,1
Whangaparāoa 63,,"Silverdale Primary School, 4 Longmore Lane",36,4,1,5,0,100,0,147,10,7,0,1,0,0,0,5,0,316,0
Whangaparāoa 63,,"Stella Maris School, 50 Silverdale Street",26,1,0,7,0,67,0,82,7,7,0,0,0,0,1,3,0,201,0
Whangaparāoa 63,Stanmore Bay,"Stanmore Bay Pool and Leisure Centre, 159 Brightside Road",52,8,1,21,0,154,1,173,17,13,2,0,0,2,0,8,0,452,1
Whangaparāoa 63,,"Stanmore Bay School, 30 Waiora Road",32,5,4,24,0,127,0,113,10,10,0,1,0,0,0,7,0,333,0
Whangaparāoa 63,Stillwater,"Stillwater Community Hall, 1A Duck Creek Road",14,4,1,12,0,75,1,51,1,5,0,0,0,0,0,4,0,168,1
Whangaparāoa 63,Whangaparāoa,"Coast Plaza Whangaparāoa, Shop 308, 719 Whangaparaoa Road",71,12,0,28,0,262,0,250,15,20,1,0,0,3,0,8,0,670,2
Whangaparāoa 63,Non-place,Overseas Special Votes Including Defence Force - Whangaparāoa,40,22,1,109,0,355,1,197,12,8,0,0,0,2,0,19,0,766,0
Whangaparāoa 63,Non-place,Overseas Votes Allowed for Party Only - Whangaparāoa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Whangaparāoa 63,Non-place,Special Votes BEFORE Polling Day - Whangaparāoa,380,61,24,265,0,1818,14,1331,103,85,10,8,1,5,2,69,2,4178,25
Whangaparāoa 63,Non-place,Special Votes ON Polling Day - Whangaparāoa,209,34,24,131,0,940,21,755,50,53,7,1,0,3,3,45,1,2277,15
Whangaparāoa 63,Non-place,Votes Allowed for Party Only - Whangaparāoa,15,1,2,22,0,133,2,49,3,7,2,0,0,0,0,4,1,241,3
Whangaparāoa 63,Non-place,Voting places where less than 6 votes were taken,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0
