Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Tukituki 54,Non-place,Mobile AVP1,0,0,0,2,0,7,0,0,1,1,0,0,0,0,0,0,0,11,0
Tukituki 54,Akina,"Hastings Central School, 400 Karamu Road South (corner Southampton Street)",7,0,1,8,0,108,0,33,5,3,0,1,0,0,0,2,0,168,0
Tukituki 54,,"Hastings Christian School, 1009 Copeland Road",10,0,0,6,0,80,1,33,18,1,0,1,0,0,0,2,0,152,3
Tukituki 54,,"St Joseph's School, 404 Eastbourne Street East",6,1,1,13,0,104,1,32,3,1,1,0,0,1,0,1,0,165,2
Tukituki 54,Bridge Pa,"Bridge Pa School, 1642 Maraekakaho Road",4,1,1,5,0,27,0,15,4,1,0,0,0,0,0,0,0,58,2
Tukituki 54,Camberley,"Camberley Community Centre, 703 Kiwi Street",12,2,0,9,0,228,5,38,7,7,1,2,0,0,0,5,1,317,10
Tukituki 54,Clive,"Clive Community Hall, 162 Main Road",116,13,4,76,0,611,4,343,15,22,1,1,1,0,0,18,0,1225,6
Tukituki 54,Flaxmere,"Cook Island Community Centre, 7 Swansea Road",15,1,3,11,0,170,1,27,7,7,1,1,0,0,0,1,0,245,3
Tukituki 54,,"Flaxmere Christian Fellowship Church, 220 Flaxmere Avenue",1,4,1,1,0,52,0,17,2,4,0,1,0,0,0,0,1,84,0
Tukituki 54,,"Flaxmere Community Centre, 30 Swansea Road",45,10,11,41,0,933,13,162,21,38,1,9,0,1,0,8,1,1294,19
Tukituki 54,,"Flaxmere Primary School Hall, 12 Whitby Crescent",2,1,0,3,0,67,0,26,1,3,0,1,0,0,0,0,0,104,2
Tukituki 54,,"Irongate School, 16 Walton Way",0,0,1,1,0,47,0,8,1,0,0,0,0,0,0,0,0,58,1
Tukituki 54,Frimley,"Frimley School, 202 Frimley Road",28,1,1,12,0,168,2,113,11,5,0,2,0,0,0,8,0,351,6
Tukituki 54,Haumoana,"Haumoana School Hall, 7 Raymond Road",21,7,0,34,0,131,0,62,1,5,0,0,0,0,0,5,0,266,1
Tukituki 54,Havelock North,"Havelock North Function Centre, 30 Te Mata Road",895,57,7,481,0,3213,7,3180,127,120,3,12,3,3,1,60,1,8170,50
Tukituki 54,,"Havelock North High School, 177 Te Mata Road",16,0,0,10,0,86,0,67,1,2,0,0,0,0,0,4,0,186,1
Tukituki 54,,"Lucknow School, 42 Elliott Crescent",17,1,0,2,0,67,1,38,2,2,0,0,0,0,0,0,0,130,1
