Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Upper Harbour 55,Northcote,"AUT North Campus, AF113A, 90 Akoranga Drive",2,0,0,1,0,18,0,7,2,0,0,0,0,0,0,1,0,31,0
Upper Harbour 55,Rosedale,"Kowhai Kids Centre, 265 Albany Highway",14,3,0,1,0,22,0,19,2,0,0,0,0,0,0,1,0,62,0
Upper Harbour 55,Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",39,4,1,25,0,266,2,109,21,11,0,0,0,0,3,7,0,488,3
Upper Harbour 55,,"Sunnynook School, 27 Lyford Crescent",2,0,0,3,0,19,0,4,0,0,0,0,0,0,0,1,0,29,0
Upper Harbour 55,,"Wairau Intermediate School, 113 Becroft Drive",5,0,0,1,0,50,0,27,0,1,0,0,0,0,1,2,0,87,0
Upper Harbour 55,Takapuna,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,7,0
Upper Harbour 55,,"Takapuna War Memorial Hall, 7 The Strand",7,0,1,6,0,36,1,30,1,1,0,0,0,0,0,6,0,89,0
Upper Harbour 55,West Harbour,"Marina View School, West Harbour, 97 Marina View Drive",92,3,3,44,0,362,2,350,5,14,1,1,0,2,4,6,0,889,8
Upper Harbour 55,,"Westgate Baptist Church, West Harbour, 67 Hobsonville Road",134,9,3,39,0,558,6,459,29,34,1,1,0,3,1,9,1,1287,7
Upper Harbour 55,,"West Harbour Alliance Church, 145 Moire Road",61,7,5,30,0,395,3,271,24,31,1,2,0,0,3,8,0,841,7
Upper Harbour 55,,"West Harbour Primary School, Sumich Place Entrance (next to 8 Sumich Place)",12,0,1,7,0,113,1,39,1,3,0,0,0,0,0,1,0,178,0
Upper Harbour 55,Whenuapai,"Defence Force Base, RNZAF Base Airport Drive",14,1,0,3,0,23,1,19,1,4,0,0,0,2,0,2,0,70,0
Upper Harbour 55,,"NorthWest Mall, Shop 20A, Maki Street",99,7,3,59,0,502,7,373,16,23,0,2,0,0,10,17,2,1120,5
Upper Harbour 55,Non-place,Rest Homes Team - Taken in Upper Harbour,0,1,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,21,0
Upper Harbour 55,Albany,"Westfield Mall, 219 Don McKinnon Drive",3,0,1,6,0,35,0,26,3,0,0,0,0,0,0,1,0,75,0
Upper Harbour 55,Glenfield,"Bayview Primary School, 60 Bayview Road",44,7,0,29,0,215,5,132,11,13,2,1,0,1,0,6,0,466,2
Upper Harbour 55,,"Glenfield College, 52-60 Kaipatiki Road",4,3,0,4,0,31,0,13,0,1,0,0,0,0,1,0,0,57,0
Upper Harbour 55,,"Glenfield Primary School, 101 Chivalry Road",10,1,0,9,0,65,0,72,2,1,0,0,0,0,0,1,0,161,6
Upper Harbour 55,,"Glenfield War Memorial Hall, Hall Road",19,0,2,2,1,76,0,46,1,5,0,0,0,0,0,5,0,157,2
Upper Harbour 55,,"Manuka Primary School, Bayview, 34 Manuka Road",28,0,2,21,0,159,0,140,7,10,0,0,0,0,0,0,1,368,5
Upper Harbour 55,,"Meadowood Community House, Unsworth Heights, 55 Meadowood Drive",22,4,2,19,0,188,1,136,14,6,0,0,0,1,2,6,0,401,1
Upper Harbour 55,,"St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",12,1,0,7,0,124,1,64,5,9,0,1,0,0,1,8,0,233,2
Upper Harbour 55,,"Target Road Primary School, Totara Vale, 80 Target Road",45,0,0,26,0,174,3,160,16,12,1,0,0,0,5,6,0,448,9
Upper Harbour 55,,"The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",1,1,0,6,0,33,0,15,0,2,0,1,0,0,1,1,0,61,1
Upper Harbour 55,,"Wairau Valley Special School, Glenfield, 102 Hillside Road",5,0,0,2,0,62,0,27,2,1,1,0,0,0,0,1,0,101,0
Upper Harbour 55,,"Westminster Christian School, Unsworth Heights, 31 Westminster Gardens",27,0,1,10,0,110,0,110,15,6,0,0,0,0,1,2,0,282,4
Upper Harbour 55,Greenhithe,"Greenhithe School Hall, Sunnyview Road Entrance (next to 6 Sunnyview Road)",75,5,1,25,0,155,0,292,3,10,1,1,0,0,4,9,0,581,1
Upper Harbour 55,,"St Michael's Anglican Church Hall, Greenhithe, 12 Greenhithe Road",65,4,0,17,0,138,2,203,8,5,0,0,0,0,0,3,0,445,1
Upper Harbour 55,,"Upper Harbour Primary School, Schnapper Rock, 140 Kyle Road",19,0,0,10,0,68,0,92,3,3,0,0,0,0,0,3,0,198,0
Upper Harbour 55,Henderson,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",3,1,0,0,0,12,1,6,1,0,0,1,0,0,0,0,0,25,0
Upper Harbour 55,Hobsonville,"Hobsonville Public Hall, 397 Hobsonville Road",21,0,0,6,1,80,0,101,5,10,0,0,0,0,1,3,0,228,1
Upper Harbour 55,,"Hobsonville School, 104 Hobsonville Road",13,0,1,7,0,72,2,98,5,4,0,0,0,1,0,0,0,203,0
Upper Harbour 55,Hobsonville Point,"Catalina Bay (building opposite Farmers Market), Hobsonville Point, Hudson Bay Road Extension",16,0,0,6,0,57,0,44,2,2,0,0,0,0,0,7,0,134,0
Upper Harbour 55,,"Hobsonville Point Primary School, 18 De Havilland Road",27,0,0,14,0,118,0,100,3,4,0,1,0,1,0,5,0,273,0
Upper Harbour 55,,"Hobsonville Point Secondary School, 70 Hobsonville Point Road",41,3,1,21,0,147,1,137,2,4,0,0,0,0,0,6,0,363,2
Upper Harbour 55,,"Sunderland Lounge, Hobsonville Point, 27 Hudson Bay Road",7,0,0,2,0,28,0,38,1,1,0,1,0,0,0,2,0,80,0
Upper Harbour 55,Massey,"Colwill School, Royal Heights, Massey East, Kintara Drive",14,1,1,11,0,114,0,57,9,5,0,0,1,1,2,1,0,217,5
Upper Harbour 55,,"Don Buck Primary School, Massey West, 124 Don Buck Road",7,1,0,10,0,105,0,26,1,5,0,3,0,0,0,0,1,159,1
Upper Harbour 55,,"Lincoln Heights School, Massey West, 16 Keegan Drive",9,5,2,11,0,99,1,40,3,1,0,0,0,0,0,1,1,173,2
Upper Harbour 55,,"Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",4,1,0,2,0,76,2,29,1,5,0,0,0,0,2,0,0,122,2
Upper Harbour 55,,"Massey High School, Massey West, 274 Don Buck Road",8,1,2,3,0,96,1,49,4,6,0,1,0,0,0,2,0,173,3
Upper Harbour 55,,"Massey Methodist Church, Massey West, 112 Waimumu Road",11,4,3,12,0,136,0,30,2,8,0,0,0,0,3,1,0,210,5
Upper Harbour 55,,"Massey Presbyterian Church Hall, 510 Don Buck Road",2,0,1,1,0,21,2,8,1,1,0,0,0,0,0,1,0,38,0
Upper Harbour 55,,"Royal Road School, 112 Royal Road",10,0,1,7,0,78,0,42,0,5,0,1,0,0,2,1,0,147,3
Upper Harbour 55,,"Westgate Shopping Centre, Shop F18 (former Sierra Cafe), 6 Maki Street",12,2,1,7,0,103,0,69,5,10,0,0,0,0,0,0,0,209,2
Upper Harbour 55,Rosedale,"Kowhai Kids Centre, 265 Albany Highway",5,0,0,0,0,5,0,17,0,0,0,0,0,0,0,1,0,28,0
Upper Harbour 55,Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",7,1,0,6,0,42,0,26,6,3,0,0,0,0,0,2,0,93,0
Upper Harbour 55,,"Sunnynook School, 27 Lyford Crescent",2,0,0,2,0,14,0,7,0,0,0,0,0,0,0,2,0,27,0
Upper Harbour 55,,"Wairau Intermediate School, 113 Becroft Drive",2,0,0,5,0,32,0,18,2,1,0,0,0,0,0,0,0,60,2
Upper Harbour 55,Takapuna,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",0,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,11,0
Upper Harbour 55,West Harbour,"Marina View School, West Harbour, 97 Marina View Drive",34,1,1,11,0,160,0,224,7,13,0,0,0,0,1,2,0,454,1
Upper Harbour 55,,"Westgate Baptist Church, West Harbour, 67 Hobsonville Road",13,7,0,10,0,87,1,85,5,5,0,0,0,0,1,1,0,215,0
Upper Harbour 55,,"West Harbour Alliance Church, 145 Moire Road",33,0,1,9,1,117,1,75,8,12,0,0,0,1,0,5,1,264,2
Upper Harbour 55,,"West Harbour Primary School, Sumich Place Entrance (next to 8 Sumich Place)",5,3,0,14,0,83,2,49,7,2,0,0,0,0,0,0,0,165,1
Upper Harbour 55,Whenuapai,"NorthWest Mall, Shop 20A, Maki Street",11,0,0,5,0,43,0,51,1,4,1,0,0,0,1,3,0,120,2
Upper Harbour 55,,"Whenuapai School, 14 Airport Road",1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,8,0
Upper Harbour 55,Non-place,Overseas Special Votes Including Defence Force - Upper Harbour,37,14,2,95,0,311,2,153,9,12,1,0,0,2,1,19,0,658,0
Upper Harbour 55,Non-place,Overseas Votes Allowed for Party Only - Upper Harbour,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Upper Harbour 55,Non-place,Special Votes BEFORE Polling Day - Upper Harbour,237,30,38,244,1,2247,27,1201,63,86,1,11,0,5,16,58,1,4266,41
Upper Harbour 55,Non-place,Special Votes ON Polling Day - Upper Harbour,139,25,17,116,0,1380,17,768,54,47,1,6,0,3,15,45,3,2636,21
Upper Harbour 55,Non-place,Votes Allowed for Party Only - Upper Harbour,14,4,11,20,0,221,8,78,3,11,1,2,0,0,1,10,1,385,10
Upper Harbour 55,Non-place,Voting places where less than 6 votes were taken,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0
