Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Te Tai Tonga 71,Akaroa,"Akaroa Fire Station, 49 Beach Road",0,4,0,2,0,14,0,0,0,1,0,0,0,0,0,0,0,21,1
Te Tai Tonga 71,,"South Christchurch Library, 66 Colombo Street",3,0,0,25,0,41,8,3,0,2,2,0,0,1,0,0,0,85,0
Te Tai Tonga 71,Cracroft,"Christchurch Adventure Park, 225 Worsleys Road",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
Te Tai Tonga 71,,"Te Hāpua: Halswell Centre, Piharau Room, 341 Halswell Road",6,3,1,9,0,78,3,2,1,5,0,0,0,0,0,5,0,113,2
Te Tai Tonga 71,Le Bons Bay,"Le Bons Bay Community Hall, Le Bons Bay Domain",0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0
Te Tai Tonga 71,Linwood,"Linwood Avenue School Hall, 260 Linwood Avenue",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
Te Tai Tonga 71,Lyttelton,"Lyttelton Fire Station, 59 London Street",2,0,1,9,0,30,4,1,0,1,0,0,0,0,0,2,0,50,1
Te Tai Tonga 71,Mount Pleasant,"Mt Pleasant Community Centre, 3 McCormacks Bay Road",2,1,0,6,0,18,2,2,0,1,0,0,0,0,0,1,0,33,0
Te Tai Tonga 71,Rāpaki,"Rāpaki Marae, 37 Rapaki Drive",0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,8,1
Te Tai Tonga 71,Somerfield,"Pioneer Recreation & Sport Centre Lounge, 1st Floor, 75 Lyttelton Street",2,1,0,8,0,29,6,1,0,4,0,0,0,0,0,0,0,51,0
Te Tai Tonga 71,,"St Martins School Hall, 24 Albert Terrace (opposite Roscoe Street)",1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0
Te Tai Tonga 71,Sumner,"Sumner Centre (Matuku Takotako), Corner Nayland Street & Wakefield Avenue",1,0,0,2,0,16,0,0,0,0,0,0,0,0,0,1,0,20,1
Te Tai Tonga 71,Woolston,"Ara Woolston Campus, Student Services Building, Corner Ensors Road & Sullivan Avenue",1,0,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,14,0
Te Tai Tonga 71,,"St John's Church Hall, 2 St Johns Street (corner of Ferry Road)",2,1,0,5,0,60,7,1,1,4,0,0,0,0,0,1,1,83,2
Te Tai Tonga 71,,"Te Waka Unua School Hall, 476 Ferry Road (corner Ferry Road & Hopkins Street)",0,0,4,4,0,10,0,0,0,1,0,0,0,0,0,0,0,19,1
Te Tai Tonga 71,,"The Tannery, Metropolitan Lounge, 3 Garlands Road",0,1,0,5,0,5,1,0,0,0,0,0,0,0,0,1,0,13,0
Te Tai Tonga 71,Central City,"Aldersgate Centre (Garden Entrance), 309 Durham Street North",0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,0,0,12,0
Te Tai Tonga 71,,"Ara Institute of Canterbury (Rakaia Building), 130 Madras Street",0,0,2,17,0,37,6,3,0,3,0,0,0,1,0,3,0,72,0
Te Tai Tonga 71,,"Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",1,1,1,12,0,23,3,1,0,0,0,0,0,0,0,1,0,43,0
Te Tai Tonga 71,,"Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",1,1,4,11,0,54,8,10,0,2,0,1,0,0,0,2,0,94,2
Te Tai Tonga 71,,"South City Shopping Mall, 555 Colombo Street",6,3,5,28,0,133,20,5,1,10,0,0,0,0,0,6,2,219,1
Te Tai Tonga 71,,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",5,2,1,22,0,47,10,2,1,3,0,0,0,0,0,2,0,95,0
Te Tai Tonga 71,Mairehau,"Mairehau High School Hall, 440 Hills Road",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
Te Tai Tonga 71,,"St Francis of Assisi School Hall, 370 Innes Road",0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,7,0
Te Tai Tonga 71,Papanui,"North City Church Hall, 95a Sawyers Arms Road",1,0,1,1,0,17,2,1,0,2,0,0,0,0,0,1,0,26,0
Te Tai Tonga 71,,"Northlands Mall, near Farmers, 55 Main North Road",0,0,1,8,0,77,12,7,2,2,0,0,0,0,0,2,0,111,1
Te Tai Tonga 71,,"Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",3,2,4,19,0,136,16,7,2,9,0,0,0,0,0,4,1,203,2
