Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Mt Roskill 25,,"Lynfield Tennis Club, 18 The Avenue",166,9,1,153,0,1208,6,787,30,64,2,7,2,3,4,15,0,2457,21
Mt Roskill 25,Mt Albert,"Mt Albert Senior Citizens' Hall, 3B Wairere Ave",1,0,0,5,0,22,0,12,0,1,0,0,0,1,0,0,0,42,0
Mt Roskill 25,,"Ramblers Softball Club, 7 Cornwallis Street",10,0,0,12,0,69,0,48,3,3,0,0,0,0,0,3,0,148,2
Mt Roskill 25,Mt Eden,"Auckland Provincial Guide Centre, 132 Grange Road",1,0,0,8,0,25,0,12,0,1,0,0,0,0,0,2,0,49,0
Mt Roskill 25,,"Food Stuffs Building (formerly Auckland Deaf Society), 164 Balmoral Road",58,1,1,139,0,343,2,171,6,8,1,0,0,0,1,19,0,750,0
Mt Roskill 25,,"Greyfriars Presbyterian Church - McKinney Hall, 544 Mt Eden Road",14,1,0,44,0,65,0,57,1,1,0,0,0,0,2,3,0,188,1
Mt Roskill 25,,"Mt Eden Normal Primary School, 73 Valley Road",3,0,0,2,0,12,0,14,2,0,0,0,0,0,0,1,0,34,0
Mt Roskill 25,,"University of Auckland, Epsom Campus, Room B118, 74 Epsom Avenue (Gate 3)",0,0,0,1,0,25,0,3,0,0,0,0,0,0,0,0,0,29,0
Mt Roskill 25,,"Valley Road International Church Hall, 393 Mt Eden Road",0,0,0,12,0,17,0,10,0,0,0,4,0,0,0,0,0,43,0
Mt Roskill 25,Mt Roskill,"Christ the King Church, 260 Richardson Road",42,4,2,58,0,722,1,266,16,29,0,1,0,0,4,11,1,1157,12
Mt Roskill 25,,"Christ The King School Hall, 288 Richardson Road",27,4,1,33,0,496,4,185,7,13,0,0,1,0,3,10,1,785,11
Mt Roskill 25,,"Dominion Road School, 14 Quest Terrace",11,1,0,25,0,111,0,49,2,6,0,0,0,0,2,1,0,208,0
Mt Roskill 25,,"Hay Park School, 670 Richardson Road",8,0,2,26,0,236,0,81,4,8,0,0,0,0,1,7,0,373,3
Mt Roskill 25,,"May Road School, 504 Richardson Road",10,2,1,20,0,222,1,70,2,9,0,0,0,0,2,2,0,341,5
Mt Roskill 25,,"Mt Roskill Grammar School, Butler Hall, 37 Frost Road",8,0,0,8,0,124,0,76,1,5,0,1,0,0,0,1,0,224,3
Mt Roskill 25,,"Mt Roskill War Memorial Hall, Anzac Room, 13 May Road",114,16,3,172,0,1728,9,523,42,36,1,7,1,2,11,26,1,2692,36
Mt Roskill 25,,"St Giles Presbyterian Church, 1207 Dominion Road",60,8,3,91,1,803,5,377,17,21,0,10,1,0,7,17,0,1421,22
Mt Roskill 25,,"St Therese Catholic Church, 463 Mt Albert Road",48,1,4,73,0,540,4,207,10,12,0,2,1,1,3,9,0,915,12
Mt Roskill 25,,"Tri-Star Gymnastic Club Incorporated, 55 Arundel Street",35,3,2,51,0,458,2,233,7,21,0,2,0,2,1,9,0,826,1
Mt Roskill 25,,"Wesley Community Centre, Tarapunga Room, 74 Sandringham Road Extension",49,12,2,75,0,1195,4,183,9,23,0,2,1,0,5,10,3,1573,32
Mt Roskill 25,,"Wesley Intermediate School, 778 Sandringham Road Extension",2,0,0,2,0,36,0,5,3,1,0,0,0,0,0,1,0,50,0
Mt Roskill 25,New Lynn,"Lynn Mall (former House of Travel shop), 3058 Great North Road",3,1,0,16,0,112,3,51,2,1,0,0,0,0,1,0,0,190,4
Mt Roskill 25,,"Salvation Army Church Hall, 32 Delta Avenue",0,1,0,1,0,20,0,15,0,0,0,0,0,0,1,0,1,39,0
Mt Roskill 25,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",17,0,0,28,0,134,1,91,2,1,0,0,0,0,0,1,0,275,0
Mt Roskill 25,Onehunga,"Onehunga Community Centre, 83 Church Street",9,1,0,15,0,100,0,55,1,1,0,1,0,0,2,1,0,186,4
Mt Roskill 25,Ōwairaka,"Owairaka District School Hall, 113 Richardson Road",0,1,0,2,0,23,0,2,0,1,0,0,0,0,0,1,0,30,0
Mt Roskill 25,Parnell,"Parnell Community Centre, Parnell Room, 545 Parnell Road",0,0,0,3,0,8,0,4,1,0,0,0,0,0,0,3,0,19,0
Mt Roskill 25,Remuera,"St Mark's Church Hall, 95 Remuera Road",1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,7,0
Mt Roskill 25,Royal Oak,"CCS Disability Action - Yarnton House, 14 Erson Avenue",14,0,0,14,0,102,2,78,1,6,0,0,0,0,0,3,0,220,1
Mt Roskill 25,,"Royal Oak Intermediate School Hall, 74 Symonds Street (Trafalgar Street entrance)",2,0,0,2,0,9,0,2,0,1,0,0,0,0,0,2,0,18,0
Mt Roskill 25,,"Royal Oak Primary School Hall, Chandler Avenue (663 Manukau Road entrance)",1,0,0,0,0,4,0,3,1,0,0,0,0,0,0,1,0,10,0
Mt Roskill 25,Sandringham,"Edendale Primary School Hall, 419 Sandringham Road",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
Mt Roskill 25,,"Sandringham Community Centre, 18-20 Kitchener Road",17,3,0,68,0,242,2,57,1,8,0,0,0,0,0,7,0,405,1
Mt Roskill 25,Three Kings,"Fickling Convention Centre, Hillsborough Room, 546 Mt Albert Road",204,11,4,309,0,1656,6,850,31,73,0,11,2,0,24,47,0,3228,16
Mt Roskill 25,,"Three Kings School, 944 Mt Eden Road",10,0,1,31,0,103,0,74,3,4,0,1,0,1,2,5,0,235,2
Mt Roskill 25,Avondale,"Avondale Baptist Church Hall, 1288 New North Road",1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,13,0
Mt Roskill 25,Balmoral,"Mt Eden War Memorial Hall, 487-489 Dominion Road",3,0,0,11,0,25,0,23,0,0,0,0,0,0,0,0,0,62,0
Mt Roskill 25,Blockhouse Bay,"Blockhouse Bay Baptist Church, 504 Blockhouse Bay Road",0,1,0,2,0,23,0,15,2,0,0,0,0,0,2,0,0,45,0
Mt Roskill 25,,"Blockhouse Bay Community Church, 76 Dundale Avenue",9,0,0,9,0,142,0,79,8,7,0,1,0,0,0,4,0,259,5
Mt Roskill 25,,"Blockhouse Bay Primary School, 584 Blockhouse Bay Road",1,0,0,3,0,17,0,7,0,1,0,0,0,0,0,0,0,29,1
Mt Roskill 25,,"Epsom Normal School, 41 The Drive",1,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0
Mt Roskill 25,,"Sacred Heart Parish Hall, 19 Banff Avenue",2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0
Mt Roskill 25,Hillsborough,"Hillsborough Primary School, 18 Belfast Street",41,1,0,28,0,179,3,148,5,20,0,2,0,0,0,12,1,440,2
Mt Roskill 25,,"St David's in the Fields Church, 202 Hillsborough Road",19,0,2,24,0,154,1,109,7,12,1,1,0,0,1,11,0,342,2
Mt Roskill 25,,"St Margaret's Anglican Church Hall, 102 Hillsborough Road",3,0,0,1,0,23,1,21,0,2,0,1,0,0,0,3,0,55,0
Mt Roskill 25,,"Waikowhai Primary School, 381 Hillsborough Road",20,0,0,14,0,121,1,78,2,7,0,0,0,0,1,2,0,246,1
Mt Roskill 25,Lynfield,"Halsey Drive Primary School, 106 Halsey Drive",22,1,0,11,0,99,0,89,2,4,0,1,0,0,2,2,0,233,1
Mt Roskill 25,,"Lynfield College School, 191 White Swan Road (main entrance)",13,0,0,10,0,118,0,85,2,7,0,0,0,0,1,4,1,241,3
Mt Roskill 25,,"Lynfield Community Church, 35 The Avenue",7,0,0,6,0,45,0,28,7,6,0,1,0,0,0,2,0,102,1
Mt Roskill 25,,"Lynfield Tennis Club, 18 The Avenue",21,0,0,18,0,172,0,107,2,4,0,0,1,0,0,10,1,336,0
Mt Roskill 25,Mt Albert,"Mt Albert Presbyterian Church Hall, 14 Mt Albert Road",2,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,10,0
Mt Roskill 25,,"Salvation Army Community Church Hall, 218 Mt Albert Road (Duncan Avenue entrance)",2,0,0,3,0,21,0,10,0,1,0,0,0,0,0,0,0,37,0
Mt Roskill 25,Mt Eden,"Auckland Normal Intermediate, 24 Poronui Street",0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,12,0
Mt Roskill 25,,"Auckland Provincial Guide Centre, 132 Grange Road",1,0,0,4,0,6,0,3,0,0,0,0,0,0,0,1,0,15,0
Mt Roskill 25,,"Food Stuffs Building (formerly Auckland Deaf Society), 164 Balmoral Road",3,0,0,14,0,39,0,16,2,1,0,1,0,1,0,2,0,79,0
Mt Roskill 25,,"Good Shepherd Parish Hall, 30 Telford Avenue",4,0,0,16,0,32,0,24,0,1,0,0,0,0,0,0,0,77,2
Mt Roskill 25,,"Greyfriars Presbyterian Church - Memorial Hall, 544 Mt Eden Road",4,0,0,6,0,9,0,14,0,1,0,0,0,0,0,0,0,34,0
Mt Roskill 25,,"Maungawhau School, 43 Ellerton Road",55,2,0,53,0,188,2,173,1,14,0,0,0,0,0,14,0,502,3
Mt Roskill 25,,"Mt Eden Normal Primary School, 73 Valley Road",2,0,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,14,0
Mt Roskill 25,,"Valley Road International Church Hall, 393 Mt Eden Road",3,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0,0,17,0
Mt Roskill 25,Mt Roskill,"Central Auckland Specialist School (formerly Sunnydene), 48 Smallfield Avenue",4,0,0,9,0,52,0,13,0,6,0,0,0,0,0,4,0,88,0
Mt Roskill 25,,"Christ The King School Hall, 288 Richardson Road",18,0,0,15,0,243,4,90,10,14,0,0,0,1,1,7,0,403,2
Mt Roskill 25,,"Dominion Road School, 14 Quest Terrace",12,0,1,25,0,132,2,65,4,5,0,0,0,0,1,6,0,253,2
Mt Roskill 25,,"Hay Park School, 670 Richardson Road",10,4,0,15,0,205,1,87,5,4,1,2,2,0,2,4,0,342,0
Mt Roskill 25,,"May Road School, 504 Richardson Road",14,3,0,19,0,219,0,80,9,12,0,2,0,0,5,0,0,363,4
Mt Roskill 25,,"Mt Roskill Grammar School, Butler Hall, 37 Frost Road",7,1,0,9,0,118,0,57,1,4,0,0,0,0,1,2,0,200,0
Mt Roskill 25,,"Mt Roskill War Memorial Hall, Anzac Room, 13 May Road",28,4,0,34,0,229,4,69,9,10,0,1,0,0,3,5,0,396,3
Mt Roskill 25,,"St Giles Presbyterian Church, 1207 Dominion Road",11,1,0,19,0,155,2,98,4,10,1,4,0,0,1,1,0,307,1
Mt Roskill 25,,"St Therese Catholic Church, 463 Mt Albert Road",7,0,0,17,0,99,1,50,1,1,0,0,1,0,2,0,0,179,1
Mt Roskill 25,,"Tri-Star Gymnastic Club Incorporated, 55 Arundel Street",8,1,0,6,0,104,2,68,4,3,0,1,0,0,3,0,0,200,1
Mt Roskill 25,,"Wesley Community Centre, Tarapunga Room, 74 Sandringham Road Extension",8,1,0,9,0,126,2,26,0,6,3,1,0,0,1,1,0,184,0
Mt Roskill 25,,"Wesley Intermediate School, 778 Sandringham Road Extension",3,0,0,7,0,77,0,20,1,3,0,0,0,0,0,1,0,112,1
Mt Roskill 25,,"Wesley Primary School, 24 Potter Avenue",3,1,1,1,0,76,2,7,1,1,0,0,0,0,0,1,0,94,2
Mt Roskill 25,New Lynn,"Lynn Mall (former House of Travel shop), 3058 Great North Road",0,0,0,2,0,18,0,4,0,0,0,0,0,0,0,0,0,24,0
Mt Roskill 25,,"Salvation Army Church Hall, 32 Delta Avenue",0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,6,0
Mt Roskill 25,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",3,0,0,3,0,12,0,12,0,1,0,0,0,0,1,0,0,32,2
Mt Roskill 25,New Windsor,"New Windsor School, 185 New Windsor Road (64 Peter Buck Road entrance)",31,3,0,27,0,149,2,84,5,13,0,0,0,0,4,2,0,320,3
Mt Roskill 25,Onehunga,"Onehunga Community Centre, 83 Church Street",2,0,0,2,0,10,0,5,1,3,0,0,0,0,0,1,0,24,0
Mt Roskill 25,,"Onehunga High School Hall, 24 Pleasant Street",1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,6,0
Mt Roskill 25,,"Onehunga Primary School Hall, 122 Arthur Street",0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0
Mt Roskill 25,Ōwairaka,"Owairaka District School Hall, 113 Richardson Road",1,0,0,0,0,17,0,6,0,1,1,0,0,0,1,0,0,27,0
Mt Roskill 25,Royal Oak,"Royal Oak Intermediate School Hall, 74 Symonds Street (Trafalgar Street entrance)",2,0,0,0,0,19,0,3,0,0,0,0,0,0,0,1,0,25,0
Mt Roskill 25,,"Royal Oak Primary School Hall, Chandler Avenue (663 Manukau Road entrance)",0,0,0,1,0,10,0,4,1,0,0,0,0,0,0,0,0,16,0
Mt Roskill 25,Sandringham,"Christian Family Church Hall, 631 Sandringham Road",7,1,0,9,0,30,0,21,0,2,0,0,0,0,0,1,0,71,0
Mt Roskill 25,,"Edendale Primary School Hall, 419 Sandringham Road",2,0,0,6,0,21,0,7,0,1,0,1,0,0,0,0,0,38,0
Mt Roskill 25,,"Sandringham Community Centre, 18-20 Kitchener Road",0,0,0,6,0,41,0,12,0,0,0,0,0,0,1,3,0,63,0
Mt Roskill 25,Three Kings,"Fickling Convention Centre, Hillsborough Room, 546 Mt Albert Road",16,1,1,33,1,222,5,105,5,7,0,1,0,0,1,8,1,407,0
Mt Roskill 25,,"Three Kings School, 944 Mt Eden Road",23,3,0,27,0,127,1,97,0,3,0,0,0,0,0,2,0,283,0
Mt Roskill 25,Non-place,Overseas Special Votes Including Defence Force - Mt Roskill,23,5,4,166,0,524,0,151,7,9,0,2,0,1,3,15,0,910,1
Mt Roskill 25,Non-place,Overseas Votes Allowed for Party Only - Mt Roskill,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
Mt Roskill 25,Non-place,Special Votes BEFORE Polling Day - Mt Roskill,154,33,16,350,0,2526,21,818,52,53,2,13,1,4,17,56,4,4120,37
Mt Roskill 25,Non-place,Special Votes ON Polling Day - Mt Roskill,87,29,12,166,1,1303,17,427,33,33,0,9,1,1,9,34,4,2166,18
Mt Roskill 25,Non-place,Votes Allowed for Party Only - Mt Roskill,13,2,2,17,0,180,4,45,1,10,0,4,0,0,3,3,0,284,6
Mt Roskill 25,Non-place,Voting places where less than 6 votes were taken,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,1,0,10,0
