Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Pakuranga 35,Botany,"Botany Library, Level 1, Sunset Terrace",34,2,2,31,0,272,1,230,9,5,1,0,0,0,3,4,1,595,8
Pakuranga 35,,"Eastview Baptist Church & Community Centre, 559 Chapel Road",5,1,0,3,1,27,0,32,2,1,0,0,0,1,0,0,0,73,0
Pakuranga 35,Botany Downs,"Botany Downs Primary School, 35 Mirrabooka Avenue",2,0,0,0,0,5,0,6,0,0,0,0,0,0,0,1,0,14,0
Pakuranga 35,,"Botany Downs Secondary College, 575 Chapel Road",1,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,20,0
Pakuranga 35,Bucklands Beach,"Bucklands Beach Primary School, 107 Clovelly Road",61,4,2,29,0,197,1,269,1,7,0,2,0,0,2,5,0,580,3
Pakuranga 35,,"Macleans Primary School, 10 Wycherley Drive",28,1,0,23,0,208,2,232,18,5,0,0,0,0,4,6,0,527,0
Pakuranga 35,,"Stand Children's Services, 1-9 Pigeon Mountain Road",60,0,0,13,0,94,0,172,0,9,0,0,0,0,0,1,0,349,2
Pakuranga 35,Burswood,"China Town, 262 Ti Rakau Drive",54,1,2,15,0,205,0,322,2,15,0,0,0,0,15,1,1,633,5
Pakuranga 35,Highland Park,"Masonic Centre, 3 Highland Park Drive",318,6,3,145,1,1462,2,1411,31,91,0,4,0,4,30,28,1,3537,11
Pakuranga 35,Howick,"Cockle Bay School, 24 Sandspit Road",19,0,0,3,0,57,0,56,0,5,0,0,0,1,0,0,0,141,0
Pakuranga 35,,"Howick Library Fencible Room, 25 Uxbridge Road",485,22,3,275,0,1944,8,1994,51,97,1,10,0,6,14,42,0,4952,20
Pakuranga 35,,"Owairoa Primary School, Corner Wellington & Nelson Streets",49,4,2,15,0,161,0,141,0,6,0,0,0,0,1,0,0,379,2
Pakuranga 35,Meadowlands,"Auckland Fijian Methodist Church, 128 Whitford Road",16,0,1,8,0,100,0,83,1,1,2,0,0,0,0,1,0,213,0
Pakuranga 35,Mellons Bay,"Mellons Bay Primary School, 140 Mellons Bay Road",31,0,0,7,0,55,0,94,3,0,0,0,0,0,2,1,0,193,0
Pakuranga 35,Mt Wellington,"Salvation Army Community Centre, 18 Allright Place",3,0,0,1,0,7,0,5,0,0,0,0,0,0,0,2,0,18,0
Pakuranga 35,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",15,0,0,9,0,29,0,35,1,1,0,0,0,0,0,2,0,92,0
Pakuranga 35,Pakuranga,"Edgewater College, 32 Edgewater Drive",13,2,0,2,0,96,0,33,1,3,0,0,0,0,0,1,0,151,4
Pakuranga 35,,"Elm Park School, 46 Gossamer Drive",21,0,1,11,0,154,0,89,11,8,0,1,0,0,1,2,1,300,1
Pakuranga 35,,"Farm Cove Intermediate School, 14-16 Butley Drive",49,1,0,33,0,227,0,227,11,7,0,0,0,0,2,12,0,569,3
Pakuranga 35,,"Pakuranga College, 176-180 Pigeon Mountain Road",28,1,0,15,0,147,0,131,6,4,0,2,0,0,1,3,0,338,2
Pakuranga 35,,"Pakuranga Community Centre, 346 Pakuranga Road",293,13,2,144,0,1250,3,1268,41,53,0,7,0,0,15,26,1,3116,12
Pakuranga 35,,"Pakuranga Heights Primary School, 77 Udys Road",19,0,0,6,0,104,1,68,1,6,0,0,0,1,0,1,0,207,0
Pakuranga 35,,"Pakuranga Intermediate School, 43-49 Reeves Road",1,0,0,1,0,22,0,22,2,0,0,0,0,1,1,1,0,51,0
Pakuranga 35,,"Pakuranga Plaza, next to ANZ Bank outside the Plaza, 10 Aylesbury Street",312,20,9,171,0,2192,5,1524,63,103,4,11,3,3,19,32,2,4473,32
Pakuranga 35,,"Pakuranga Recreation & Youth Centre, 13c Reeves Road",81,5,1,35,0,529,3,418,18,32,1,2,1,2,4,9,0,1141,7
Pakuranga 35,,"Riverhills Primary School, 13 Waikaremoana Place",8,0,1,2,0,53,0,32,3,0,0,0,0,0,1,0,1,101,0
Pakuranga 35,,"Sunnyhills Primary School, 17 The Crest",39,3,0,17,0,99,1,141,3,4,0,0,0,0,0,2,0,309,4
Pakuranga 35,Panmure,"Panmure Community Centre, 7-13 Pilkington Road",9,1,0,4,0,27,0,12,1,0,0,0,0,0,0,0,0,54,1
Pakuranga 35,Somerville,"Somerville Intermediate School, 39 Somerville Road",2,0,0,1,0,10,0,11,0,0,0,0,0,1,0,0,0,25,0
Pakuranga 35,Botany Downs,"Botany Downs Primary School, 35 Mirrabooka Avenue",1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,9,0
Pakuranga 35,,"Botany Downs Secondary College, 575 Chapel Road",1,0,0,1,0,22,1,13,2,0,0,0,0,0,3,0,0,43,1
Pakuranga 35,,"Elim Christian Centre, 159 Botany Road",4,0,0,2,0,17,1,28,3,0,0,1,0,0,0,1,0,57,0
Pakuranga 35,,"St Columba Presbyterian Church, 480 Ti Rakau Drive",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0
Pakuranga 35,Bucklands Beach,"Bucklands Beach Intermediate School, 247 Bucklands Beach Road",43,3,0,12,0,175,2,284,11,11,0,0,0,0,2,4,0,547,4
Pakuranga 35,,"Bucklands Beach Primary School, 107 Clovelly Road",61,0,1,14,0,141,0,263,4,10,0,1,0,0,1,7,0,503,2
Pakuranga 35,,"Macleans College, 2 Macleans Road",43,2,2,19,0,140,2,213,7,14,0,1,0,0,0,4,0,447,1
Pakuranga 35,,"Macleans Primary School, 10 Wycherley Drive",27,0,0,17,0,173,0,150,6,8,0,3,0,0,1,3,1,389,4
Pakuranga 35,,"Stand Children's Services, 1-9 Pigeon Mountain Road",41,2,0,18,0,119,1,238,4,11,0,0,0,0,1,7,0,442,1
Pakuranga 35,Burswood,"East City Wesleyan Church, 219 Burswood Drive",0,0,0,0,0,2,0,14,0,2,0,0,0,0,1,0,0,19,0
Pakuranga 35,Cockle Bay,"Cockle Bay Playcentre, 17 Pah Road",3,0,0,1,0,1,0,6,0,3,0,0,0,0,0,0,0,14,0
Pakuranga 35,Highland Park,"Masonic Centre, 3 Highland Park Drive",41,2,1,16,0,164,4,136,6,7,1,0,0,0,8,2,0,388,1
Pakuranga 35,Howick,"Cockle Bay School, 24 Sandspit Road",29,2,0,10,0,63,0,99,2,4,0,0,0,0,0,3,0,212,0
Pakuranga 35,,"Howick Intermediate School, 1 Botany Road",16,5,1,14,0,96,0,92,3,7,0,0,0,0,0,3,0,237,1
Pakuranga 35,,"Howick Library Fencible Room, 25 Uxbridge Road",52,3,1,29,0,207,0,212,8,12,0,6,0,2,2,7,0,541,4
Pakuranga 35,,"Owairoa Primary School, Corner Wellington & Nelson Streets",52,3,0,17,0,162,0,193,10,13,0,0,0,0,1,7,1,459,2
Pakuranga 35,Meadowlands,"Auckland Fijian Methodist Church, 128 Whitford Road",2,2,0,0,0,9,0,13,3,0,0,0,0,0,0,0,0,29,0
Pakuranga 35,Mellons Bay,"Mellons Bay Primary School, 140 Mellons Bay Road",33,2,0,11,0,62,2,142,1,6,0,0,0,1,0,2,0,262,0
Pakuranga 35,Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",2,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,9,0
Pakuranga 35,Pakuranga,"Anchorage Park Primary School, 16 Swan Crescent",15,2,0,5,0,55,0,51,4,2,0,0,0,0,0,2,0,136,2
Pakuranga 35,,"Edgewater College, 32 Edgewater Drive",8,0,0,6,0,60,0,49,1,5,0,0,0,0,0,1,0,130,0
Pakuranga 35,,"Elm Park School, 46 Gossamer Drive",31,1,1,15,0,137,0,120,7,11,0,1,0,0,1,9,0,334,6
Pakuranga 35,,"Farm Cove Intermediate School, 14-16 Butley Drive",73,4,1,35,0,221,0,279,5,30,0,5,0,0,3,1,1,658,3
Pakuranga 35,,"Pakuranga College, 176-180 Pigeon Mountain Road",22,0,0,21,0,161,0,171,7,5,1,2,0,1,4,4,1,400,6
Pakuranga 35,,"Pakuranga Community Centre, 346 Pakuranga Road",22,6,1,9,0,96,1,97,6,5,0,1,0,0,1,4,1,250,4
Pakuranga 35,,"Pakuranga Heights Primary School, 77 Udys Road",27,0,0,9,0,118,1,72,6,6,0,2,0,1,2,8,0,252,0
Pakuranga 35,,"Pakuranga Intermediate School, 43-49 Reeves Road",7,1,0,5,0,25,0,30,2,1,0,0,0,0,0,0,0,71,0
Pakuranga 35,,"Pakuranga Plaza, next to ANZ Bank outside the Plaza, 10 Aylesbury Street",34,3,1,17,0,218,1,165,11,12,0,0,0,0,2,4,1,469,7
Pakuranga 35,,"Pakuranga Recreation & Youth Centre, 13c Reeves Road",12,0,0,11,0,61,3,38,8,6,0,0,0,0,1,1,1,142,3
Pakuranga 35,,"Riverhills Primary School, 13 Waikaremoana Place",15,3,0,9,0,68,0,58,3,7,0,1,0,0,0,1,0,165,0
Pakuranga 35,,"Sunnyhills Primary School, 17 The Crest",61,6,1,18,0,152,1,233,4,15,0,0,0,0,0,5,0,496,1
Pakuranga 35,Panmure,"Panmure Community Centre, 7-13 Pilkington Road",2,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,9,0
Pakuranga 35,Somerville,"Somerville Intermediate School, 39 Somerville Road",3,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,13,1
Pakuranga 35,Non-place,Overseas Special Votes Including Defence Force - Pakuranga,35,10,2,121,0,437,5,203,10,15,0,2,0,2,0,15,1,858,1
Pakuranga 35,Non-place,Overseas Votes Allowed for Party Only - Pakuranga,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1
Pakuranga 35,Non-place,Special Votes BEFORE Polling Day - Pakuranga,215,30,18,154,0,1518,7,1046,47,64,1,6,0,3,16,32,5,3162,26
Pakuranga 35,Non-place,Special Votes ON Polling Day - Pakuranga,95,11,8,85,0,920,12,520,26,36,0,10,0,3,9,23,4,1762,12
Pakuranga 35,Non-place,Votes Allowed for Party Only - Pakuranga,13,3,0,10,0,146,2,60,1,13,0,0,0,0,1,4,3,256,6
Pakuranga 35,Non-place,Voting places where less than 6 votes were taken,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0
