Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Bay of Plenty 3,,"Mt Maunganui College, 565 Maunganui Road",6,1,0,6,0,18,0,17,0,3,0,0,0,0,0,0,0,51,0
Bay of Plenty 3,,"Mt Maunganui Surf Club, 21 Adams Avenue",3,0,0,9,0,30,2,33,0,0,1,1,0,0,0,4,0,83,0
Bay of Plenty 3,,"Senior Citizens' Hall, 345 Maunganui Road",40,6,0,22,0,113,3,89,5,8,0,0,0,0,0,5,0,291,0
Bay of Plenty 3,Ōmokoroa,"Omokoroa Settler's Hall, 334 Omokoroa Road",3,1,0,1,0,2,0,11,0,0,0,0,0,0,0,1,0,19,0
Bay of Plenty 3,Oropi,"Oropi Memorial Hall and Community Centre, 1295 Oropi Road",65,9,2,25,0,154,0,150,22,15,1,1,0,1,1,5,0,451,1
Bay of Plenty 3,Papamoa Beach,"Evans Road Community Church, 30 Evans Road",134,13,5,71,1,555,4,420,23,39,2,0,0,1,0,18,0,1286,4
Bay of Plenty 3,,"Golden Sands School, 26 Golden Sands Drive",56,3,1,29,0,234,0,166,9,12,0,1,0,0,0,13,0,524,3
Bay of Plenty 3,,"Papamoa Community Centre, 15 Gravatt Road",411,38,10,138,2,1629,11,1289,45,106,0,4,0,1,0,48,3,3735,22
Bay of Plenty 3,,"Papamoa Plaza, Shop 66 (Near Foodcourt), 7 Gravatt Road",407,45,18,154,1,1868,10,1304,50,105,2,6,1,1,2,45,2,4021,12
Bay of Plenty 3,,"Papamoa Primary School, 312 Dickson Road",20,1,0,5,0,38,0,28,4,2,0,0,0,0,0,2,1,101,0
Bay of Plenty 3,,"Papamoa Sport and Recreation Centre, 80 Alice Way",138,20,7,61,1,669,0,439,22,34,1,5,0,2,0,30,0,1429,18
Bay of Plenty 3,,"Te Akau ki Papamoa Primary School, 29 Doncaster Drive",6,3,3,8,0,78,1,44,1,4,0,0,0,0,0,1,0,149,0
Bay of Plenty 3,Poike,"Toi Ohomai Institute of Technology Library, Gate 1, 70 Windemere Drive",35,11,3,42,0,215,0,162,24,19,1,0,0,0,0,4,0,516,1
Bay of Plenty 3,Pyes Pa,"Aquinas College, 183 Pyes Pa Road",19,0,0,2,0,35,0,47,1,3,0,0,0,0,0,0,0,107,0
Bay of Plenty 3,,"Pyes Pā School, 978 Pyes Pa Road",10,3,1,1,0,23,0,16,0,4,0,1,0,0,0,1,0,60,0
Bay of Plenty 3,,"Taumata School, 145 Mortlake Heights",49,3,1,12,0,155,0,128,15,6,0,0,0,1,0,3,0,373,1
Bay of Plenty 3,Tauranga,"Ex Frank Casey (Opposite ACC building), 89 Grey St",57,8,1,34,0,220,1,164,8,10,0,1,0,0,0,16,2,522,2
Bay of Plenty 3,,"Ex i-Site Centre (next to Tauranga Library), 95 Willow St",35,4,1,27,0,168,5,100,8,14,1,0,0,1,0,14,0,378,4
Bay of Plenty 3,Tauranga South,"Central Baptist Church Hall, Corner Cameron Road & 13th Avenue",20,3,1,9,0,76,2,72,9,3,0,0,0,0,0,5,1,201,1
Bay of Plenty 3,,"Tauranga Intermediate School, 30 Eighteenth Avenue",0,0,1,3,0,4,0,0,0,1,0,0,0,0,0,0,0,9,0
Bay of Plenty 3,Tauriko,"Hello World, Tauranga Crossing, Tauranga Crossing Shopping Centre",64,7,2,24,0,193,3,265,23,12,2,0,0,0,0,11,0,606,2
Bay of Plenty 3,,"Tauranga Crossing (ground floor next to H&M), Tauranga Crossing Shopping Centre",98,13,2,37,0,403,5,392,37,18,2,0,0,0,0,20,0,1027,5
Bay of Plenty 3,Te Puke,"Te Puke War Memorial Hall, 130 Jellicoe Street",18,1,0,2,0,41,1,36,2,4,0,0,0,0,0,5,0,110,0
Bay of Plenty 3,Te Puna,"Te Puna Memorial Hall, 3 Te Puna Road",136,15,6,43,0,347,8,533,27,23,0,2,0,0,0,23,0,1163,6
Bay of Plenty 3,,"Te Puna School Hall, (corner Te Puna & Borell Roads)",13,0,0,5,0,33,2,31,1,1,0,0,0,0,0,2,0,88,0
Bay of Plenty 3,Welcome Bay,"Selwyn Ridge Primary School, 20 Holmburn Street",46,5,2,27,0,172,0,67,22,14,0,0,0,0,1,6,0,362,1
Bay of Plenty 3,,"Welcome Bay Community Hall, 240 Welcome Bay Road",176,48,6,109,0,877,4,552,67,62,0,6,1,0,0,22,1,1931,13
Bay of Plenty 3,Arataki,"Arataki School, 4 Kaimanawa Street",12,2,0,8,0,64,2,48,1,3,0,0,0,0,0,3,0,143,0
Bay of Plenty 3,Bethlehem,"Bethlehem Primary School Hall, 66 Carmichael Road",1,0,0,0,0,3,0,4,3,1,0,0,0,0,0,0,0,12,0
Bay of Plenty 3,,"Bethlehem Tertiary Institute, 24 Elder Lane",0,0,0,1,0,4,0,8,1,0,0,0,0,0,0,0,0,14,0
Bay of Plenty 3,,"Bethlehem Town Centre #3, 19 Bethlehem Road",4,0,0,1,0,9,1,7,0,0,0,0,0,0,0,0,0,22,0
Bay of Plenty 3,,"Bethlehem Town Centre (between The Coffee Club & Columbus Coffee), 19 Bethlehem Road",4,0,0,1,0,13,0,8,1,2,0,0,0,0,0,1,0,30,0
Bay of Plenty 3,,"Bethlehem Town Centre (by Hammer Hardware), 19 Bethlehem Rd",4,2,0,1,0,23,0,23,3,3,0,0,0,0,0,0,0,59,1
Bay of Plenty 3,Greerton,"Greenpark School, 13 Lumsden Street",8,1,1,1,0,25,0,26,0,5,0,0,0,0,0,0,0,67,0
Bay of Plenty 3,,"Greerton Bible Church Hall, Cnr Chadwick & Oropi Rd",6,1,0,0,0,23,1,21,2,3,1,0,0,0,0,0,1,59,1
Bay of Plenty 3,,"Tauranga RSA, 1237 Cameron Rd",2,4,0,0,0,9,0,6,0,2,0,0,0,0,0,0,0,23,0
Bay of Plenty 3,Hairini,"Baden Powell Centre, Ila Park, 46 Harrisfield Drive",39,10,2,2,0,72,0,95,19,12,0,1,0,1,0,5,0,258,2
Bay of Plenty 3,Katikati,"Katikati War Memorial Hall, 29-31 Main Road",2,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,9,0
Bay of Plenty 3,Lower Kaimai,"Kaimai School, 1853 State Highway 29",40,3,2,5,0,57,0,81,7,9,0,0,1,1,0,3,0,209,2
Bay of Plenty 3,Matapihi,"Te Kura o Matapihi, 398 Matapihi Road",0,0,0,3,0,8,2,7,0,1,0,0,0,0,0,0,0,21,0
Bay of Plenty 3,Maungatapu,"Maungatapu Kindergarten, 187 Te Hono Street",20,2,2,8,0,81,0,89,1,11,0,0,0,0,0,5,0,219,2
Bay of Plenty 3,,"Maungatapu School, 164 Maungatapu Road",31,2,2,8,0,111,5,90,5,7,0,1,1,0,0,3,0,266,0
Bay of Plenty 3,Merivale,"Fraser Cove Centre ex Toyworld, 221 Fraser St",7,3,1,6,0,40,2,30,4,7,0,0,0,0,0,0,0,100,1
Bay of Plenty 3,Mount Maunganui,"Arataki Community Centre, Zambuk Way (off Grenada Street)",15,8,1,20,0,118,2,61,7,13,0,5,0,0,0,10,1,261,2
Bay of Plenty 3,,"Bayfair Shopping Centre (opposite Cotton On, near Countdown), corner Girven & Maunganui Roads",25,6,1,17,0,101,3,66,8,10,1,1,0,0,0,4,0,243,2
Bay of Plenty 3,,"Harbourside Netball Centre, Opposite 476 Maunganui Rd",3,1,0,3,0,7,0,11,1,1,0,0,0,0,0,0,0,27,1
Bay of Plenty 3,,"HomeZone Shopping Centre - former Fruit and Vegetable shop, Unit 2B 2-10 Owens Place",15,1,0,5,0,50,1,50,6,2,2,0,0,1,0,1,0,134,1
Bay of Plenty 3,,"Mount Maunganui Intermediate School, 21 Lodge Avenue",19,1,1,11,0,69,1,59,3,6,0,0,0,0,0,6,0,176,0
Bay of Plenty 3,,"Mt Maunganui College, 565 Maunganui Road",4,0,0,2,0,20,1,23,2,2,0,0,0,0,0,0,0,54,0
Bay of Plenty 3,,"Mt Maunganui Primary School, 13 Orkney Road",0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,8,0
Bay of Plenty 3,,"Mt Maunganui Surf Club, 21 Adams Avenue",5,0,0,2,0,11,0,10,0,4,0,0,0,0,0,2,0,34,1
Bay of Plenty 3,,"Senior Citizens' Hall, 345 Maunganui Road",5,0,0,3,0,29,0,12,0,0,0,0,0,0,0,2,0,51,0
Bay of Plenty 3,Ohauiti,"Ohauiti Settlers Hall, 459 Ohauiti Road",20,1,0,4,0,49,1,48,1,4,0,0,0,0,0,3,0,131,0
Bay of Plenty 3,Ōmokoroa,"Omokoroa No. 1 School, Corner Emeny & Plummers Point Roads",0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0
Bay of Plenty 3,,"Omokoroa Settler's Hall, 334 Omokoroa Road",0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,7,0
Bay of Plenty 3,Oropi,"Oropi Memorial Hall and Community Centre, 1295 Oropi Road",18,2,0,7,0,43,0,36,6,6,0,0,0,1,0,6,0,125,0
Bay of Plenty 3,Otūmoetai,"Otumoetai School, 236 Otumoetai Road",0,1,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,11,0
Bay of Plenty 3,Pahoia,"Pahoia School, Community Hall, 29 Esdaile Road",0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
Bay of Plenty 3,Papamoa Beach,"Evans Road Community Church, 30 Evans Road",42,2,3,20,0,155,1,110,7,12,0,1,0,0,0,8,1,362,1
Bay of Plenty 3,,"Golden Sands School, 26 Golden Sands Drive",51,6,3,22,0,201,1,174,5,13,0,0,0,1,0,10,0,487,1
Bay of Plenty 3,,"Papamoa Community Centre, 15 Gravatt Road",53,10,1,18,0,161,2,147,7,11,0,2,0,0,0,5,0,417,3
Bay of Plenty 3,,"Papamoa Plaza, Shop 66 (Near Foodcourt), 7 Gravatt Road",29,4,2,12,0,151,1,87,3,12,0,0,0,0,1,1,0,303,1
Bay of Plenty 3,,"Papamoa Primary School, 312 Dickson Road",15,2,0,7,0,81,0,69,5,11,1,0,0,0,0,8,0,199,2
Bay of Plenty 3,,"Papamoa Sport and Recreation Centre, 80 Alice Way",12,1,1,8,0,63,0,27,2,13,0,0,0,0,0,3,0,130,0
Bay of Plenty 3,,"Te Akau ki Papamoa Primary School, 29 Doncaster Drive",24,0,0,3,0,67,0,46,1,4,0,0,0,0,0,4,0,149,0
Bay of Plenty 3,Poike,"Toi Ohomai Institute of Technology Library, Gate 1, 70 Windemere Drive",15,4,0,4,0,52,0,48,4,11,0,0,0,1,0,5,0,144,0
Bay of Plenty 3,Pyes Pa,"Aquinas College, 183 Pyes Pa Road",17,2,1,3,0,40,0,32,2,3,0,0,0,0,0,1,0,101,1
Bay of Plenty 3,,"Pyes Pā School, 978 Pyes Pa Road",24,0,1,8,1,46,0,47,4,0,0,0,0,0,0,0,0,131,0
Bay of Plenty 3,,"Taumata School, 145 Mortlake Heights",29,6,1,7,0,95,1,92,9,4,0,0,0,0,0,4,1,249,0
Bay of Plenty 3,Tauranga,"Ex Frank Casey (Opposite ACC building), 89 Grey St",3,0,0,2,0,14,0,15,2,2,0,0,0,0,0,0,0,38,0
Bay of Plenty 3,,"Ex i-Site Centre (next to Tauranga Library), 95 Willow St",6,0,0,1,0,13,0,4,1,0,0,0,0,0,0,2,0,27,0
Bay of Plenty 3,,"Tauranga Primary School Hall, 31 5th Avenue",8,2,0,3,0,29,0,24,4,1,1,0,0,0,0,1,0,73,0
Bay of Plenty 3,Tauranga South,"Central Baptist Church Hall, Corner Cameron Road & 13th Avenue",2,1,0,2,0,9,0,10,2,2,0,0,0,0,0,1,0,29,0
Bay of Plenty 3,,"Tauranga Intermediate School, 30 Eighteenth Avenue",1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6,0
Bay of Plenty 3,Tauriko,"Hello World, Tauranga Crossing, Tauranga Crossing Shopping Centre",18,2,0,1,0,37,0,30,3,3,0,0,0,2,0,1,0,97,0
Bay of Plenty 3,,"Tauranga Crossing (ground floor next to H&M), Tauranga Crossing Shopping Centre",7,0,0,1,0,27,0,37,4,0,0,1,0,0,0,1,0,78,2
Bay of Plenty 3,Te Puke,"Te Puke War Memorial Hall, 130 Jellicoe Street",6,0,0,1,0,12,0,8,0,0,0,0,0,1,0,0,0,28,0
Bay of Plenty 3,Te Puna,"Te Puna Memorial Hall, 3 Te Puna Road",26,2,0,9,0,58,4,141,5,14,2,0,0,0,0,5,0,266,2
Bay of Plenty 3,,"Te Puna School Hall, (corner Te Puna & Borell Roads)",13,0,0,2,0,37,2,45,3,6,0,0,0,0,0,0,0,108,0
Bay of Plenty 3,Welcome Bay,"Selwyn Ridge Primary School, 20 Holmburn Street",24,8,3,14,0,117,1,92,15,6,0,0,1,1,0,7,0,289,1
Bay of Plenty 3,,"Welcome Bay Community Hall, 240 Welcome Bay Road",65,15,1,15,0,218,5,192,24,21,3,6,0,1,0,12,0,578,4
Bay of Plenty 3,Non-place,Overseas Special Votes Including Defence Force - Bay of Plenty,40,27,1,108,0,349,1,129,9,9,1,1,0,1,0,15,2,693,1
Bay of Plenty 3,Non-place,Overseas Votes Allowed for Party Only - Bay of Plenty,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
Bay of Plenty 3,Non-place,Special Votes BEFORE Polling Day - Bay of Plenty,279,73,54,226,0,1847,24,1100,75,83,2,5,1,4,2,77,0,3852,33
Bay of Plenty 3,Non-place,Special Votes ON Polling Day - Bay of Plenty,154,44,32,104,2,786,15,509,42,55,2,3,0,5,1,49,1,1804,22
Bay of Plenty 3,Non-place,Votes Allowed for Party Only - Bay of Plenty,17,10,10,20,0,194,11,62,7,11,0,2,1,0,0,5,1,351,5
Bay of Plenty 3,Non-place,Voting places where less than 6 votes were taken,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,9,0
