Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Rongotai 43,Miramar,"Gateway Baptist Church, 33 Park Road",9,0,1,20,0,78,3,30,1,6,0,3,0,0,0,4,0,155,1
Rongotai 43,,"Miramar and Maupuia Community Centre, 27 Chelsea Street",24,3,2,35,0,232,4,109,3,12,0,2,0,0,0,15,0,441,3
Rongotai 43,,"Miramar Central School Hall, 38 Park Road",36,2,0,55,0,237,1,89,2,14,1,0,0,0,0,10,0,447,1
Rongotai 43,,"Miramar Christian School, Room One, 41 Camperdown Road",17,2,1,30,0,136,1,50,1,4,0,0,0,0,0,8,0,250,0
Rongotai 43,,"Miramar Playcentre, 23 Crawford Green",7,0,0,22,0,84,0,30,0,3,0,0,0,0,0,4,0,150,1
Rongotai 43,,"Miramar Uniting Church, 56 Hobart Street",8,0,0,18,0,53,0,23,1,4,0,0,0,0,0,2,0,109,0
Rongotai 43,Mornington,"Ridgway School Hall, 120 Mornington Road",5,0,0,33,0,73,1,17,1,7,0,0,0,0,0,6,0,143,1
Rongotai 43,,"Vogelmorn Hall, 13 Vennell Street",3,0,0,53,0,55,0,8,2,3,0,0,0,0,0,5,0,129,0
Rongotai 43,Mt Cook,"Mount Cook School, 160 Tory Street",2,0,0,8,0,6,1,4,0,0,0,0,0,0,0,0,0,21,0
Rongotai 43,,"St Paul's Lutheran Church, 12 King Street",1,0,1,10,0,15,0,4,0,2,0,0,0,0,0,2,0,35,0
Rongotai 43,,"Wellington High School Cafe, 249 Taranaki Street",0,0,0,7,0,10,0,1,0,0,0,0,0,0,0,0,0,18,0
Rongotai 43,Mt Victoria,"Clyde Quay School, 27 Elizabeth Street",3,0,0,10,0,5,0,3,0,5,0,0,0,0,0,3,0,29,0
Rongotai 43,,"St Joseph's Church, Bill Pearce Room, 154-156 Brougham Street",1,1,0,4,0,8,0,1,0,1,0,0,0,0,0,0,0,16,0
Rongotai 43,Newtown,"Newtown Community Hall, 71 Daniell Street",6,0,0,60,0,82,0,16,1,6,0,0,0,1,0,8,1,181,1
Rongotai 43,,"Newtown School Hall, Corner Riddiford & Mein Streets",8,1,0,130,0,142,2,31,2,1,0,0,0,2,0,7,0,326,4
Rongotai 43,,"Pop Up Voting Place, 199 Riddiford Street, next to New World",12,1,0,78,0,176,4,34,1,6,0,0,0,0,0,18,0,330,7
Rongotai 43,,"Te Whaea: National Dance and Drama Centre, 11 Hutchison Road",4,0,0,29,0,47,0,10,0,5,0,0,0,0,0,2,0,97,0
Rongotai 43,,"Wellington Chinese Baptist Church Hall, 24 Donald McLean Street",1,1,0,42,0,52,4,22,1,4,0,0,0,0,0,1,2,130,0
Rongotai 43,Ōwhiro Bay,"Owhiro Bay School Hall, 100 Happy Valley Road",7,2,1,62,0,138,2,29,2,12,0,0,0,0,0,16,0,271,1
Rongotai 43,Petone,"Petone Central School, 16 Britannia Street",0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,6,0
Rongotai 43,Porirua,"North City Shopping Centre, Shop 112 (next to Silvermoon), 2 Titahi Bay Road",1,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,10,0
Rongotai 43,Rongotai,"Rongotai College Hall, 170 Coutts Street",11,0,0,33,0,147,0,64,3,8,0,0,0,0,0,9,0,275,1
Rongotai 43,Roseneath,"Roseneath School Hall, 13 Maida Vale Road",14,1,0,40,0,75,1,63,0,1,0,0,0,0,0,11,0,206,0
Rongotai 43,Seatoun,"Seatoun School Hall, 59 Burnham Street",48,0,0,32,0,162,0,108,2,6,0,0,0,1,0,5,0,364,3
Rongotai 43,,"Seatoun Village Hall, 26A Forres Street",27,1,0,31,0,133,0,97,2,8,0,0,0,0,0,3,0,302,3
Rongotai 43,Strathmore Park,"Kahurangi School Hall, 43 Strathmore Avenue",13,1,0,26,0,124,1,55,0,10,0,0,0,0,0,6,0,236,3
Rongotai 43,,"Raukawa Community Centre, 63 Raukawa Street",0,0,0,5,0,38,1,2,0,0,0,0,0,0,0,2,0,48,0
Rongotai 43,,"Strathmore Park Community Centre, 108 Strathmore Avenue",4,0,0,17,0,82,0,15,1,5,0,1,0,1,0,2,2,130,2
Rongotai 43,Wellington City,"Chaffers Dock Atrium, 18 Herd Street",1,1,0,8,0,6,0,1,0,0,0,0,0,0,0,2,0,19,0
Rongotai 43,,"Kahungunu Whānau Services, Level 5, 35 Victoria Street",2,0,1,7,0,6,0,1,0,0,0,0,0,0,0,1,0,18,0
Rongotai 43,,"Pop Up Voting Place, 73 Manners Street",1,0,0,20,0,34,1,8,0,3,0,0,0,0,0,2,0,69,1
Rongotai 43,,"Pop Up Voting Place, Dukes Arcade, 105 Willis Street",1,0,0,9,0,15,0,3,0,1,0,0,0,0,0,3,0,32,1
Rongotai 43,,"Sustainability Trust Wellington, 2 Forresters Lane",0,0,0,8,0,7,0,5,0,1,0,0,0,0,0,0,0,21,0
Rongotai 43,,"Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",1,0,0,8,0,14,0,9,0,0,0,0,0,0,0,3,0,35,0
Rongotai 43,,"Wellington Museum Von Kohorn Room, Queens Wharf, 3 Jervois Quay",1,0,0,4,0,8,0,5,1,1,0,0,0,0,0,0,0,20,0
Rongotai 43,Worser Bay,"Worser Bay School, Mahutonga Room, 168 Seatoun Heights Road",14,1,0,57,0,117,0,34,0,4,0,1,0,0,0,6,0,234,0
Rongotai 43,Non-place,Overseas Special Votes Including Defence Force - Rongotai,31,13,2,600,0,1128,6,149,5,20,1,1,1,2,0,59,0,2018,9
Rongotai 43,Non-place,Overseas Votes Allowed for Party Only - Rongotai,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0
Rongotai 43,Non-place,Special Votes BEFORE Polling Day - Rongotai,114,22,17,841,1,2087,20,483,20,90,3,1,0,2,1,103,3,3808,34
Rongotai 43,Non-place,Special Votes ON Polling Day - Rongotai,93,20,6,317,0,928,19,222,5,37,3,3,0,3,1,78,5,1740,22
Rongotai 43,Non-place,Votes Allowed for Party Only - Rongotai,6,2,1,54,0,130,2,30,2,9,0,0,1,0,0,5,0,242,4
Rongotai 43,Non-place,Voting places where less than 6 votes were taken,0,0,0,2,0,13,0,6,0,1,0,0,0,0,0,1,0,23,0
