Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Christchurch Central 5,Non-place,Rest Homes Team One,5,2,0,12,0,298,1,158,3,13,1,1,0,0,1,0,1,496,6
Christchurch Central 5,-,"Rest Home Team Two, -",4,1,1,10,0,175,0,90,4,11,0,1,0,0,1,0,0,298,8
Christchurch Central 5,Addington,"Addington School, Entrance off Somerset Crescent",0,0,0,4,0,22,0,1,0,0,0,0,0,0,0,1,0,28,1
Christchurch Central 5,Beckenham,"Beckenham Te Kura o Pūroto (School Hall), 71 Sandwich Road",1,0,1,13,0,34,0,10,0,1,0,0,0,0,0,0,0,60,0
Christchurch Central 5,,"St Peter's Parish Centre Hall, 11 Fisher Avenue",12,0,0,29,0,105,0,28,2,1,0,0,0,0,0,1,0,178,1
Christchurch Central 5,Bishopdale,"Ōrauwhata Bishopdale Library & Community Centre, 13 Bishopdale Court",22,4,0,15,0,142,1,66,6,6,0,0,0,0,0,1,1,264,0
Christchurch Central 5,Cashmere,"South Christchurch Library, 66 Colombo Street",71,13,4,308,0,856,3,197,20,27,0,1,0,3,0,30,0,1533,15
Christchurch Central 5,Central City,"Aldersgate Centre (Garden Entrance), 309 Durham Street North",36,3,0,58,0,169,0,104,1,9,0,2,0,0,0,7,0,389,0
Christchurch Central 5,,"Ara Institute of Canterbury (Rakaia Building), 130 Madras Street",26,2,1,136,0,228,2,49,5,3,0,2,0,1,0,17,0,472,2
Christchurch Central 5,,"Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",49,3,1,164,0,283,3,132,4,6,0,1,0,0,0,20,0,666,2
Christchurch Central 5,,"Christchurch Community House (Meeting room 1), 301 Tuam Street",0,0,0,4,0,7,0,4,0,0,0,0,0,0,0,0,0,15,1
Christchurch Central 5,,"Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",13,2,0,63,1,225,0,74,5,7,1,2,0,0,0,17,0,410,1
Christchurch Central 5,,"South City Shopping Mall, 555 Colombo Street",111,14,15,265,0,1183,4,283,22,43,0,2,2,2,0,39,1,1986,14
Christchurch Central 5,,"Transitional Cathedral, 234 Hereford Street",12,1,2,32,0,61,1,25,2,3,0,0,0,0,0,4,0,143,0
Christchurch Central 5,,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",93,10,5,397,0,694,7,255,10,15,2,0,0,0,0,43,0,1531,4
Christchurch Central 5,Cracroft,"Christchurch Adventure Park, 225 Worsleys Road",2,0,0,9,0,20,0,2,0,0,0,0,0,0,0,5,0,38,0
Christchurch Central 5,Fendalton,"Fendalton Community Centre, 170 Clyde Road",10,1,0,10,0,53,0,57,1,0,0,0,0,0,0,2,0,134,2
Christchurch Central 5,Harewood,"Business Park, 100 Orchard Road",7,0,0,9,0,24,1,18,1,1,0,0,0,0,0,1,0,62,0
Christchurch Central 5,Hornby,"The Hub Hornby Shop 56 (opposite Pascoes), 418 Main South Road",10,0,0,5,0,45,0,18,0,2,0,0,0,0,0,6,0,86,1
Christchurch Central 5,Ilam,"University Canterbury, Student Association Haere-Roa, Ilam Road",6,0,0,10,0,23,0,1,0,0,0,0,0,0,0,3,0,43,1
Christchurch Central 5,,"University of Canterbury, James Hight Library, Ilam Campus, Ilam Road",10,0,1,110,0,149,2,29,1,0,0,0,0,0,0,17,0,319,1
