Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Rangitata 40,Non-place,Ashburton Hospital & Rest Homes Team - Taken in Rangitata,5,0,0,3,1,106,0,111,3,7,0,0,2,0,0,1,0,239,7
Rangitata 40,Non-place,Timaru Hospital & Rest Homes Team - Taken in Rangitata,5,1,0,5,0,203,0,114,3,3,0,0,1,0,0,0,0,335,7
Rangitata 40,Ashburton,"Allenton School, 110 Harrison Street",36,0,1,6,0,136,0,154,11,7,1,0,0,0,0,2,0,354,4
Rangitata 40,,"Ashburton Baptist Church Foyer, Corner of Havelock & Cass Streets",35,7,3,13,0,186,2,171,24,6,0,1,1,0,0,8,1,458,5
Rangitata 40,,"Ashburton Trust Event Centre, 211A Wills Street",355,23,5,73,0,1634,3,1188,43,51,5,5,6,0,1,23,0,3415,42
Rangitata 40,,"Hampstead School, 55 Wellington Street",12,6,3,4,0,146,1,58,6,4,1,0,1,0,0,0,0,242,1
Rangitata 40,,"Tinwald War Memorial Hall, Corner Graham & McMurdo Streets",239,8,9,27,0,700,1,693,23,24,7,4,1,1,0,10,0,1747,21
Rangitata 40,,"Walnut Ave Pavillion, 66 Walnut Avenue",348,11,8,89,1,1416,3,1318,54,49,3,0,2,1,1,28,2,3334,33
Rangitata 40,Dunedin,"University of Otago, ISB Link East, 660 Cumberland Street",3,0,0,13,0,13,1,7,0,0,0,0,0,0,0,2,0,39,0
Rangitata 40,Fairton,"Hakatere Marae, 439 Rakaia Highway (State Highway 1)",3,0,0,5,0,13,0,6,0,0,0,0,0,0,0,0,0,27,3
Rangitata 40,Geraldine,"Geraldine Central, 1A Talbot Street",14,0,0,3,0,46,0,34,1,5,0,0,0,0,0,1,0,104,0
Rangitata 40,Lincoln,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",4,0,0,1,0,7,0,35,0,0,0,0,0,0,0,0,0,47,0
Rangitata 40,Methven,"Mt Hutt Memorial Hall, 160 Main Street",150,6,5,47,0,356,1,424,12,15,5,0,2,0,0,15,0,1038,2
Rangitata 40,Pleasant Point,"Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",25,2,0,11,0,120,0,66,4,9,0,1,0,1,0,2,0,241,0
Rangitata 40,Rakaia,"Rakaia Community Centre, Corner Elizabeth Avenue & Mackie Street",28,1,2,10,0,155,2,72,15,13,0,0,0,0,0,1,0,299,2
Rangitata 40,Temuka,"Opihi College, 83 Richard Pearse Drive",9,0,1,6,0,101,0,26,3,1,1,0,1,0,0,0,0,149,3
Rangitata 40,,"St John Ambulance Rooms, 47 King Street",161,14,9,38,0,1195,0,480,31,44,15,1,0,0,0,13,1,2002,17
