Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
New Plymouth 29,Bell Block,"Fred Tucker Memorial Centre, 130 Parklands Avenue",74,2,5,17,0,544,2,430,20,38,1,2,1,0,0,17,1,1154,14
New Plymouth 29,,"Pacific International Hotel Management School, 4 Henwood Road",276,26,10,55,1,1154,4,957,54,31,4,2,3,0,1,46,1,2625,19
New Plymouth 29,Fitzroy,"Fitzroy Hall, 45 Sackville Street",57,8,1,41,0,343,3,221,4,4,0,0,1,0,0,1,1,685,9
New Plymouth 29,Inglewood,"Inglewood High School, 129 Rata Street",4,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,29,0
New Plymouth 29,,"Inglewood Primary School, 33 Kelly Street",3,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,16,0
New Plymouth 29,,"Inglewood Public Library, 46 Rata Street",18,2,0,6,0,57,0,54,2,3,0,0,0,1,0,1,0,144,1
New Plymouth 29,New Plymouth,"CBD Retail Space, 154 Devon Street East",238,28,15,148,0,1520,14,827,33,47,2,2,6,1,0,62,1,2944,12
New Plymouth 29,,"Central School Hall, 49 Pendarves Street",40,4,1,33,0,174,0,89,8,5,0,0,0,0,0,5,0,359,7
New Plymouth 29,,"New Plymouth Boys' High School, Pridham Hall, 97 Eliot Street",45,6,1,15,0,241,1,166,4,9,0,0,0,0,0,8,1,497,2
New Plymouth 29,,"New Plymouth District Council, Ngamotu Room, 84 Liardet Street",310,33,8,193,0,1867,16,1224,60,87,2,9,9,5,0,66,1,3890,25
New Plymouth 29,,"Rest homes team - Taken in New Plymouth, 9 Robe Street",5,0,0,0,0,54,0,60,2,4,0,0,0,0,0,0,0,125,3
New Plymouth 29,,"St. Chad's Church Hall, 12 Omata Road",114,15,4,79,0,998,11,521,30,51,0,2,1,1,0,15,2,1844,10
New Plymouth 29,,"TSB Showplace, 92-100 Devon Street West",265,40,3,254,1,1766,18,1052,37,47,0,2,3,0,0,84,3,3575,12
New Plymouth 29,,"Western Institute of Technology, Te Kauta Cafeteria, 20 Bell Street",16,7,1,36,0,186,1,78,7,1,0,2,1,0,0,5,0,341,4
New Plymouth 29,Ōakura,"Ōakura Community Hall, 1160a Main South Road",91,14,2,76,0,447,9,360,10,14,3,3,0,1,0,20,0,1050,5
New Plymouth 29,Ōkato,"Okato Playcentre, 37 Carthew Street",20,6,1,15,0,101,0,53,5,4,3,3,0,0,0,5,0,216,3
New Plymouth 29,Ōpunake,"Ōpunake High School, 154 Tasman Street",19,4,1,16,0,195,2,77,3,5,0,6,1,0,0,6,0,335,0
New Plymouth 29,,"Ōpunake Library Plus, 43 Tasman Street",27,3,0,9,0,172,2,143,5,16,1,3,0,0,1,4,0,386,4
New Plymouth 29,Spotswood,"Spotswood Primary School Hall, 177 South Road",54,12,6,54,0,593,5,256,25,24,1,0,2,0,0,9,2,1043,8
New Plymouth 29,,"Te Pihipihinga Nga Kakano mai Rangiaatea Kurakaupapa Maori, 131 South Road",3,2,1,5,0,25,1,5,0,1,0,0,1,0,0,1,0,45,0
New Plymouth 29,Strandon,"New Plymouth Girls' High School, Hall foyer, 42 Mangorei Road",59,11,5,21,0,310,0,220,7,10,0,1,0,0,0,14,0,658,4
New Plymouth 29,Waitara,"North Taranaki Sports & Rec Inc, 17 Princess Street",15,0,2,4,0,94,1,34,0,3,0,0,0,0,0,3,0,156,1
New Plymouth 29,,"Waitara Library & Service Centre, 15 Queen Street",56,3,6,21,2,595,2,230,28,30,1,0,1,0,1,10,1,987,16
New Plymouth 29,,"Waitara War Memorial Hall, Memorial Place",66,14,10,30,1,666,9,231,27,29,1,5,2,0,0,6,3,1100,9
New Plymouth 29,Westown,"Tui Ora, 36 Maratahu Street",8,1,1,13,0,112,4,54,4,9,0,1,1,0,0,4,0,212,0
New Plymouth 29,Bell Block,"Fred Tucker Memorial Centre, 130 Parklands Avenue",65,7,4,15,1,304,0,225,21,18,0,1,1,0,0,14,0,676,4
New Plymouth 29,,"Pacific International Hotel Management School, 4 Henwood Road",41,5,4,12,0,179,0,184,9,8,0,1,2,0,0,8,0,453,1
New Plymouth 29,Brooklands,"St Pius X School Hall, 120 Brooklands Road",48,0,0,25,0,206,1,127,10,10,1,2,0,0,0,8,0,438,4
New Plymouth 29,Egmont Village,"Egmont Village School Hall, 1052 Junction Road",33,1,0,11,0,93,0,114,2,12,0,1,2,0,0,5,0,274,1
New Plymouth 29,Fitzroy,"Fitzroy Hall, 45 Sackville Street",62,8,2,23,0,254,2,220,10,27,0,0,1,0,0,9,0,618,8
New Plymouth 29,Frankleigh Park,"Woodleigh School Hall, 85 Brois Street",62,6,2,22,0,307,2,164,8,25,2,0,0,0,0,13,0,613,4
New Plymouth 29,Glen Avon,"Glen Avon Hall, 23 Alberta Road",31,1,1,9,0,112,0,88,7,3,0,0,0,0,0,7,0,259,1
New Plymouth 29,Highlands Park,"Mangorei School Hall, 502 Mangorei Road",75,10,0,16,0,260,2,305,23,17,0,0,1,0,0,5,0,714,6
New Plymouth 29,Hillsborough,"Hillsborough Public Hall, 373 Egmont Road",37,4,0,8,0,59,1,129,5,7,0,0,1,0,0,5,0,256,1
New Plymouth 29,Hurdon,"Frankley School Hall, 357 Tukapa Street",25,6,1,13,0,129,2,109,12,2,0,2,0,0,0,7,0,308,2
New Plymouth 29,Inglewood,"Inglewood High School, 129 Rata Street",6,0,0,0,0,14,0,15,0,3,0,0,0,0,0,0,0,38,0
New Plymouth 29,,"Inglewood Primary School, 33 Kelly Street",5,2,2,0,0,15,0,10,1,1,0,0,0,0,0,1,0,37,1
New Plymouth 29,Lepperton,"Lepperton Hall, 540 Richmond Road",34,3,1,4,0,78,5,134,7,4,0,0,0,0,0,3,0,273,2
New Plymouth 29,Marfell,"Marfell School Hall, 92a Omata Road",3,2,4,9,0,124,3,27,3,4,0,0,0,0,0,3,1,183,2
New Plymouth 29,Mokau,"Mokau Primary School, 7 Rangi Street",2,0,0,2,0,7,0,6,0,0,0,0,0,0,0,0,0,17,0
New Plymouth 29,Moturoa,"Moturoa School Hall, 45 Pioneer Road",16,7,1,19,0,167,1,85,8,11,0,0,0,0,0,8,0,323,1
New Plymouth 29,,"St James Church Lounge, 24 Lawry Street",41,12,0,20,1,215,1,132,8,15,0,0,0,1,0,10,0,456,3
New Plymouth 29,New Plymouth,"Blind Low Vision (NZ), 131 Vivian Street",17,1,0,7,0,76,0,62,3,10,0,0,0,0,0,3,0,179,0
New Plymouth 29,,"CBD Retail Space, 154 Devon Street East",21,4,3,11,0,112,0,66,3,3,0,2,0,0,1,6,0,232,2
New Plymouth 29,,"Central School Hall, 49 Pendarves Street",22,2,1,21,0,149,0,92,5,8,0,2,1,0,0,8,0,311,2
New Plymouth 29,,"New Plymouth Boys' High School, Pridham Hall, 97 Eliot Street",47,7,0,14,0,164,1,107,4,5,0,3,0,0,0,3,0,355,6
New Plymouth 29,,"St. Chad's Church Hall, 12 Omata Road",45,10,2,13,0,239,0,117,14,19,0,0,0,0,0,13,1,473,1
New Plymouth 29,,"TSB Showplace, 92-100 Devon Street West",23,6,2,19,0,122,2,95,3,9,0,1,0,1,0,7,0,290,2
New Plymouth 29,Ōakura,"Ōakura Community Hall, 1160a Main South Road",44,14,3,26,0,157,7,185,8,12,2,1,0,1,0,15,1,476,0
New Plymouth 29,Ōkato,"Okato Playcentre, 37 Carthew Street",37,13,5,28,0,110,4,122,6,14,1,2,0,0,0,6,0,348,0
New Plymouth 29,Omata,"Omata School Hall, 3 Holloway Road",30,2,0,15,0,87,0,120,6,9,0,0,0,0,0,4,0,273,2
New Plymouth 29,Ōpunake,"Ōpunake High School, 154 Tasman Street",25,0,2,4,0,48,2,58,1,10,0,2,0,0,0,6,0,158,1
New Plymouth 29,Pungarehu,"Pungarehu Old Post Office, 6351 Main South Road",4,1,1,7,0,20,0,38,0,4,0,0,1,0,0,2,0,78,1
New Plymouth 29,Rahotu,"Rahotu School Hall, 5825 Surf Highway 45",12,1,0,4,0,39,0,55,0,4,0,0,0,0,0,0,0,115,1
New Plymouth 29,Spotswood,"Onuku Taipari Hall, 136 Ngamotu Road",13,9,1,12,0,180,1,50,6,14,1,2,0,0,0,2,0,291,2
New Plymouth 29,,"Spotswood Primary School Hall, 177 South Road",45,8,2,17,0,291,1,212,16,22,0,4,2,0,0,8,1,629,4
New Plymouth 29,Strandon,"Holy Trinity Church Hall, 12 Henui Street",27,2,0,22,0,146,3,149,9,10,1,3,0,0,0,5,1,378,2
New Plymouth 29,,"New Plymouth Girls' High School, Hall foyer, 42 Mangorei Road",59,6,7,23,0,224,6,179,16,10,0,1,1,1,0,4,0,537,0
New Plymouth 29,Vogeltown,"Air Training Corps Rooms, 367a Carrington Street",41,2,2,11,0,193,0,147,3,7,1,0,0,0,0,8,0,415,2
New Plymouth 29,,"Vogeltown School Hall, 37 Huatoki Street",41,4,1,16,0,230,1,101,9,7,2,0,1,0,0,7,0,420,6
New Plymouth 29,Waitara,"North Taranaki Sports & Rec Inc, 17 Princess Street",22,3,2,6,0,104,1,49,1,9,0,2,1,0,0,3,1,204,0
